time,Measurement,DA,HA,RT,5%_fc,10%_fc,15%_fc,20%_fc,25%_fc,30%_fc,35%_fc,40%_fc,45%_fc,50%_fc,55%_fc,60%_fc,65%_fc,70%_fc,75%_fc,80%_fc,85%_fc,90%_fc,95%_fc
4/20/2022 18:15,0.2507,0.067015433,0.045960077,0.1912,0,0,2.08E-05,0.003492462,0.008177559,0.017631291,0.022863803,0.031072399,0.037978936,0.045960077,0.055736193,0.067015433,0.078472827,0.089249412,0.103896691,0.124018437,0.155456277,0.194031635,0.32212891
4/20/2022 18:30,0.2694,0.072029772,0.050349018,0.2507,0,0,4.17E-05,0.00372292,0.010053366,0.019010623,0.025721727,0.034015668,0.041361212,0.050349018,0.060727299,0.072029772,0.084335651,0.095557975,0.112264971,0.133428024,0.165883919,0.199576874,0.320612853
4/20/2022 18:45,0.2513,0.077044111,0.054737959,0.2694,0,0,6.25E-05,0.003953378,0.011929174,0.020389955,0.028579651,0.036958936,0.044743488,0.054737959,0.065718406,0.077044111,0.090198475,0.101866538,0.12063325,0.14283761,0.176311561,0.205122113,0.319096795
4/20/2022 19:00,0.2687,0.082058451,0.0591269,0.2513,0,0,8.33E-05,0.004183836,0.013804981,0.021769287,0.031437575,0.039902205,0.048125765,0.0591269,0.070709513,0.082058451,0.096061299,0.108175102,0.129001529,0.152247196,0.186739204,0.210667352,0.317580737
4/20/2022 19:15,0.2053,0.092314569,0.068710446,0.2687,0,0,0.004871652,0.011763331,0.020249631,0.028998928,0.038777519,0.046827616,0.057298809,0.068710446,0.079423864,0.092314569,0.106524303,0.121229401,0.144904495,0.170051045,0.206447529,0.241041871,0.34705868
4/20/2022 19:30,0.1968,0.102570687,0.078293991,0.2053,0,0,0.009659989,0.019342826,0.026694281,0.036228568,0.046117463,0.053753028,0.066471854,0.078293991,0.088138215,0.102570687,0.116987308,0.1342837,0.16080746,0.187854894,0.226155855,0.27141639,0.376536624
4/20/2022 19:45,0.1946,0.112826805,0.087877537,0.1968,0,0,0.014448326,0.026922321,0.03313893,0.043458209,0.053457407,0.06067844,0.075644899,0.087877537,0.096852566,0.112826805,0.127450313,0.147337999,0.176710426,0.205658743,0.24586418,0.301790909,0.406014567
4/20/2022 20:00,0.2413,0.123082923,0.097461082,0.1946,0,0,0.019236663,0.034501816,0.03958358,0.05068785,0.060797351,0.067603852,0.084817944,0.097461082,0.105566916,0.123082923,0.137913318,0.160392298,0.192613392,0.223462592,0.265572506,0.332165428,0.43549251
4/20/2022 20:15,0.2551,0.148817386,0.120182063,0.2413,0.005882709,0.014725373,0.036921858,0.052368268,0.057523278,0.070245774,0.082697292,0.090151373,0.107324255,0.120182063,0.130766546,0.148817386,0.165932256,0.190942358,0.224186128,0.25470589,0.296416116,0.36195728,0.455665877
4/20/2022 20:30,0.2642,0.174551848,0.142903045,0.2551,0.011765418,0.029450746,0.054607054,0.070234719,0.075462976,0.089803697,0.104597233,0.112698895,0.129830567,0.142903045,0.155966175,0.174551848,0.193951194,0.221492417,0.255758864,0.285949188,0.327259726,0.391749131,0.475839243
4/20/2022 20:45,0.232,0.200286311,0.165624026,0.2642,0.017648126,0.044176119,0.072292249,0.088101171,0.093402674,0.109361621,0.126497174,0.135246416,0.152336878,0.165624026,0.181165804,0.200286311,0.221970132,0.252042476,0.2873316,0.317192486,0.358103336,0.421540982,0.496012609
4/20/2022 21:00,0.2084,0.226020774,0.188345008,0.232,0.023530835,0.058901492,0.089977444,0.105967622,0.111342372,0.128919544,0.148397115,0.157793938,0.17484319,0.188345008,0.206365434,0.226020774,0.24998907,0.282592536,0.318904336,0.348435784,0.388946946,0.451332833,0.516185975
4/20/2022 21:15,0.1825,0.224829899,0.18890882,0.2084,0.02150786,0.057354567,0.087520852,0.102159657,0.109589561,0.128398581,0.148924792,0.158642339,0.176496185,0.18890882,0.207309375,0.224829899,0.247165274,0.278080004,0.314451576,0.344701674,0.383503713,0.448187595,0.517028171
4/20/2022 21:30,0.1569,0.223639025,0.189472632,0.1825,0.019484885,0.055807642,0.085064259,0.098351691,0.10783675,0.127877617,0.149452469,0.15949074,0.178149181,0.189472632,0.208253316,0.223639025,0.244341477,0.273567472,0.309998816,0.340967564,0.378060479,0.445042357,0.517870368
4/20/2022 21:45,0.1909,0.222448151,0.190036444,0.1569,0.01746191,0.054260716,0.082607667,0.094543726,0.106083938,0.127356654,0.149980146,0.160339141,0.179802176,0.190036444,0.209197257,0.222448151,0.241517681,0.269054941,0.305546056,0.337233455,0.372617246,0.441897119,0.518712564
4/20/2022 22:00,0.1963,0.221257276,0.190600257,0.1909,0.015438936,0.052713791,0.080151074,0.09073576,0.104331127,0.12683569,0.150507823,0.161187542,0.181455172,0.190600257,0.210141198,0.221257276,0.238693884,0.264542409,0.301093296,0.333499345,0.367174012,0.438751881,0.51955476
4/20/2022 22:15,0.2307,0.2196291,0.188071019,0.1963,0.015042457,0.052504228,0.081013456,0.093294396,0.104370174,0.126063558,0.148830846,0.158804543,0.178799417,0.188071019,0.206554014,0.2196291,0.237485636,0.26491641,0.301485701,0.332128782,0.366719036,0.43851882,0.519691714
4/20/2022 22:30,0.2436,0.218000923,0.185541781,0.2307,0.014645978,0.052294664,0.081875839,0.095853031,0.104409222,0.125291425,0.147153868,0.156421544,0.176143662,0.185541781,0.202966831,0.218000923,0.236277388,0.26529041,0.301878105,0.330758219,0.36626406,0.438285759,0.519828669
4/20/2022 22:45,0.2482,0.216372747,0.183012543,0.2436,0.0142495,0.052085101,0.082738221,0.098411667,0.104448269,0.124519292,0.145476891,0.154038545,0.173487908,0.183012543,0.199379647,0.216372747,0.23506914,0.26566441,0.302270509,0.329387657,0.365809084,0.438052699,0.519965624
4/20/2022 23:00,0.2235,0.21474457,0.180483305,0.2482,0.013853021,0.051875538,0.083600603,0.100970303,0.104487317,0.12374716,0.143799914,0.151655545,0.170832153,0.180483305,0.195792463,0.21474457,0.233860892,0.266038411,0.302662914,0.328017094,0.365354108,0.437819638,0.520102578
4/20/2022 23:15,0.2573,0.199182736,0.163835074,0.2235,0.010389766,0.040294655,0.066259269,0.081438049,0.09239048,0.110121035,0.126961352,0.13453644,0.152296371,0.163835074,0.180613629,0.199182736,0.217162189,0.243717033,0.275268825,0.302979848,0.337129537,0.398544011,0.47881536
4/20/2022 23:30,0.2349,0.183620902,0.147186842,0.2573,0.006926511,0.028713771,0.048917936,0.061905795,0.080293643,0.096494909,0.11012279,0.117417335,0.133760588,0.147186842,0.165434794,0.183620902,0.200463486,0.221395656,0.247874737,0.277942601,0.308904966,0.359268384,0.437528141
4/20/2022 23:45,0.1894,0.168059068,0.13053861,0.2349,0.003463255,0.017132888,0.031576603,0.04237354,0.068196806,0.082868784,0.093284229,0.10029823,0.115224806,0.13053861,0.15025596,0.168059068,0.183764783,0.199074279,0.220480649,0.252905355,0.280680395,0.319992758,0.396240923
4/21/2022 0:00,0.2228,0.2697,0.113890378,0.1894,0,0.005552005,0.014235269,0.022841286,0.056099969,0.069242659,0.076445667,0.083179125,0.096689023,0.113890378,0.135077126,0.152497235,0.167066081,0.176752901,0.193086561,0.227868108,0.252455824,0.280717131,0.354953704
4/21/2022 0:15,0.2393,0.26045,0.113801054,0.2228,0.000843557,0.007648244,0.018996701,0.028632198,0.057933428,0.070943153,0.078426319,0.084305126,0.097439826,0.113801054,0.133606577,0.151318927,0.165432031,0.176166405,0.19371667,0.226433718,0.251572764,0.282526611,0.351641271
4/21/2022 0:30,0.2405,0.2512,0.113711729,0.2393,0.001687114,0.009744483,0.023758133,0.034423109,0.059766886,0.072643647,0.08040697,0.085431128,0.09819063,0.113711729,0.132136029,0.15014062,0.163797981,0.17557991,0.194346779,0.224999328,0.250689704,0.28433609,0.348328838
4/21/2022 0:45,0.2174,0.24195,0.113622405,0.2405,0.002530672,0.011840722,0.028519565,0.040214021,0.061600344,0.074344141,0.082387622,0.086557129,0.098941433,0.113622405,0.130665481,0.148962313,0.162163931,0.174993414,0.194976888,0.223564938,0.249806645,0.28614557,0.345016405
4/21/2022 1:00,0.2184,0.2327,0.11353308,0.2174,0.003374229,0.013936961,0.033280998,0.046004932,0.063433802,0.076044635,0.084368274,0.08768313,0.099692237,0.11353308,0.129194933,0.147784006,0.160529881,0.174406919,0.195606997,0.222130547,0.248923585,0.28795505,0.341703972
4/21/2022 1:15,0.2154,0.239775,0.120474506,0.2184,0.004831999,0.015959804,0.034360871,0.04672951,0.065969387,0.078876845,0.088894532,0.092736378,0.105772905,0.120474506,0.137049435,0.1562071,0.170701067,0.184735087,0.206487062,0.233862611,0.260706149,0.296815479,0.349048442
4/21/2022 1:30,0.2138,0.24685,0.127415933,0.2154,0.006289769,0.017982647,0.035440745,0.047454088,0.068504972,0.081709055,0.09342079,0.097789625,0.111853574,0.127415933,0.144903936,0.164630195,0.180872253,0.195063256,0.217367126,0.245594674,0.272488713,0.305675909,0.356392911
4/21/2022 1:45,0.2152,0.253925,0.134357359,0.2138,0.007747539,0.020005491,0.036520619,0.048178666,0.071040557,0.084541265,0.097947048,0.102842872,0.117934242,0.134357359,0.152758437,0.173053289,0.191043439,0.205391425,0.22824719,0.257326738,0.284271277,0.314536338,0.363737381
4/21/2022 2:00,0.2317,0.261,0.141298785,0.2152,0.009205308,0.022028334,0.037600493,0.048903244,0.073576141,0.087373475,0.102473306,0.107896119,0.124014911,0.141298785,0.160612938,0.181476384,0.201214625,0.215719594,0.239127254,0.269058801,0.29605384,0.323396768,0.371081851
4/21/2022 2:15,0.2144,0.2598,0.139576246,0.2317,0.007452994,0.019727414,0.035866447,0.047849092,0.07189711,0.08497793,0.100201145,0.106726885,0.122358939,0.139576246,0.15813512,0.17877764,0.19848252,0.212614917,0.235926049,0.2652635,0.291698129,0.316851652,0.36485711
4/21/2022 2:30,0.2241,0.2586,0.137853707,0.2144,0.00570068,0.017426495,0.034132402,0.04679494,0.070218078,0.082582385,0.097928984,0.105557651,0.120702967,0.137853707,0.155657301,0.176078897,0.195750415,0.20951024,0.232724844,0.261468199,0.287342417,0.310306536,0.358632368
4/21/2022 2:45,0.2128,0.2574,0.136131167,0.2241,0.003948365,0.015125575,0.032398356,0.045740788,0.068539046,0.080186839,0.095656823,0.104388417,0.119046996,0.136131167,0.153179483,0.173380153,0.19301831,0.206405564,0.229523639,0.257672898,0.282986705,0.303761421,0.352407627
4/21/2022 3:00,0.2263,0.2562,0.134408628,0.2128,0.002196051,0.012824656,0.03066431,0.044686636,0.066860015,0.077791294,0.093384662,0.103219183,0.117391024,0.134408628,0.150701664,0.17068141,0.190286205,0.203300887,0.226322433,0.253877597,0.278630993,0.297216305,0.346182886
4/21/2022 3:15,0.2364,0.25185,0.147871546,0.2263,0.010983946,0.026035062,0.046452609,0.060919239,0.080519936,0.093211443,0.108836644,0.119325237,0.13215913,0.147871546,0.164089107,0.182647691,0.201859594,0.218490442,0.240048572,0.267873227,0.295446816,0.324278611,0.378648734
4/21/2022 3:30,0.2278,0.2475,0.161334465,0.2364,0.01977184,0.039245468,0.062240908,0.077151842,0.094179858,0.108631592,0.124288626,0.135431291,0.146927237,0.161334465,0.17747655,0.194613971,0.213432984,0.233679997,0.25377471,0.281868858,0.31226264,0.351340916,0.411114581
4/21/2022 3:45,0.2101,0.24315,0.174797383,0.2278,0.028559735,0.052455873,0.078029207,0.093384445,0.107839779,0.124051741,0.139740608,0.151537345,0.161695343,0.174797383,0.190863993,0.206580252,0.225006373,0.248869552,0.267500848,0.295864488,0.329078464,0.378403221,0.443580428
4/21/2022 4:00,0.209,0.2388,0.188260301,0.2101,0.03734763,0.065666279,0.093817506,0.109617049,0.121499701,0.139471891,0.15519259,0.167643399,0.17646345,0.188260301,0.204251436,0.218546532,0.236579762,0.264059107,0.281226986,0.309860119,0.345894287,0.405465526,0.476046275
4/21/2022 4:15,0.2289,0.250325,0.190445604,0.209,0.037680284,0.065591118,0.09373638,0.110569539,0.122498449,0.139902139,0.155583581,0.16859211,0.177957664,0.190445604,0.205889447,0.220947883,0.24004635,0.267920059,0.286125451,0.315420065,0.350951042,0.410116551,0.476839268
4/21/2022 4:30,0.2935,0.26185,0.192630906,0.2289,0.038012939,0.065515958,0.093655253,0.11152203,0.123497196,0.140332386,0.155974572,0.169540821,0.179451878,0.192630906,0.207527457,0.223349234,0.243512937,0.271781011,0.291023917,0.32098001,0.356007797,0.414767575,0.477632261
4/21/2022 4:45,0.2748,0.273375,0.194816208,0.2935,0.038345593,0.065440797,0.093574127,0.112474521,0.124495944,0.140762634,0.156365563,0.170489532,0.180946092,0.194816208,0.209165467,0.225750585,0.246979525,0.275641963,0.295922382,0.326539956,0.361064552,0.419418599,0.478425254
4/21/2022 5:00,0.244,0.2849,0.197001511,0.2748,0.038678247,0.065365636,0.093493,0.113427012,0.125494692,0.141192882,0.156756554,0.171438243,0.182440306,0.197001511,0.210803477,0.228151936,0.250446112,0.279502914,0.300820847,0.332099901,0.366121307,0.424069624,0.479218247
4/21/2022 5:15,0.1859,0.26335,0.197027733,0.244,0.041420051,0.06937842,0.097254693,0.115936505,0.127049514,0.140121388,0.156119792,0.171639667,0.182722158,0.197027733,0.210915213,0.226353668,0.246902339,0.273021189,0.295136072,0.323928291,0.359680212,0.408681801,0.472936232
4/21/2022 5:30,0.1876,0.2418,0.197053956,0.1859,0.044161855,0.073391204,0.101016387,0.118445997,0.128604335,0.139049893,0.155483031,0.171841091,0.183004009,0.197053956,0.211026948,0.224555399,0.243358565,0.266539464,0.289451298,0.315756681,0.353239117,0.393293979,0.466654218
4/21/2022 5:45,0.2168,0.22025,0.197080179,0.1876,0.046903659,0.077403988,0.10477808,0.12095549,0.130159157,0.137978398,0.154846269,0.172042514,0.183285861,0.197080179,0.211138684,0.222757131,0.239814792,0.260057739,0.283766523,0.307585071,0.346798022,0.377906156,0.460372203
4/21/2022 6:00,0.2788,0.1987,0.197106401,0.2168,0.049645463,0.081416772,0.108539773,0.123464982,0.131713979,0.136906904,0.154209508,0.172243938,0.183567713,0.197106401,0.21125042,0.220958862,0.236271019,0.253576014,0.278081749,0.299413461,0.340356928,0.362518334,0.454090188
4/21/2022 6:15,0.3395,0.183925,0.205048619,0.2788,0.05101312,0.082557488,0.112262709,0.128314327,0.136945069,0.144505245,0.162860752,0.18043364,0.192082882,0.205048619,0.220072398,0.231525489,0.246034989,0.263840244,0.287321327,0.307874539,0.347512075,0.37481743,0.473210532
4/21/2022 6:30,0.355,0.16915,0.212990836,0.3395,0.052380777,0.083698204,0.115985644,0.133163671,0.14217616,0.152103587,0.171511997,0.188623341,0.200598051,0.212990836,0.228894376,0.242092116,0.25579896,0.274104474,0.296560905,0.316335617,0.354667222,0.387116526,0.492330875
4/21/2022 6:45,0.3617,0.154375,0.220933053,0.355,0.053748434,0.084838919,0.119708579,0.138013016,0.14740725,0.159701928,0.180163242,0.196813043,0.20911322,0.220933053,0.237716353,0.252658743,0.26556293,0.284368705,0.305800483,0.324796695,0.361822369,0.399415623,0.511451219
4/21/2022 7:00,0.281,0.1396,0.228875271,0.3617,0.055116092,0.085979635,0.123431514,0.14286236,0.15263834,0.16730027,0.188814486,0.205002744,0.217628389,0.228875271,0.246538331,0.26322537,0.2753269,0.294632935,0.315040061,0.333257772,0.368977516,0.411714719,0.530571562
4/21/2022 7:15,0.2548,0.152425,0.220656524,0.281,0.049543555,0.080834381,0.114481847,0.133051446,0.144152153,0.159346016,0.179908062,0.196060304,0.207959712,0.220656524,0.237614854,0.253570477,0.268093889,0.289000797,0.309668285,0.331075313,0.366644545,0.411127453,0.524590391
4/21/2022 7:30,0.2224,0.16525,0.212437778,0.2548,0.043971018,0.075689126,0.10553218,0.123240531,0.135665965,0.151391763,0.171001638,0.187117864,0.198291035,0.212437778,0.228691377,0.243915584,0.260860877,0.283368658,0.304296508,0.328892855,0.364311575,0.410540188,0.518609219
4/21/2022 7:45,0.248,0.178075,0.204219031,0.2224,0.038398481,0.070543872,0.096582512,0.113429617,0.127179778,0.143437509,0.162095215,0.178175424,0.188622358,0.204219031,0.219767901,0.234260691,0.253627866,0.277736519,0.298924731,0.326710396,0.361978605,0.409952922,0.512628047
4/21/2022 8:00,0.1925,0.1909,0.196000284,0.248,0.032825944,0.065398617,0.087632845,0.103618702,0.11869359,0.135483255,0.153188791,0.169232983,0.178953681,0.196000284,0.210844424,0.224605798,0.246394855,0.27210438,0.293552955,0.324527937,0.359645634,0.409365657,0.506646875
4/21/2022 8:15,0.1827,0.1936,0.186891369,0.1925,0.028266985,0.057379964,0.078550622,0.095852923,0.112454926,0.127644533,0.143950752,0.158690743,0.169889156,0.186891369,0.201040656,0.215813573,0.235279105,0.257836774,0.279535539,0.309603765,0.342540203,0.390477495,0.489388507
4/21/2022 8:30,0.2176,0.1963,0.177782454,0.1827,0.023708026,0.049361312,0.069468399,0.088087145,0.106216262,0.11980581,0.134712714,0.148148502,0.16082463,0.177782454,0.191236888,0.207021348,0.224163355,0.243569168,0.265518123,0.294679594,0.325434773,0.371589333,0.472130138
4/21/2022 8:45,0.191,0.199,0.168673538,0.2176,0.019149067,0.041342659,0.060386175,0.080321366,0.099977598,0.111967087,0.125474675,0.137606262,0.151760105,0.168673538,0.18143312,0.198229123,0.213047606,0.229301562,0.251500707,0.279755423,0.308329342,0.352701171,0.454871769
4/21/2022 9:00,0.2222,0.2017,0.159564623,0.191,0.014590108,0.033324007,0.051303952,0.072555587,0.093738934,0.104128364,0.116236637,0.127064021,0.142695579,0.159564623,0.171629353,0.189436897,0.201931856,0.215033956,0.237483291,0.264831252,0.291223911,0.333813009,0.4376134
4/21/2022 9:15,0.2707,0.206825,0.168452668,0.2222,0.019911837,0.042685133,0.062970412,0.082145,0.100520711,0.111467103,0.125660783,0.137378921,0.152120713,0.168452668,0.182367731,0.198965963,0.213624079,0.229169735,0.25171,0.278415462,0.307156612,0.350022594,0.450635233
4/21/2022 9:30,0.2639,0.21195,0.177340713,0.2707,0.025233566,0.05204626,0.074636871,0.091734413,0.107302489,0.118805841,0.13508493,0.147693821,0.161545846,0.177340713,0.19310611,0.208495028,0.225316302,0.243305513,0.26593671,0.291999671,0.323089312,0.36623218,0.463657066
4/21/2022 9:45,0.2895,0.217075,0.186228757,0.2639,0.030555295,0.061407386,0.08630333,0.101323825,0.114084267,0.12614458,0.144509077,0.158008721,0.170970979,0.186228757,0.203844489,0.218024094,0.237008525,0.257441291,0.280163419,0.305583881,0.339022013,0.382441765,0.476678899
4/21/2022 10:00,0.3778,0.2222,0.195116802,0.2895,0.035877025,0.070768512,0.09796979,0.110913238,0.120866045,0.133483319,0.153933224,0.168323621,0.180396112,0.195116802,0.214582867,0.227553159,0.248700748,0.271577069,0.294390128,0.319168091,0.354954714,0.39865135,0.489700732
4/21/2022 10:15,0.3566,0.2139,0.202493025,0.3778,0.04198133,0.074902561,0.102362888,0.118033742,0.128566573,0.142950626,0.162284132,0.175797821,0.189277689,0.202493025,0.219744659,0.23541097,0.254730737,0.277975753,0.299481486,0.324671123,0.360540597,0.412635389,0.506798866
4/21/2022 10:30,0.3023,0.2056,0.209869247,0.3566,0.048085635,0.079036609,0.106755987,0.125154245,0.136267101,0.152417933,0.170635039,0.183272021,0.198159267,0.209869247,0.22490645,0.24326878,0.260760726,0.284374437,0.304572843,0.330174155,0.36612648,0.426619428,0.523896999
4/21/2022 10:45,0.3007,0.1973,0.21724547,0.3023,0.054189941,0.083170657,0.111149086,0.132274749,0.143967629,0.16188524,0.178985947,0.19074622,0.207040844,0.21724547,0.230068241,0.25112659,0.266790715,0.29077312,0.3096642,0.335677187,0.371712363,0.440603467,0.540995132
4/21/2022 11:00,0.3764,0.189,0.224621693,0.3007,0.060294246,0.087304705,0.115542184,0.139395252,0.151668157,0.171352547,0.187336855,0.19822042,0.215922421,0.224621693,0.235230033,0.2589844,0.272820704,0.297171804,0.314755557,0.341180219,0.377298246,0.454587507,0.558093265
4/21/2022 11:15,0.3295,0.189375,0.225276468,0.3764,0.060728423,0.086849972,0.115581454,0.140066787,0.152233975,0.171413737,0.187206024,0.198050841,0.215947789,0.225276468,0.235863921,0.260533045,0.274655428,0.29868011,0.316743642,0.343207363,0.379395832,0.45544904,0.556512649
4/21/2022 11:30,0.2496,0.18975,0.225931243,0.3295,0.061162599,0.086395238,0.115620725,0.140738322,0.152799794,0.171474927,0.187075192,0.197881263,0.215973158,0.225931243,0.23649781,0.262081689,0.276490152,0.300188417,0.318731728,0.345234507,0.381493418,0.456310573,0.554932032
4/21/2022 11:45,0.3298,0.190125,0.226586018,0.2496,0.061596776,0.085940504,0.115659995,0.141409857,0.153365612,0.171536117,0.18694436,0.197711684,0.215998526,0.226586018,0.237131698,0.263630334,0.278324876,0.301696723,0.320719814,0.347261651,0.383591005,0.457172106,0.553351416
4/21/2022 12:00,0.3411,0.1905,0.227240793,0.3298,0.062030953,0.085485771,0.115699265,0.142081392,0.15393143,0.171597306,0.186813529,0.197542105,0.216023895,0.227240793,0.237765587,0.265178978,0.280159601,0.303205029,0.3227079,0.349288795,0.385688591,0.458033639,0.551770799
4/21/2022 12:15,0.2793,0.196225,0.199084581,0.3411,0.046970037,0.070823921,0.097197604,0.121656792,0.132906136,0.148344152,0.160616737,0.170375899,0.186552635,0.199084581,0.20924406,0.234474847,0.248995145,0.269479893,0.288757122,0.314258148,0.349354567,0.412159055,0.5050929
4/21/2022 12:30,0.3181,0.20195,0.170928369,0.2793,0.031909122,0.056162071,0.078695942,0.101232192,0.111880842,0.125090997,0.134419945,0.143209692,0.157081376,0.170928369,0.180722533,0.203770716,0.21783069,0.235754756,0.254806344,0.279227501,0.313020543,0.366284471,0.458415001
4/21/2022 12:45,0.2084,0.207675,0.142772157,0.3181,0.016848206,0.041500221,0.060194281,0.080807593,0.090855548,0.101837843,0.108223153,0.116043486,0.127610116,0.142772157,0.152201006,0.173066585,0.186666234,0.20202962,0.220855566,0.244196854,0.276686518,0.320409888,0.411737102
4/21/2022 13:00,0.195,0.2134,0.114615945,0.2084,0.001787291,0.026838371,0.04169262,0.060382993,0.069830254,0.078584688,0.082026361,0.088877279,0.098138857,0.114615945,0.123679479,0.142362454,0.155501779,0.168304484,0.186904787,0.209166207,0.240352494,0.274535304,0.365059202
4/21/2022 13:15,0.1775,0.21635,0.113778144,0.195,0.00272066,0.024709767,0.038889172,0.056432945,0.067897876,0.077114821,0.081525544,0.088687064,0.097746044,0.113778144,0.124415809,0.142223145,0.155938873,0.168673415,0.185881247,0.208691881,0.238157339,0.273013519,0.363033216
4/21/2022 13:30,0.1872,0.2193,0.112940344,0.1775,0.003654029,0.022581164,0.036085724,0.052482897,0.065965499,0.075644953,0.081024728,0.088496849,0.097353232,0.112940344,0.125152138,0.142083837,0.156375967,0.169042347,0.184857706,0.208217555,0.235962185,0.271491734,0.361007229
4/21/2022 13:45,0.1948,0.22225,0.112102543,0.1872,0.004587398,0.02045256,0.033282276,0.04853285,0.064033121,0.074175086,0.080523912,0.088306634,0.096960419,0.112102543,0.125888468,0.141944529,0.15681306,0.169411278,0.183834165,0.20774323,0.23376703,0.269969949,0.358981243
4/21/2022 14:00,0.1764,0.2252,0.111264742,0.1948,0.005520767,0.018323956,0.030478829,0.044582802,0.062100744,0.072705219,0.080023096,0.088116419,0.096567607,0.111264742,0.126624798,0.14180522,0.157250154,0.169780209,0.182810624,0.207268904,0.231571875,0.268448164,0.356955257
4/21/2022 14:15,0.1197,0.248375,0.100228202,0.1764,0.004140575,0.013742967,0.02510461,0.038024125,0.052884089,0.063021904,0.070605605,0.078655511,0.086948692,0.100228202,0.113830113,0.128093558,0.142761986,0.155862654,0.169838644,0.193608898,0.218525642,0.25513352,0.33886274
4/21/2022 14:30,0.1397,0.27155,0.089191662,0.1197,0.002760383,0.009161978,0.019730391,0.031465448,0.043667434,0.053338589,0.061188114,0.069194604,0.077329778,0.089191662,0.101035428,0.114381895,0.128273818,0.141945098,0.156866664,0.179948892,0.205479409,0.241818875,0.320770223
4/21/2022 14:45,0.1449,0.294725,0.078155122,0.1397,0.001380192,0.004580989,0.014356173,0.024906771,0.034450778,0.043655274,0.051770624,0.059733696,0.067710863,0.078155122,0.088240743,0.100670232,0.113785651,0.128027543,0.143894683,0.166288886,0.192433175,0.228504231,0.302677706
4/21/2022 15:00,0.0461,0.3179,0.067118582,0.1449,0,0,0.008981954,0.018348095,0.025234123,0.033971959,0.042353133,0.050272788,0.058091949,0.067118582,0.075446058,0.08695857,0.099297483,0.114109988,0.130922703,0.152628879,0.179386942,0.215189586,0.284585189
4/21/2022 15:15,0.0244,0.346025,0.064128204,0.0461,0,0,0.007207066,0.016003469,0.022659328,0.031484996,0.040716772,0.048305149,0.056380907,0.064128204,0.071474627,0.083240446,0.096426428,0.112677525,0.128771768,0.149835148,0.176255329,0.213274355,0.282455416
4/21/2022 15:30,0.0388,0.37415,0.061137825,0.0244,0,0,0.005432178,0.013658844,0.020084532,0.028998034,0.039080411,0.046337509,0.054669865,0.061137825,0.067503197,0.079522321,0.093555373,0.111245061,0.126620834,0.147041417,0.173123715,0.211359124,0.280325643
4/21/2022 15:45,0,0.402275,0.058147446,0.0388,0,0,0.003657291,0.011314218,0.017509736,0.026511071,0.03744405,0.044369869,0.052958824,0.058147446,0.063531766,0.075804197,0.090684317,0.109812598,0.124469899,0.144247686,0.169992101,0.209443892,0.278195869
4/21/2022 16:00,0.0616,0.4304,0.055157068,0,0,0,0.001882403,0.008969593,0.01493494,0.024024109,0.035807689,0.042402229,0.051247782,0.055157068,0.059560335,0.072086073,0.087813262,0.108380135,0.122318964,0.141453955,0.166860487,0.207528661,0.276066096
4/21/2022 16:15,0.1574,0.43575,0.056484473,0.0616,0,0,0.003108884,0.010723565,0.017263777,0.026298582,0.037138423,0.043322452,0.051651221,0.056484473,0.062210529,0.07368665,0.087161252,0.106100874,0.120458319,0.139381099,0.163935063,0.204552938,0.275251305
4/21/2022 16:30,0.1817,0.4411,0.057811878,0.1574,0,0,0.004335365,0.012477537,0.019592614,0.028573056,0.038469156,0.044242674,0.052054661,0.057811878,0.064860723,0.075287228,0.086509241,0.103821613,0.118597674,0.137308243,0.161009638,0.201577216,0.274436515
4/21/2022 16:45,0.1624,0.44645,0.059139283,0.1817,0,0,0.005561847,0.014231509,0.02192145,0.030847529,0.039799889,0.045162897,0.0524581,0.059139283,0.067510917,0.076887805,0.085857231,0.101542351,0.116737029,0.135235387,0.158084213,0.198601493,0.273621724
4/21/2022 17:00,0.1761,0.4518,0.060466688,0.1624,0,0,0.006788328,0.015985481,0.024250287,0.033122003,0.041130623,0.046083119,0.05286154,0.060466688,0.070161111,0.078488383,0.08520522,0.09926309,0.114876384,0.13316253,0.155158788,0.195625771,0.272806934
4/21/2022 17:15,0.2036,0.48305,0.083646488,0.1761,0.007245469,0.013090747,0.021917555,0.031818007,0.040803418,0.050902271,0.060169293,0.067294431,0.075364609,0.083646488,0.093843975,0.102770695,0.111515359,0.125656984,0.143139738,0.162829346,0.185762595,0.22634997,0.306637535
4/21/2022 17:30,0.1977,0.5143,0.106826288,0.2036,0.014490938,0.026181495,0.037046783,0.047650533,0.057356549,0.068682539,0.079207962,0.088505743,0.097867678,0.106826288,0.11752684,0.127053006,0.137825497,0.152050879,0.171403093,0.192496162,0.216366401,0.257074169,0.340468136
4/21/2022 17:45,0.225,0.54555,0.130006088,0.1977,0.021736407,0.039272242,0.05217601,0.063483059,0.07390968,0.086462807,0.098246632,0.109717055,0.120370747,0.130006088,0.141209705,0.151335318,0.164135635,0.178444773,0.199666447,0.222162978,0.246970208,0.287798368,0.374298737
