time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
07/06/2021 15.45,0.0797125,0.023959726,0,0.035336099,0.023959726,0.0752375,0.029949658,0.017969795
07/06/2021 16.00,0.0840375,0.052161572,0,0.078776639,0.052161572,0.0797125,0.065201965,0.039121179
07/06/2021 16.15,0.0886125,0.05080722,0,0.088617528,0.05080722,0.0840375,0.063509025,0.038105415
07/06/2021 16.30,0.0931875,0.049452868,2.38E-05,0.098458416,0.049452868,0.0886125,0.061816085,0.037089651
07/06/2021 16.45,0.0977625,0.048098516,7.15E-05,0.108299305,0.048098516,0.0931875,0.060123145,0.036073887
07/06/2021 17.00,0.128775,0.045353444,0,0.166619305,0.045353444,0.0977625,0.056691805,0.034015083
07/06/2021 17.15,0.115725,0.044926238,0,0.144140786,0.044926238,0.128775,0.056157798,0.033694679
07/06/2021 17.30,0.102675,0.044499032,0.002030588,0.121662268,0.044499032,0.115725,0.05562379,0.033374274
07/06/2021 17.45,0.089625,0.044071826,0.005710407,0.099183749,0.044071826,0.102675,0.055089783,0.03305387
07/06/2021 18.00,0.0728625,0.058192748,0.019688942,0.058170305,0.058192748,0.089625,0.072740935,0.043644561
07/06/2021 18.15,0.0622875,0.048066791,0.016502951,0.048048404,0.048066791,0.0728625,0.060083489,0.036050093
07/06/2021 18.30,0.0517125,0.037940833,0.013316961,0.037926502,0.037940833,0.0622875,0.047426041,0.028455625
07/06/2021 18.45,0.0411375,0.027814876,0.01013097,0.027804601,0.027814876,0.0517125,0.034768595,0.020861157
07/06/2021 19.00,0.020325,0.003437477,0.00297824,0.00343729,0.003437477,0.0411375,0.004296846,0.002578108
07/06/2021 19.15,0.016575,0.002812481,0.002436742,0.002812328,0.002812481,0.020325,0.003515601,0.002109361
07/06/2021 19.30,0.012825,0.002187485,0.001895244,0.002187366,0.002187485,0.016575,0.002734356,0.001640614
07/06/2021 19.45,0.009075,0.001562489,0.001353746,0.001562404,0.001562489,0.012825,0.001953111,0.001171867
07/06/2021 20.00,0,0,0,0,0,0.009075,0,0
07/06/2021 20.15,0,0,0,0,0,0,0,0
07/06/2021 20.30,0,0,0,0,0,0,0,0
07/06/2021 20.45,0,0,0,0,0,0,0,0
07/06/2021 21.00,0,0,0,0,0,0,0,0
07/06/2021 21.15,0,0,0,0,0,0,0,0
07/06/2021 21.30,0,0,0,0,0,0,0,0
07/06/2021 21.45,0,0,0,0,0,0,0,0
07/06/2021 22.00,0,0,0,0,0,0,0,0
07/06/2021 22.15,0,0,0,0,0,0,0,0
07/06/2021 22.30,0,0,0,0,0,0,0,0
07/06/2021 22.45,0,0,0,0,0,0,0,0
07/06/2021 23.00,0,0,0,0,0,0,0,0
07/06/2021 23.15,0,0,0,0,0,0,0,0
07/06/2021 23.30,0,0,0,0,0,0,0,0
07/06/2021 23.45,0,0,0,0,0,0,0,0
07/07/2021 00.00,0,0,0,0,0,0,0,0
07/07/2021 00.15,0,0,0,0,0,0,0,0
07/07/2021 00.30,0,0,0,0,0,0,0,0
07/07/2021 00.45,0,0,0,0,0,0,0,0
07/07/2021 01.00,0,0,0,0,0,0,0,0
07/07/2021 01.15,0,0,0,0,0,0,0,0
07/07/2021 01.30,0,0,0,0,0,0,0,0
07/07/2021 01.45,0,0,0,0,0,0,0,0
07/07/2021 02.00,0,0,0,0,0,0,0,0
07/07/2021 02.15,0,0,0,0,0,0,0,0
07/07/2021 02.30,0,0,0,0,0,0,0,0
07/07/2021 02.45,0,0,0,0,0,0,0,0
07/07/2021 03.00,0,0,0,0,0,0,0,0
07/07/2021 03.15,0,0,0,0,0,0,0,0
07/07/2021 03.30,0.00295,0.000625001,0.000625131,0.000625023,0.000625001,0,0.000781251,0.000468751
07/07/2021 03.45,0.00945,0.001875003,0.001875395,0.001875068,0.001875003,0.00295,0.002343754,0.001406252
07/07/2021 04.00,0.0014,0,0,0,0,0.00945,0,0
07/07/2021 04.15,0.0176,0,0,0,0,0.0014,0,0
07/07/2021 04.30,0.0338,0.012525118,0.012527503,0.012523146,0.012525118,0.0176,0.015656398,0.009393839
07/07/2021 04.45,0.05,0.027575338,0.027580405,0.027569074,0.027575338,0.0338,0.034469173,0.020681504
07/07/2021 05.00,0.03845,0.024928524,0.002747826,0.060205152,0.024928524,0.05,0.031160655,0.018696393
07/07/2021 05.15,0.07315,0.051776767,0.044391048,0.063524313,0.051776767,0.03845,0.064720959,0.038832575
07/07/2021 05.30,0.10785,0.078625011,0.08603427,0.066843475,0.078625011,0.07315,0.098281264,0.058968758
07/07/2021 05.45,0.14255,0.105473254,0.127677492,0.070162636,0.105473254,0.10785,0.131841568,0.079104941
07/07/2021 06.00,0.1717375,0.087472855,0.163953903,0.055887294,0.087472855,0.14255,0.109341069,0.065604641
07/07/2021 06.15,0.2101125,0.144220193,0.209175,0.070936124,0.144220193,0.1717375,0.180275241,0.108165145
07/07/2021 06.30,0.2484875,0.200967531,0.254396096,0.085984954,0.200967531,0.2101125,0.251209414,0.150725648
07/07/2021 06.45,0.2868625,0.257714869,0.299617193,0.101033784,0.257714869,0.2484875,0.322143586,0.193286152
07/07/2021 07.00,0.3556875,0.501410813,0.359156191,0.173649876,0.501410813,0.2868625,0.626763516,0.37605811
07/07/2021 07.15,0.3737625,0.433525746,0.39483202,0.150320531,0.433525746,0.3556875,0.541907183,0.32514431
07/07/2021 07.30,0.3918375,0.36564068,0.430507848,0.126991185,0.36564068,0.3737625,0.45705085,0.27423051
07/07/2021 07.45,0.4099125,0.297755613,0.466183677,0.10366184,0.297755613,0.3918375,0.372194516,0.22331671
07/07/2021 08.00,0.449775,0.153677386,0.588412751,0,0.153677386,0.4099125,0.192096733,0.11525804
07/07/2021 08.15,0.453325,0.136587759,0.566386416,0.007963044,0.136587759,0.449775,0.170734699,0.102440819
07/07/2021 08.30,0.456875,0.119498133,0.54436008,0.082713908,0.119498133,0.453325,0.149372666,0.0896236
07/07/2021 08.45,0.460425,0.102408506,0.522333745,0.157464772,0.102408506,0.456875,0.128010633,0.07680638
07/07/2021 09.00,0.4538125,0.081829616,0.425698446,0.31147044,0.081829616,0.460425,0.10228702,0.061372212
07/07/2021 09.15,0.4641375,0.067066165,0.453411419,0.333384767,0.067066165,0.4538125,0.083832706,0.050299624
07/07/2021 09.30,0.4744625,0.052302715,0.481124393,0.355299095,0.052302715,0.4641375,0.065378394,0.039227036
07/07/2021 09.45,0.4847875,0.037539264,0.508837366,0.377213422,0.037539264,0.4744625,0.04692408,0.028154448
07/07/2021 10.00,0.4971,0.000243113,0.711470222,0.462331442,0.000243113,0.4847875,0.000303891,0.000182335
07/07/2021 10.15,0.5061,0.000501463,0.62256994,0.442109974,0.000501463,0.4971,0.000626829,0.000376097
07/07/2021 10.30,0.5151,0.000759813,0.533669658,0.421888506,0.000759813,0.5061,0.000949766,0.00056986
07/07/2021 10.45,0.5241,0.001018163,0.444769376,0.401667038,0.001018163,0.5151,0.001272704,0.000763622
07/07/2021 11.00,0.5422875,0.001512268,0.119364535,0.194952335,0.001512268,0.5241,0.001890335,0.001134201
07/07/2021 11.15,0.5451625,0.001613449,0.18813396,0.29905969,0.001613449,0.5422875,0.002016811,0.001210087
07/07/2021 11.30,0.5480375,0.00171463,0.256903384,0.403167044,0.00171463,0.5451625,0.002143288,0.001285973
07/07/2021 11.45,0.5509125,0.001815811,0.325672809,0.507274399,0.001815811,0.5480375,0.002269764,0.001361858
07/07/2021 12.00,0.5498875,0,0.409928241,0.780988468,0,0.5509125,0,0
07/07/2021 12.15,0.5553625,0,0.46837366,0.77202468,0,0.5498875,0,0
07/07/2021 12.30,0.5608375,0.031104655,0.52681908,0.76306089,0.031104655,0.5553625,0.038880819,0.023328491
07/07/2021 12.45,0.5663125,0.089176441,0.585264499,0.754097101,0.089176441,0.5608375,0.111470551,0.066882331
07/07/2021 13.00,0.6021625,0.289249652,0.806258839,0.76101339,0.289249652,0.5663125,0.361562065,0.216937239
07/07/2021 13.15,0.5873875,0.252653819,0.756338312,0.741462883,0.252653819,0.6021625,0.315817274,0.189490364
07/07/2021 13.30,0.5726125,0.216057987,0.706417784,0.721912375,0.216057987,0.5873875,0.270072484,0.16204349
07/07/2021 13.45,0.5578375,0.179462154,0.656497257,0.702361868,0.179462154,0.5726125,0.224327693,0.134596616
07/07/2021 14.00,0.55135,0.110100588,0.593264817,0.697782562,0.110100588,0.5578375,0.137625735,0.082575441
07/07/2021 14.15,0.53105,0.095348578,0.552218898,0.668251253,0.095348578,0.55135,0.119185723,0.071511434
07/07/2021 14.30,0.51075,0.080596568,0.511172979,0.638719945,0.080596568,0.53105,0.10074571,0.060447426
07/07/2021 14.45,0.49045,0.065844558,0.47012706,0.609188636,0.065844558,0.51075,0.082305698,0.049383419
07/07/2021 15.00,0.5058125,0.039714539,0.363102081,0.593886266,0.039714539,0.49045,0.049643174,0.029785904
07/07/2021 15.15,0.4617375,0.032547868,0.366042202,0.554868998,0.032547868,0.5058125,0.040684835,0.024410901
07/07/2021 15.30,0.4176625,0.025381198,0.368982323,0.51585173,0.025381198,0.4617375,0.031726498,0.019035899
07/07/2021 15.45,0.3735875,0.018214527,0.371922444,0.476834462,0.018214527,0.4176625,0.022768159,0.013660895
07/07/2021 16.00,0.3105375,0.000379881,0.448287211,0.448517941,0.000379881,0.3735875,0.000474851,0.000284911
07/07/2021 16.15,0.2791125,0.000325194,0.402277568,0.402366842,0.000325194,0.3105375,0.000406493,0.000243896
07/07/2021 16.30,0.2476875,0.000270506,0.356267925,0.356215742,0.000270506,0.2791125,0.000338133,0.00020288
07/07/2021 16.45,0.2162625,0.000215819,0.310258282,0.310064643,0.000215819,0.2476875,0.000269774,0.000161864
07/07/2021 17.00,0.16095,0,0.252436461,0.251682172,0,0.2162625,0,0
07/07/2021 17.15,0.14545,0,0.214301603,0.21368532,0,0.16095,0,0
07/07/2021 17.30,0.12995,0.002649298,0.176166745,0.175688468,0.002649298,0.14545,0.003311623,0.001986974
07/07/2021 17.45,0.11445,0.007789693,0.138031887,0.137691616,0.007789693,0.12995,0.009737116,0.00584227
07/07/2021 18.00,0.0965125,0.02747467,0.057767767,0.057774608,0.02747467,0.11445,0.034343338,0.020606003
07/07/2021 18.15,0.0826375,0.022918677,0.047719084,0.047724526,0.022918677,0.0965125,0.028648346,0.017189008
07/07/2021 18.30,0.0687625,0.018362683,0.037670402,0.037674444,0.018362683,0.0826375,0.022953354,0.013772012
07/07/2021 18.45,0.0548875,0.01380669,0.027621719,0.027624362,0.01380669,0.0687625,0.017258363,0.010355018
07/07/2021 19.00,0.0278875,0.003322972,0.003437518,0.00343634,0.003322972,0.0548875,0.004153715,0.002492229
07/07/2021 19.15,0.0227625,0.002718795,0.002812515,0.002811551,0.002718795,0.0278875,0.003398494,0.002039096
07/07/2021 19.30,0.0176375,0.002114619,0.002187511,0.002186762,0.002114619,0.0227625,0.002643274,0.001585964
07/07/2021 19.45,0.0125125,0.001510442,0.001562508,0.001561973,0.001510442,0.0176375,0.001888053,0.001132832
07/07/2021 20.00,0,0,0,0,0,0.0125125,0,0
07/07/2021 20.15,0,0,0,0,0,0,0,0
07/07/2021 20.30,0,0,0,0,0,0,0,0
07/07/2021 20.45,0,0,0,0,0,0,0,0
07/07/2021 21.00,0,0,0,0,0,0,0,0
07/07/2021 21.15,0,0,0,0,0,0,0,0
07/07/2021 21.30,0,0,0,0,0,0,0,0
07/07/2021 21.45,0,0,0,0,0,0,0,0
07/07/2021 22.00,0,0,0,0,0,0,0,0
07/07/2021 22.15,0,0,0,0,0,0,0,0
07/07/2021 22.30,0,0,0,0,0,0,0,0
07/07/2021 22.45,0,0,0,0,0,0,0,0
07/07/2021 23.00,0,0,0,0,0,0,0,0
07/07/2021 23.15,0,0,0,0,0,0,0,0
07/07/2021 23.30,0,0,0,0,0,0,0,0
07/07/2021 23.45,0,0,0,0,0,0,0,0
07/08/2021 00.00,0,0,0,0,0,0,0,0
07/08/2021 00.15,0,0,0,0,0,0,0,0
07/08/2021 00.30,0,0,0,0,0,0,0,0
07/08/2021 00.45,0,0,0,0,0,0,0,0
07/08/2021 01.00,0,0,0,0,0,0,0,0
07/08/2021 01.15,0,0,0,0,0,0,0,0
07/08/2021 01.30,0,0,0,0,0,0,0,0
07/08/2021 01.45,0,0,0,0,0,0,0,0
07/08/2021 02.00,0,0,0,0,0,0,0,0
07/08/2021 02.15,0,0,0,0,0,0,0,0
07/08/2021 02.30,0,0,0,0,0,0,0,0
07/08/2021 02.45,0,0,0,0,0,0,0,0
07/08/2021 03.00,0,0,0,0,0,0,0,0
07/08/2021 03.15,0,0,0,0,0,0,0,0
07/08/2021 03.30,0.0016875,0.000625042,0.00062517,9.64E-05,0.000625042,0,0.000781303,0.000468782
07/08/2021 03.45,0.0056625,0.001875124,0.00187551,0.000289133,0.001875124,0.0016875,0.002343905,0.001406343
07/08/2021 04.00,0,0,0,0,0,0.0056625,0,0
07/08/2021 04.15,0.0071875,0,0,0,0,0,0,0
07/08/2021 04.30,0.0240125,0.012387365,0.01239067,0.004945418,0.012387365,0.0071875,0.015484206,0.009290524
07/08/2021 04.45,0.0408375,0.027161432,0.027169287,0.013294213,0.027161432,0.0240125,0.03395179,0.020371074
07/08/2021 05.00,0.02575,0.00188424,0.001915077,0,0.00188424,0.0408375,0.0023553,0.00141318
07/08/2021 05.15,0.06385,0.043359145,0.043382246,0.014486712,0.043359145,0.02575,0.054198931,0.032519359
07/08/2021 05.30,0.10195,0.084834051,0.084849414,0.053845686,0.084834051,0.06385,0.106042564,0.063625538
07/08/2021 05.45,0.14005,0.126308956,0.126316583,0.09320466,0.126308956,0.10195,0.157886195,0.094731717
07/08/2021 06.00,0.1777,0.187871331,0.212707742,0.178631998,0.187871331,0.14005,0.234839164,0.140903498
07/08/2021 06.15,0.2161,0.21595459,0.224225583,0.187278729,0.21595459,0.1777,0.269943238,0.161965943
07/08/2021 06.30,0.2545,0.244037848,0.235743425,0.195925459,0.244037848,0.2161,0.30504731,0.183028386
07/08/2021 06.45,0.2929,0.272121107,0.247261266,0.20457219,0.272121107,0.2545,0.340151384,0.20409083
07/08/2021 07.00,0.331525,0.373160205,0.169679194,0.129044412,0.373160205,0.2929,0.466450256,0.279870154
07/08/2021 07.15,0.369775,0.352606238,0.240596978,0.193807482,0.352606238,0.331525,0.440757798,0.264454679
07/08/2021 07.30,0.408025,0.332052271,0.311514762,0.258570552,0.332052271,0.369775,0.415065339,0.249039203
07/08/2021 07.45,0.446275,0.311498304,0.382432546,0.323333622,0.311498304,0.408025,0.38937288,0.233623728
07/08/2021 08.00,0.5079625,0.106258458,0.518203582,0.415801053,0.106258458,0.446275,0.132823073,0.079693844
07/08/2021 08.15,0.5305875,0.20882841,0.545885864,0.46209455,0.20882841,0.5079625,0.261035513,0.156621308
07/08/2021 08.30,0.5532125,0.311398362,0.573568146,0.508388046,0.311398362,0.5305875,0.389247953,0.233548772
07/08/2021 08.45,0.5758375,0.413968314,0.601250428,0.554681543,0.413968314,0.5532125,0.517460393,0.310476236
07/08/2021 09.00,0.6231375,0.644116823,0.644200467,0.644060682,0.644116823,0.5758375,0.805146029,0.483087617
07/08/2021 09.15,0.6293125,0.661634404,0.661704244,0.661630418,0.661634404,0.6231375,0.827043005,0.496225803
07/08/2021 09.30,0.6354875,0.679151986,0.67920802,0.679200154,0.679151986,0.6293125,0.848939983,0.50936399
07/08/2021 09.45,0.6416625,0.696669567,0.696711797,0.69676989,0.696669567,0.6354875,0.870836959,0.522502175
07/08/2021 10.00,0.6668875,0.858847567,0.72961212,0.72985378,0.858847567,0.6416625,1,0.644135675
07/08/2021 10.15,0.6603625,0.77992487,0.736851532,0.737080747,0.77992487,0.6668875,0.974906088,0.584943653
07/08/2021 10.30,0.6538375,0.701002172,0.744090944,0.744307713,0.701002172,0.6603625,0.876252715,0.525751629
07/08/2021 10.45,0.6473125,0.622079475,0.751330356,0.75153468,0.622079475,0.6538375,0.777599344,0.466559606
07/08/2021 11.00,0.6438625,0.387351189,0.849203537,0.770666865,0.387351189,0.6473125,0.484188986,0.290513392
07/08/2021 11.15,0.6352875,0.412298884,0.796020436,0.76995702,0.412298884,0.6438625,0.515373605,0.309224163
07/08/2021 11.30,0.6267125,0.437246579,0.742837334,0.769247176,0.437246579,0.6352875,0.546558224,0.327934934
07/08/2021 11.45,0.6181375,0.462194274,0.689654233,0.768537331,0.462194274,0.6267125,0.577742843,0.346645706
07/08/2021 12.00,0.61125,0.63231121,0.524736627,0.788239529,0.63231121,0.6181375,0.790389013,0.474233408
07/08/2021 12.15,0.60155,0.560479412,0.546043195,0.773921656,0.560479412,0.61125,0.700599265,0.420359559
07/08/2021 12.30,0.59185,0.488647613,0.567349763,0.759603782,0.488647613,0.60155,0.610809516,0.36648571
07/08/2021 12.45,0.58215,0.416815813,0.588656331,0.74528591,0.416815813,0.59185,0.521019766,0.31261186
07/08/2021 13.00,0.596,0.081560206,0.693845575,0.78734711,0.081560206,0.58215,0.101950258,0.061170155
07/08/2021 13.15,0.5706,0.185344279,0.659230358,0.735443188,0.185344279,0.596,0.231680349,0.139008209
07/08/2021 13.30,0.5452,0.289128353,0.624615142,0.683539266,0.289128353,0.5706,0.361410441,0.216846265
07/08/2021 13.45,0.5198,0.392912426,0.589999925,0.631635344,0.392912426,0.5452,0.491140533,0.29468432
07/08/2021 14.00,0.5086125,0.705315516,0.557583609,0.614041546,0.705315516,0.5198,0.881644395,0.528986637
07/08/2021 14.15,0.4737375,0.670020245,0.521502459,0.539264207,0.670020245,0.5086125,0.837525306,0.502515184
07/08/2021 14.30,0.4388625,0.634724975,0.485421309,0.464486869,0.634724975,0.4737375,0.793406219,0.476043731
07/08/2021 14.45,0.4039875,0.599429704,0.449340159,0.38970953,0.599429704,0.4388625,0.74928713,0.449572278
07/08/2021 15.00,0.3454125,0.60981478,0.422411504,0.260827302,0.60981478,0.4039875,0.762268475,0.457361085
07/08/2021 15.15,0.3263375,0.544065945,0.380228691,0.222119889,0.544065945,0.3454125,0.680082431,0.408049459
07/08/2021 15.30,0.3072625,0.478317111,0.338045879,0.183412477,0.478317111,0.3263375,0.597896389,0.358737833
07/08/2021 15.45,0.2881875,0.412568276,0.295863066,0.144705064,0.412568276,0.3072625,0.515710345,0.309426207
07/08/2021 16.00,0.280475,0.277696912,0.244454175,0.052980188,0.277696912,0.2881875,0.34712114,0.208272684
07/08/2021 16.15,0.253825,0.258029764,0.208422081,0.049617751,0.258029764,0.280475,0.322537205,0.193522323
07/08/2021 16.30,0.227175,0.238362616,0.172389987,0.046255313,0.238362616,0.253825,0.29795327,0.178771962
07/08/2021 16.45,0.200525,0.218695468,0.136357893,0.042892876,0.218695468,0.227175,0.273369335,0.164021601
07/08/2021 17.00,0.1639375,0.217198648,0.047736148,0.031524868,0.217198648,0.200525,0.27149831,0.162898986
07/08/2021 17.15,0.1439125,0.185417947,0.046763821,0.033499478,0.185417947,0.1639375,0.231772434,0.13906346
07/08/2021 17.30,0.1238875,0.153637247,0.045791493,0.035474088,0.153637247,0.1439125,0.192046559,0.115227935
07/08/2021 17.45,0.1038625,0.121856546,0.044819166,0.037448698,0.121856546,0.1238875,0.152320683,0.09139241
07/08/2021 18.00,0.0669625,0.057406417,0.057384142,0.057379802,0.057406417,0.1038625,0.071758021,0.043054813
07/08/2021 18.15,0.0581875,0.047405336,0.047386945,0.047383415,0.047405336,0.0669625,0.05925667,0.035554002
07/08/2021 18.30,0.0494125,0.037404254,0.037389749,0.037387029,0.037404254,0.0581875,0.046755318,0.028053191
07/08/2021 18.45,0.0406375,0.027403173,0.027392552,0.027390642,0.027403173,0.0494125,0.034253966,0.02055238
07/08/2021 19.00,0.025825,0.003300645,0.003299395,0.003299555,0.003300645,0.0406375,0.004125806,0.002475484
07/08/2021 19.15,0.021075,0.002700528,0.002699505,0.002699636,0.002700528,0.025825,0.00337566,0.002025396
07/08/2021 19.30,0.016325,0.00210041,0.002099615,0.002099717,0.00210041,0.021075,0.002625513,0.001575308
07/08/2021 19.45,0.011575,0.001500293,0.001499725,0.001499798,0.001500293,0.016325,0.001875366,0.00112522
07/08/2021 20.00,0,0,0,0,0,0.011575,0,0
07/08/2021 20.15,0,0,0,0,0,0,0,0
07/08/2021 20.30,0,0,0,0,0,0,0,0
07/08/2021 20.45,0,0,0,0,0,0,0,0
07/08/2021 21.00,0,0,0,0,0,0,0,0
07/08/2021 21.15,0,0,0,0,0,0,0,0
07/08/2021 21.30,0,0,0,0,0,0,0,0
07/08/2021 21.45,0,0,0,0,0,0,0,0
07/08/2021 22.00,0,0,0,0,0,0,0,0
07/08/2021 22.15,0,0,0,0,0,0,0,0
07/08/2021 22.30,0,0,0,0,0,0,0,0
07/08/2021 22.45,0,0,0,0,0,0,0,0
07/08/2021 23.00,0,0,0,0,0,0,0,0
07/08/2021 23.15,0,0,0,0,0,0,0,0
07/08/2021 23.30,0,0,0,0,0,0,0,0
07/08/2021 23.45,0,0,0,0,0,0,0,0
07/09/2021 00.00,0,0,0,0,0,0,0,0
07/09/2021 00.15,0,0,0,0,0,0,0,0
07/09/2021 00.30,0,0,0,0,0,0,0,0
07/09/2021 00.45,0,0,0,0,0,0,0,0
07/09/2021 01.00,0,0,0,0,0,0,0,0
07/09/2021 01.15,0,0,0,0,0,0,0,0
07/09/2021 01.30,0,0,0,0,0,0,0,0
07/09/2021 01.45,0,0,0,0,0,0,0,0
07/09/2021 02.00,0,0,0,0,0,0,0,0
07/09/2021 02.15,0,0,0,0,0,0,0,0
07/09/2021 02.30,0,0,0,0,0,0,0,0
07/09/2021 02.45,0,0,0,0,0,0,0,0
07/09/2021 03.00,0,0,0,0,0,0,0,0
07/09/2021 03.15,0,0,0,0,0,0,0,0
07/09/2021 03.30,0.003075,0.000612319,0.000612363,0.00061267,0.000612319,0,0.000765399,0.000459239
07/09/2021 03.45,0.009825,0.001836958,0.001837088,0.001838011,0.001836958,0.003075,0.002296198,0.001377719
07/09/2021 04.00,0.0053625,0,0,0,0,0.009825,0,0
07/09/2021 04.15,0.0195875,0,0,0,0,0.0053625,0,0
07/09/2021 04.30,0.0338125,0.012147689,0.011430971,0.012152897,0.012147689,0.0195875,0.015184611,0.009110767
07/09/2021 04.45,0.0480375,0.026645956,0.024495111,0.026655965,0.026645956,0.0338125,0.033307445,0.019984467
07/09/2021 05.00,0.04625,0.028306716,0.040849635,0.000980161,0.028306716,0.0480375,0.035383395,0.021230037
07/09/2021 05.15,0.07115,0.051363322,0.051720186,0.042269144,0.051363322,0.04625,0.064204153,0.038522492
07/09/2021 05.30,0.09605,0.074419928,0.062590736,0.083558126,0.074419928,0.07115,0.09302491,0.055814946
07/09/2021 05.45,0.12095,0.097476534,0.073461287,0.124847109,0.097476534,0.09605,0.121845668,0.073107401
07/09/2021 06.00,0.133775,0.099517498,0.085317863,0.160172521,0.099517498,0.12095,0.124396873,0.074638124
07/09/2021 06.15,0.166725,0.136584531,0.095531063,0.205437217,0.136584531,0.133775,0.170730664,0.102438398
07/09/2021 06.30,0.199675,0.173651565,0.105744263,0.250701913,0.173651565,0.166725,0.217064456,0.130238674
07/09/2021 06.45,0.232625,0.210718598,0.115957463,0.295966609,0.210718598,0.199675,0.263398248,0.158038949
07/09/2021 07.00,0.28245,0.274610215,0.137889481,0.353275427,0.274610215,0.232625,0.343262769,0.205957661
07/09/2021 07.15,0.30415,0.293794193,0.140290136,0.390510708,0.293794193,0.28245,0.367242741,0.220345645
07/09/2021 07.30,0.32585,0.312978171,0.142690791,0.42774599,0.312978171,0.30415,0.391222714,0.234733628
07/09/2021 07.45,0.34755,0.332162149,0.145091446,0.464981271,0.332162149,0.32585,0.415202686,0.249121612
07/09/2021 08.00,0.3878875,0.397153312,0.160882605,0.516432649,0.397153312,0.34755,0.49644164,0.297864984
07/09/2021 08.15,0.3971625,0.385799168,0.154356257,0.544190533,0.385799168,0.3878875,0.48224896,0.289349376
07/09/2021 08.30,0.4064375,0.374445022,0.147829909,0.571948417,0.374445022,0.3971625,0.468056278,0.280833767
07/09/2021 08.45,0.4157125,0.363090877,0.141303561,0.599706301,0.363090877,0.4064375,0.453863596,0.272318158
07/09/2021 09.00,0.4026375,0.254465915,0.124778223,0.642695659,0.254465915,0.4157125,0.318082394,0.190849436
07/09/2021 09.15,0.4268125,0.307958982,0.124917869,0.660299228,0.307958982,0.4026375,0.384948728,0.230969237
07/09/2021 09.30,0.4509875,0.361452048,0.125057515,0.677902796,0.361452048,0.4268125,0.45181506,0.271089036
07/09/2021 09.45,0.4751625,0.414945115,0.125197161,0.695506365,0.414945115,0.4509875,0.518681394,0.311208836
07/09/2021 10.00,0.5123875,0.541357498,0.025464828,0.728606923,0.541357498,0.4751625,0.676696873,0.406018124
07/09/2021 10.15,0.5278625,0.546237687,0.092185793,0.735879166,0.546237687,0.5123875,0.682797109,0.409678265
07/09/2021 10.30,0.5433375,0.551117875,0.158906757,0.743151408,0.551117875,0.5278625,0.688897344,0.413338406
07/09/2021 10.45,0.5588125,0.555998064,0.225627722,0.750423651,0.555998064,0.5433375,0.69499758,0.416998548
07/09/2021 11.00,0.6237125,0.5685229,0.392550033,0.882202118,0.5685229,0.5588125,0.710653625,0.426392175
07/09/2021 11.15,0.6062375,0.568306657,0.392470099,0.806470211,0.568306657,0.6237125,0.710383321,0.426229993
07/09/2021 11.30,0.5887625,0.568090415,0.392390166,0.730738304,0.568090415,0.6062375,0.710113019,0.426067811
07/09/2021 11.45,0.5712875,0.567874172,0.392310234,0.655006397,0.567874172,0.5887625,0.709842715,0.425905629
07/09/2021 12.00,0.529775,0.5280651,0.380482502,0.448389905,0.5280651,0.5712875,0.660081375,0.396048825
07/09/2021 12.15,0.528325,0.554244077,0.388234435,0.459914388,0.554244077,0.529775,0.692805096,0.415683058
07/09/2021 12.30,0.526875,0.580423053,0.395986367,0.471438871,0.580423053,0.528325,0.725528816,0.43531729
07/09/2021 12.45,0.525425,0.60660203,0.4037383,0.482963354,0.60660203,0.526875,0.758252538,0.454951523
07/09/2021 13.00,0.531925,0.679744272,0.373583911,0.459372231,0.679744272,0.525425,0.84968034,0.509808204
07/09/2021 13.15,0.525175,0.674614405,0.406606725,0.494307118,0.674614405,0.531925,0.843268006,0.505960804
07/09/2021 13.30,0.518425,0.669484539,0.439629539,0.529242004,0.669484539,0.525175,0.836855674,0.502113404
07/09/2021 13.45,0.511675,0.664354672,0.472652353,0.564176891,0.664354672,0.518425,0.83044334,0.498266004
07/09/2021 14.00,0.5365375,0.698972167,0.633988139,0.695836776,0.698972167,0.511675,0.873715209,0.524229125
07/09/2021 14.15,0.5087125,0.66734406,0.581468972,0.66628833,0.66734406,0.5365375,0.834180075,0.500508045
07/09/2021 14.30,0.4808875,0.635715952,0.528949804,0.636739884,0.635715952,0.5087125,0.79464494,0.476786964
07/09/2021 14.45,0.4530625,0.604087845,0.476430637,0.607191438,0.604087845,0.4808875,0.755109806,0.453065884
07/09/2021 15.00,0.4322125,0.580379958,0.374164213,0.591794411,0.580379958,0.4530625,0.725474948,0.435284969
07/09/2021 15.15,0.3997375,0.543471703,0.354809884,0.552811685,0.543471703,0.4322125,0.679339629,0.407603777
07/09/2021 15.30,0.3672625,0.506563449,0.335455554,0.513828959,0.506563449,0.3997375,0.633204311,0.379922587
07/09/2021 15.45,0.3347875,0.469655194,0.316101225,0.474846233,0.469655194,0.3672625,0.587068993,0.352241396
07/09/2021 16.00,0.289975,0.446341195,0.323524217,0.446372641,0.446341195,0.3347875,0.557926494,0.334755896
07/09/2021 16.15,0.265725,0.400370104,0.28631834,0.400383825,0.400370104,0.289975,0.50046263,0.300277578
07/09/2021 16.30,0.241475,0.354399012,0.249112462,0.354395009,0.354399012,0.265725,0.442998765,0.265799259
