time,Measurement,DA_1,DA_2,DA_3,HA,RT,HA_ub,HA_lb
01/04/2021 14.00,0.4116,0.5760875,0.379575,0.3331375,0.5760875,0.3776,0.720109375,0.432065625
01/04/2021 14.15,0.4039,0.6107625,0.406925,0.3149125,0.6107625,0.4116,0.763453125,0.458071875
01/04/2021 14.30,0.3838,0.6454375,0.434275,0.2966875,0.6454375,0.4039,0.806796875,0.484078125
01/04/2021 14.45,0.3658,0.6801125,0.461625,0.2784625,0.6801125,0.3838,0.850140625,0.510084375
01/04/2021 15.00,0.3952,0.7588875,0.50585,0.2459875,0.7588875,0.3658,0.948609375,0.569165625
01/04/2021 15.15,0.3358,0.7641625,0.52195,0.2372625,0.7641625,0.3952,0.955203125,0.573121875
01/04/2021 15.30,0.3304,0.7694375,0.53805,0.2285375,0.7694375,0.3358,0.961796875,0.577078125
01/04/2021 15.45,0.3683,0.7747125,0.55415,0.2198125,0.7747125,0.3304,0.968390625,0.581034375
01/04/2021 16.00,0.3943,0.77665,0.616675,0.1957125,0.77665,0.3683,0.9708125,0.5824875
01/04/2021 16.15,0.4418,0.78415,0.601825,0.1972375,0.78415,0.3943,0.9801875,0.5881125
01/04/2021 16.30,0.4994,0.79165,0.586975,0.1987625,0.79165,0.4418,0.9895625,0.5937375
01/04/2021 16.45,0.402,0.79915,0.572125,0.2002875,0.79915,0.4994,0.9989375,0.5993625
01/04/2021 17.00,0.6156,0.8166625,0.5496625,0.192775,0.8166625,0.402,1,0.612496875
01/04/2021 17.15,0.5087,0.8174875,0.5398875,0.200325,0.8174875,0.6156,1,0.613115625
01/04/2021 17.30,0.5435,0.8183125,0.5301125,0.207875,0.8183125,0.5087,1,0.613734375
01/04/2021 17.45,0.5175,0.8191375,0.5203375,0.215425,0.8191375,0.5435,1,0.614353125
01/04/2021 18.00,0.3603,0.8332,0.506475,0.2460375,0.8332,0.5175,1,0.6249
01/04/2021 18.15,0.3482,0.8252,0.499425,0.2382125,0.8252,0.3603,1,0.6189
01/04/2021 18.30,0.3941,0.8172,0.492375,0.2303875,0.8172,0.3482,1,0.6129
01/04/2021 18.45,0.3044,0.8092,0.485325,0.2225625,0.8092,0.3941,1,0.6069
01/04/2021 19.00,0.3275,0.7997,0.4847625,0.2158625,0.7997,0.3044,0.999625,0.599775
01/04/2021 19.15,0.3461,0.7927,0.4733875,0.2072875,0.7927,0.3275,0.990875,0.594525
01/04/2021 19.30,0.3854,0.7857,0.4620125,0.1987125,0.7857,0.3461,0.982125,0.589275
01/04/2021 19.45,0.3524,0.7787,0.4506375,0.1901375,0.7787,0.3854,0.973375,0.584025
01/04/2021 20.00,0.3082,0.7267,0.4111,0.170575,0.7267,0.3524,0.908375,0.545025
01/04/2021 20.15,0.2858,0.7497,0.4185,0.169325,0.7497,0.3082,0.937125,0.562275
01/04/2021 20.30,0.2261,0.7727,0.4259,0.168075,0.7727,0.2858,0.965875,0.579525
01/04/2021 20.45,0.2865,0.7957,0.4333,0.166825,0.7957,0.2261,0.994625,0.596775
01/04/2021 21.00,0.2803,0.815475,0.431175,0.1616,0.815475,0.2865,1,0.61160625
01/04/2021 21.15,0.3198,0.840625,0.444925,0.163,0.840625,0.2803,1,0.63046875
01/04/2021 21.30,0.3102,0.865775,0.458675,0.1644,0.865775,0.3198,1,0.64933125
01/04/2021 21.45,0.3338,0.890925,0.472425,0.1658,0.890925,0.3102,1,0.66819375
01/04/2021 22.00,0.3857,0.9538375,0.51265,0.1728625,0.9538375,0.3338,1,0.715378125
01/04/2021 22.15,0.4267,0.9538125,0.50875,0.1704875,0.9538125,0.3857,1,0.715359375
01/04/2021 22.30,0.4339,0.9537875,0.50485,0.1681125,0.9537875,0.4267,1,0.715340625
01/04/2021 22.45,0.4045,0.9537625,0.50095,0.1657375,0.9537625,0.4339,1,0.715321875
01/04/2021 23.00,0.3585,1,0.4538125,0.07745,1,0.4045,1,0.75
01/04/2021 23.15,0.3253,1,0.4787375,0.13235,1,0.3585,1,0.75
01/04/2021 23.30,0.3378,0.8491,0.5036625,0.18725,0.8491,0.3253,1,0.636825
01/04/2021 23.45,0.3492,0.6399,0.5285875,0.24215,0.6399,0.3378,0.799875,0.479925
01/05/2021 00.00,0.3648,0.098675,0.5989625,0.36965,0.098675,0.3492,0.12334375,0.07400625
01/05/2021 00.15,0.3554,0.110825,0.5935875,0.37615,0.110825,0.3648,0.13853125,0.08311875
01/05/2021 00.30,0.3314,0.122975,0.5882125,0.38265,0.122975,0.3554,0.15371875,0.09223125
01/05/2021 00.45,0.3635,0.135125,0.5828375,0.38915,0.135125,0.3314,0.16890625,0.10134375
01/05/2021 01.00,0.3725,0.1455125,0.56655,0.379075,0.1455125,0.3635,0.181890625,0.109134375
01/05/2021 01.15,0.3331,0.1588375,0.56845,0.396625,0.1588375,0.3725,0.198546875,0.119128125
01/05/2021 01.30,0.3632,0.1721625,0.57035,0.414175,0.1721625,0.3331,0.215203125,0.129121875
01/05/2021 01.45,0.3701,0.1854875,0.57225,0.431725,0.1854875,0.3632,0.231859375,0.139115625
01/05/2021 02.00,0.362,0.208225,0.5662,0.4736875,0.208225,0.3701,0.26028125,0.15616875
01/05/2021 02.15,0.365,0.215275,0.5734,0.4749625,0.215275,0.362,0.26909375,0.16145625
01/05/2021 02.30,0.4259,0.222325,0.5806,0.4762375,0.222325,0.365,0.27790625,0.16674375
01/05/2021 02.45,0.388,0.229375,0.5878,0.4775125,0.229375,0.4259,0.28671875,0.17203125
01/05/2021 03.00,0.3442,0.259675,0.604675,0.462325,0.259675,0.388,0.32459375,0.19475625
01/05/2021 03.15,0.3815,0.251225,0.605425,0.474575,0.251225,0.3442,0.31403125,0.18841875
01/05/2021 03.30,0.43,0.242775,0.606175,0.486825,0.242775,0.3815,0.30346875,0.18208125
01/05/2021 03.45,0.4362,0.234325,0.606925,0.499075,0.234325,0.43,0.29290625,0.17574375
01/05/2021 04.00,0.4213,0.210875,0.61645,0.49085,0.210875,0.4362,0.26359375,0.15815625
01/05/2021 04.15,0.3702,0.212425,0.61135,0.51675,0.212425,0.4213,0.26553125,0.15931875
01/05/2021 04.30,0.3733,0.213975,0.60625,0.54265,0.213975,0.3702,0.26746875,0.16048125
01/05/2021 04.45,0.4462,0.215525,0.60115,0.56855,0.215525,0.3733,0.26940625,0.16164375
01/05/2021 05.00,0.4922,0.20005,0.543925,0.60735,0.20005,0.4462,0.2500625,0.1500375
01/05/2021 05.15,0.453,0.21295,0.573575,0.62465,0.21295,0.4922,0.2661875,0.1597125
01/05/2021 05.30,0.4895,0.22585,0.603225,0.64195,0.22585,0.453,0.2823125,0.1693875
01/05/2021 05.45,0.5377,0.23875,0.632875,0.65925,0.23875,0.4895,0.2984375,0.1790625
01/05/2021 06.00,0.4753,0.261325,0.703925,0.724175,0.261325,0.5377,0.32665625,0.19599375
01/05/2021 06.15,0.4835,0.267775,0.705975,0.709725,0.267775,0.4753,0.33471875,0.20083125
01/05/2021 06.30,0.5183,0.274225,0.708025,0.695275,0.274225,0.4835,0.34278125,0.20566875
01/05/2021 06.45,0.4481,0.280675,0.710075,0.680825,0.280675,0.5183,0.35084375,0.21050625
01/05/2021 07.00,0.4765,0.306475,0.7060125,0.648,0.306475,0.4481,0.38309375,0.22985625
01/05/2021 07.15,0.4328,0.300025,0.7121375,0.6458,0.300025,0.4765,0.37503125,0.22501875
01/05/2021 07.30,0.4289,0.293575,0.7182625,0.6436,0.293575,0.4328,0.36696875,0.22018125
01/05/2021 07.45,0.4162,0.287125,0.7243875,0.6414,0.287125,0.4289,0.35890625,0.21534375
01/05/2021 08.00,0.3991,0.2556625,0.738275,0.5962625,0.2556625,0.4162,0.319578125,0.191746875
01/05/2021 08.15,0.3504,0.2658875,0.739225,0.6226875,0.2658875,0.3991,0.332359375,0.199415625
01/05/2021 08.30,0.3867,0.2761125,0.740175,0.6491125,0.2761125,0.3504,0.345140625,0.207084375
01/05/2021 08.45,0.5108,0.2863375,0.741125,0.6755375,0.2863375,0.3867,0.357921875,0.214753125
01/05/2021 09.00,0.4282,0.3086,0.7536625,0.7238625,0.3086,0.5108,0.38575,0.23145
01/05/2021 09.15,0.4175,0.3108,0.7468875,0.7356875,0.3108,0.4282,0.3885,0.2331
01/05/2021 09.30,0.4234,0.313,0.7401125,0.7475125,0.313,0.4175,0.39125,0.23475
01/05/2021 09.45,0.3922,0.3152,0.7333375,0.7593375,0.3152,0.4234,0.394,0.2364
01/05/2021 10.00,0.3603,0.283125,0.697575,0.7809125,0.283125,0.3922,0.35390625,0.21234375
01/05/2021 10.15,0.3553,0.308175,0.710125,0.7862375,0.308175,0.3603,0.38521875,0.23113125
01/05/2021 10.30,0.3016,0.333225,0.722675,0.7915625,0.333225,0.3553,0.41653125,0.24991875
01/05/2021 10.45,0.3918,0.358275,0.735225,0.7968875,0.358275,0.3016,0.44784375,0.26870625
01/05/2021 11.00,0.4277,0.407325,0.8164,0.8424125,0.407325,0.3918,0.50915625,0.30549375
01/05/2021 11.15,0.4396,0.416375,0.7832,0.8209375,0.416375,0.4277,0.52046875,0.31228125
01/05/2021 11.30,0.4397,0.425425,0.75,0.7994625,0.425425,0.4396,0.53178125,0.31906875
01/05/2021 11.45,0.3886,0.434475,0.7168,0.7779875,0.434475,0.4397,0.54309375,0.32585625
01/05/2021 12.00,0.384,0.4754,0.635375,0.7078375,0.4754,0.3886,0.59425,0.35655
01/05/2021 12.15,0.3634,0.4632,0.634325,0.7188125,0.4632,0.384,0.579,0.3474
01/05/2021 12.30,0.3914,0.451,0.633275,0.7297875,0.451,0.3634,0.56375,0.33825
01/05/2021 12.45,0.4018,0.4388,0.632225,0.7407625,0.4388,0.3914,0.5485,0.3291
01/05/2021 13.00,0.4124,0.4212,0.65345,0.79085,0.4212,0.4018,0.5265,0.3159
01/05/2021 13.15,0.4018,0.4126,0.63755,0.77575,0.4126,0.4124,0.51575,0.30945
01/05/2021 13.30,0.4317,0.404,0.62165,0.76065,0.404,0.4018,0.505,0.303
01/05/2021 13.45,0.4442,0.3954,0.60575,0.74555,0.3954,0.4317,0.49425,0.29655
01/05/2021 14.00,0.3879,0.380275,0.581525,0.71155,0.380275,0.4442,0.47534375,0.28520625
01/05/2021 14.15,0.3992,0.376025,0.571175,0.70905,0.376025,0.3879,0.47003125,0.28201875
01/05/2021 14.30,0.4545,0.371775,0.560825,0.70655,0.371775,0.3992,0.46471875,0.27883125
01/05/2021 14.45,0.3877,0.367525,0.550475,0.70405,0.367525,0.4545,0.45940625,0.27564375
01/05/2021 15.00,0.3814,0.347075,0.5081,0.687825,0.347075,0.3877,0.43384375,0.26030625
01/05/2021 15.15,0.3987,0.353625,0.5191,0.694475,0.353625,0.3814,0.44203125,0.26521875
01/05/2021 15.30,0.3468,0.360175,0.5301,0.701125,0.360175,0.3987,0.45021875,0.27013125
01/05/2021 15.45,0.403,0.366725,0.5411,0.707775,0.366725,0.3468,0.45840625,0.27504375
01/05/2021 16.00,0.3587,0.3898875,0.5114125,0.7081625,0.3898875,0.403,0.487359375,0.292415625
01/05/2021 16.15,0.3228,0.3853625,0.5495375,0.7189875,0.3853625,0.3587,0.481703125,0.289021875
01/05/2021 16.30,0.3258,0.3808375,0.5876625,0.7298125,0.3808375,0.3228,0.476046875,0.285628125
01/05/2021 16.45,0.3494,0.3763125,0.6257875,0.7406375,0.3763125,0.3258,0.470390625,0.282234375
01/05/2021 17.00,0.3617,0.36335,0.6842375,0.7665,0.36335,0.3494,0.4541875,0.2725125
01/05/2021 17.15,0.3832,0.36445,0.7088125,0.7673,0.36445,0.3617,0.4555625,0.2733375
01/05/2021 17.30,0.4344,0.36555,0.7333875,0.7681,0.36555,0.3832,0.4569375,0.2741625
01/05/2021 17.45,0.3847,0.36665,0.7579625,0.7689,0.36665,0.4344,0.4583125,0.2749875
01/05/2021 18.00,0.3707,0.3749125,0.8401375,0.8037125,0.3749125,0.3847,0.468640625,0.281184375
01/05/2021 18.15,0.4098,0.3712375,0.8263125,0.7818375,0.3712375,0.3707,0.464046875,0.278428125
01/05/2021 18.30,0.3936,0.3675625,0.8124875,0.7599625,0.3675625,0.4098,0.459453125,0.275671875
01/05/2021 18.45,0.4006,0.3638875,0.7986625,0.7380875,0.3638875,0.3936,0.454859375,0.272915625
01/05/2021 19.00,0.3932,0.371725,0.764025,0.691725,0.371725,0.4006,0.46465625,0.27879375
01/05/2021 19.15,0.4351,0.360375,0.764075,0.686175,0.360375,0.3932,0.45046875,0.27028125
01/05/2021 19.30,0.4674,0.349025,0.764125,0.680625,0.349025,0.4351,0.43628125,0.26176875
01/05/2021 19.45,0.4627,0.337675,0.764175,0.675075,0.337675,0.4674,0.42209375,0.25325625
01/05/2021 20.00,0.4401,0.317775,0.783125,0.6333375,0.317775,0.4627,0.39721875,0.23833125
01/05/2021 20.15,0.4282,0.312125,0.770575,0.6519125,0.312125,0.4401,0.39015625,0.23409375
01/05/2021 20.30,0.4103,0.306475,0.758025,0.6704875,0.306475,0.4282,0.38309375,0.22985625
01/05/2021 20.45,0.5049,0.300825,0.745475,0.6890625,0.300825,0.4103,0.37603125,0.22561875
01/05/2021 21.00,0.5892,0.2794625,0.6982375,0.7128125,0.2794625,0.5049,0.349328125,0.209596875
01/05/2021 21.15,0.5642,0.2842875,0.7088125,0.7279375,0.2842875,0.5892,0.355359375,0.213215625
01/05/2021 21.30,0.5981,0.2891125,0.7193875,0.7430625,0.2891125,0.5642,0.361390625,0.216834375
01/05/2021 21.45,0.5925,0.2939375,0.7299625,0.7581875,0.2939375,0.5981,0.367421875,0.220453125
01/05/2021 22.00,0.5581,0.3096,0.7409875,0.7756375,0.3096,0.5925,0.387,0.2322
01/05/2021 22.15,0.6145,0.3072,0.7512625,0.7892125,0.3072,0.5581,0.384,0.2304
01/05/2021 22.30,0.6098,0.3048,0.7615375,0.8027875,0.3048,0.6145,0.381,0.2286
01/05/2021 22.45,0.454,0.3024,0.7718125,0.8163625,0.3024,0.6098,0.378,0.2268
01/05/2021 23.00,0.3551,0.29415,0.883,0.90115,0.29415,0.454,0.3676875,0.2206125
01/05/2021 23.15,0.4048,0.29565,0.826,0.86725,0.29565,0.3551,0.3695625,0.2217375
01/05/2021 23.30,0.3838,0.29715,0.769,0.83335,0.29715,0.4048,0.3714375,0.2228625
01/05/2021 23.45,0.3558,0.29865,0.712,0.79945,0.29865,0.3838,0.3733125,0.2239875
01/06/2021 00.00,0.3182,0.311475,0.5711875,0.7467625,0.311475,0.3558,0.38934375,0.23360625
01/06/2021 00.15,0.3554,0.305425,0.5700625,0.7253875,0.305425,0.3182,0.38178125,0.22906875
01/06/2021 00.30,0.445,0.299375,0.5689375,0.7040125,0.299375,0.3554,0.37421875,0.22453125
01/06/2021 00.45,0.5144,0.293325,0.5678125,0.6826375,0.293325,0.445,0.36665625,0.21999375
01/06/2021 01.00,0.5149,0.279325,0.53185,0.6500125,0.279325,0.5144,0.34915625,0.20949375
01/06/2021 01.15,0.4312,0.278575,0.55395,0.6361375,0.278575,0.5149,0.34821875,0.20893125
01/06/2021 01.30,0.4375,0.277825,0.57605,0.6222625,0.277825,0.4312,0.34728125,0.20836875
01/06/2021 01.45,0.4847,0.277075,0.59815,0.6083875,0.277075,0.4375,0.34634375,0.20780625
01/06/2021 02.00,0.5081,0.249925,0.6152625,0.549775,0.249925,0.4847,0.31240625,0.18744375
01/06/2021 02.15,0.5553,0.266775,0.6406875,0.565725,0.266775,0.5081,0.33346875,0.20008125
01/06/2021 02.30,0.5757,0.283625,0.6661125,0.581675,0.283625,0.5553,0.35453125,0.21271875
01/06/2021 02.45,0.6265,0.300475,0.6915375,0.597625,0.300475,0.5757,0.37559375,0.22535625
01/06/2021 03.00,0.7128,0.3477,0.7255125,0.606675,0.3477,0.6265,0.434625,0.260775
01/06/2021 03.15,0.5811,0.3443,0.7452375,0.627225,0.3443,0.7128,0.430375,0.258225
01/06/2021 03.30,0.52,0.3409,0.7649625,0.647775,0.3409,0.5811,0.426125,0.255675
01/06/2021 03.45,0.5016,0.3375,0.7846875,0.668325,0.3375,0.52,0.421875,0.253125
01/06/2021 04.00,0.5451,0.335225,0.8481,0.6836625,0.335225,0.5016,0.41903125,0.25141875
01/06/2021 04.15,0.6427,0.331075,0.8387,0.7076875,0.331075,0.5451,0.41384375,0.24830625
01/06/2021 04.30,0.579,0.326925,0.8293,0.7317125,0.326925,0.6427,0.40865625,0.24519375
01/06/2021 04.45,0.6787,0.322775,0.8199,0.7557375,0.322775,0.579,0.40346875,0.24208125
01/06/2021 05.00,0.5541,0.3246625,0.791375,0.7924,0.3246625,0.6787,0.405828125,0.243496875
01/06/2021 05.15,0.5424,0.3164875,0.794725,0.808,0.3164875,0.5541,0.395609375,0.237365625
01/06/2021 05.30,0.5297,0.3083125,0.798075,0.8236,0.3083125,0.5424,0.385390625,0.231234375
01/06/2021 05.45,0.5945,0.3001375,0.801425,0.8392,0.3001375,0.5297,0.375171875,0.225103125
01/06/2021 06.00,0.6367,0.2962,0.81355,0.865075,0.2962,0.5945,0.37025,0.22215
01/06/2021 06.15,0.5331,0.2852,0.81105,0.873825,0.2852,0.6367,0.3565,0.2139
01/06/2021 06.30,0.5012,0.2742,0.80855,0.882575,0.2742,0.5331,0.34275,0.20565
01/06/2021 06.45,0.5411,0.2632,0.80605,0.891325,0.2632,0.5012,0.329,0.1974
01/06/2021 07.00,0.4543,0.2425625,0.81045,0.9023625,0.2425625,0.5411,0.303203125,0.181921875
01/06/2021 07.15,0.4808,0.2379875,0.80335,0.9095875,0.2379875,0.4543,0.297484375,0.178490625
01/06/2021 07.30,0.6433,0.2334125,0.79625,0.9168125,0.2334125,0.4808,0.291765625,0.175059375
01/06/2021 07.45,0.606,0.2288375,0.78915,0.9240375,0.2288375,0.6433,0.286046875,0.171628125
01/06/2021 08.00,0.6626,0.2237,0.7561375,0.940075,0.2237,0.606,0.279625,0.167775
01/06/2021 08.15,0.5896,0.2195,0.7663125,0.941425,0.2195,0.6626,0.274375,0.164625
01/06/2021 08.30,0.5313,0.2153,0.7764875,0.942775,0.2153,0.5896,0.269125,0.161475
01/06/2021 08.45,0.5238,0.2111,0.7866625,0.944125,0.2111,0.5313,0.263875,0.158325
01/06/2021 09.00,0.4793,0.209975,0.7802625,0.9600625,0.209975,0.5238,0.26246875,0.15748125
01/06/2021 09.15,0.5135,0.203725,0.8014875,0.9516875,0.203725,0.4793,0.25465625,0.15279375
01/06/2021 09.30,0.5225,0.197475,0.8227125,0.9433125,0.197475,0.5135,0.24684375,0.14810625
01/06/2021 09.45,0.6053,0.191225,0.8439375,0.9349375,0.191225,0.5225,0.23903125,0.14341875
01/06/2021 10.00,0.6295,0.1823125,0.8689125,0.9015125,0.1823125,0.6053,0.227890625,0.136734375
01/06/2021 10.15,0.5377,0.1778375,0.8876375,0.9098375,0.1778375,0.6295,0.222296875,0.133378125
01/06/2021 10.30,0.5572,0.1733625,0.9063625,0.9181625,0.1733625,0.5377,0.216703125,0.130021875
01/06/2021 10.45,0.6076,0.1688875,0.9250875,0.9264875,0.1688875,0.5572,0.211109375,0.126665625
01/06/2021 11.00,0.5215,0.1554125,0.963875,0.942275,0.1554125,0.6076,0.194265625,0.116559375
01/06/2021 11.15,0.5354,0.1569375,0.969225,0.945625,0.1569375,0.5215,0.196171875,0.117703125
01/06/2021 11.30,0.5444,0.1584625,0.974575,0.948975,0.1584625,0.5354,0.198078125,0.118846875
01/06/2021 11.45,0.4947,0.1599875,0.979925,0.952325,0.1599875,0.5444,0.199984375,0.119990625
01/06/2021 12.00,0.5795,0.1698,0.9952875,0.95545,0.1698,0.4947,0.21225,0.12735
01/06/2021 12.15,0.6127,0.1658,0.9939625,0.95895,0.1658,0.5795,0.20725,0.12435
01/06/2021 12.30,0.6256,0.1618,0.9926375,0.96245,0.1618,0.6127,0.20225,0.12135
01/06/2021 12.45,0.6636,0.1578,0.9913125,0.96595,0.1578,0.6256,0.19725,0.11835
01/06/2021 13.00,0.5653,0.1464125,0.9965875,0.9727125,0.1464125,0.6636,0.183015625,0.109809375
01/06/2021 13.15,0.5112,0.1473375,0.9908625,0.9740375,0.1473375,0.5653,0.184171875,0.110503125
01/06/2021 13.30,0.5596,0.1482625,0.9851375,0.9753625,0.1482625,0.5112,0.185328125,0.111196875
01/06/2021 13.45,0.5933,0.1491875,0.9794125,0.9766875,0.1491875,0.5596,0.186484375,0.111890625
01/06/2021 14.00,0.6456,0.1445625,0.9680625,0.977825,0.1445625,0.5933,0.180703125,0.108421875
01/06/2021 14.15,0.5808,0.1491875,0.9660875,0.979275,0.1491875,0.6456,0.186484375,0.111890625
01/06/2021 14.30,0.562,0.1538125,0.9641125,0.980725,0.1538125,0.5808,0.192265625,0.115359375
01/06/2021 14.45,0.4947,0.1584375,0.9621375,0.982175,0.1584375,0.562,0.198046875,0.118828125
01/06/2021 15.00,0.5072,0.170225,0.971675,0.98145,0.170225,0.4947,0.21278125,0.12766875
01/06/2021 15.15,0.5116,0.170075,0.962025,0.98435,0.170075,0.5072,0.21259375,0.12755625
01/06/2021 15.30,0.5745,0.169925,0.952375,0.98725,0.169925,0.5116,0.21240625,0.12744375
01/06/2021 15.45,0.6299,0.169775,0.942725,0.99015,0.169775,0.5745,0.21221875,0.12733125
01/06/2021 16.00,0.6922,0.1703,0.9261375,0.9974,0.1703,0.6299,0.212875,0.127725
01/06/2021 16.15,0.6193,0.1697,0.9211125,0.9974,0.1697,0.6922,0.212125,0.127275
01/06/2021 16.30,0.5752,0.1691,0.9160875,0.9974,0.1691,0.6193,0.211375,0.126825
01/06/2021 16.45,0.6179,0.1685,0.9110625,0.9974,0.1685,0.5752,0.210625,0.126375
01/06/2021 17.00,0.6093,0.1682,0.9250875,0.99725,0.1682,0.6179,0.21025,0.12615
01/06/2021 17.15,0.5805,0.1674,0.9073625,0.99735,0.1674,0.6093,0.20925,0.12555
01/06/2021 17.30,0.5836,0.1666,0.8896375,0.99745,0.1666,0.5805,0.20825,0.12495
01/06/2021 17.45,0.4938,0.1658,0.8719125,0.99755,0.1658,0.5836,0.20725,0.12435
01/06/2021 18.00,0.4705,0.147,0.867875,0.99705,0.147,0.4938,0.18375,0.11025
01/06/2021 18.15,0.503,0.1582,0.841025,0.99755,0.1582,0.4705,0.19775,0.11865
01/06/2021 18.30,0.4991,0.1694,0.814175,0.99805,0.1694,0.503,0.21175,0.12705
01/06/2021 18.45,0.4867,0.1806,0.787325,0.99855,0.1806,0.4991,0.22575,0.13545
01/06/2021 19.00,0.4093,0.2141125,0.7632125,1,0.2141125,0.4867,0.267640625,0.160584375
01/06/2021 19.15,0.4991,0.2104375,0.7345375,1,0.2104375,0.4093,0.263046875,0.157828125
01/06/2021 19.30,0.4856,0.2067625,0.7058625,0.9992875,0.2067625,0.4991,0.258453125,0.155071875
01/06/2021 19.45,0.357,0.2030875,0.6771875,0.9982625,0.2030875,0.4856,0.253859375,0.152315625
01/06/2021 20.00,0.4722,0.196825,0.6301,1,0.196825,0.357,0.24603125,0.14761875
01/06/2021 20.15,0.6189,0.194875,0.6137,0.9973625,0.194875,0.4722,0.24359375,0.14615625
01/06/2021 20.30,0.6872,0.192925,0.5973,0.9940375,0.192925,0.6189,0.24115625,0.14469375
01/06/2021 20.45,0.7114,0.190975,0.5809,0.9907125,0.190975,0.6872,0.23871875,0.14323125
01/06/2021 21.00,0.5792,0.179275,0.531125,0.9959375,0.179275,0.7114,0.22409375,0.13445625
01/06/2021 21.15,0.5403,0.183825,0.536975,0.9869125,0.183825,0.5792,0.22978125,0.13786875
01/06/2021 21.30,0.541,0.188375,0.542825,0.9778875,0.188375,0.5403,0.23546875,0.14128125
01/06/2021 21.45,0.5517,0.192925,0.548675,0.9688625,0.192925,0.541,0.24115625,0.14469375
01/06/2021 22.00,0.5593,0.2109375,0.5939375,0.9589375,0.2109375,0.5517,0.263671875,0.158203125
01/06/2021 22.15,0.4934,0.2065125,0.5735125,0.9505125,0.2065125,0.5593,0.258140625,0.154884375
01/06/2021 22.30,0.5381,0.2020875,0.5530875,0.9420875,0.2020875,0.4934,0.252609375,0.151565625
01/06/2021 22.45,0.5638,0.1976625,0.5326625,0.9336625,0.1976625,0.5381,0.247078125,0.148246875
01/06/2021 23.00,0.5744,0.0896625,0.53785,1,0.0896625,0.5638,0.112078125,0.067246875
01/06/2021 23.15,0.4636,0.1542875,0.50035,1,0.1542875,0.5744,0.192859375,0.115715625
01/06/2021 23.30,0.4396,0.2189125,0.46285,0.82315,0.2189125,0.4636,0.273640625,0.164184375
01/06/2021 23.45,0.4202,0.2835375,0.42535,0.64425,0.2835375,0.4396,0.354421875,0.212653125
01/07/2021 00.00,0.4625,0.4518125,0.2996875,0.205925,0.4518125,0.4202,0.564765625,0.338859375
01/07/2021 00.15,0.5719,0.4473375,0.3209625,0.199975,0.4473375,0.4625,0.559171875,0.335503125
01/07/2021 00.30,0.6145,0.4428625,0.3422375,0.194025,0.4428625,0.5719,0.553578125,0.332146875
01/07/2021 00.45,0.5885,0.4383875,0.3635125,0.188075,0.4383875,0.6145,0.547984375,0.328790625
01/07/2021 01.00,0.4823,0.4546875,0.426825,0.1756375,0.4546875,0.5885,0.568359375,0.341015625
01/07/2021 01.15,0.4585,0.4363625,0.420075,0.1740125,0.4363625,0.4823,0.545453125,0.327271875
01/07/2021 01.30,0.3667,0.4180375,0.413325,0.1723875,0.4180375,0.4585,0.522546875,0.313528125
01/07/2021 01.45,0.3572,0.3997125,0.406575,0.1707625,0.3997125,0.3667,0.499640625,0.299784375
01/07/2021 02.00,0.3686,0.3716375,0.386175,0.1748375,0.3716375,0.3572,0.464546875,0.278728125
01/07/2021 02.15,0.3624,0.3598125,0.388525,0.1694125,0.3598125,0.3686,0.449765625,0.269859375
01/07/2021 02.30,0.3741,0.3479875,0.390875,0.1639875,0.3479875,0.3624,0.434984375,0.260990625
01/07/2021 02.45,0.367,0.3361625,0.393225,0.1585625,0.3361625,0.3741,0.420203125,0.252121875
01/07/2021 03.00,0.3973,0.308475,0.4043125,0.1575625,0.308475,0.367,0.38559375,0.23135625
01/07/2021 03.15,0.3407,0.307225,0.4008375,0.1491875,0.307225,0.3973,0.38403125,0.23041875
01/07/2021 03.30,0.3795,0.305975,0.3973625,0.1408125,0.305975,0.3407,0.38246875,0.22948125
01/07/2021 03.45,0.3674,0.304725,0.3938875,0.1324375,0.304725,0.3795,0.38090625,0.22854375
01/07/2021 04.00,0.375,0.3101875,0.3968625,0.1073375,0.3101875,0.3674,0.387734375,0.232640625
01/07/2021 04.15,0.3205,0.3044625,0.3890875,0.1101125,0.3044625,0.375,0.380578125,0.228346875
01/07/2021 04.30,0.3444,0.2987375,0.3813125,0.1128875,0.2987375,0.3205,0.373421875,0.224053125
01/07/2021 04.45,0.3383,0.2930125,0.3735375,0.1156625,0.2930125,0.3444,0.366265625,0.219759375
01/07/2021 05.00,0.3345,0.2769375,0.3382,0.1164875,0.2769375,0.3383,0.346171875,0.207703125
01/07/2021 05.15,0.2686,0.2781125,0.3488,0.1205625,0.2781125,0.3345,0.347640625,0.208584375
01/07/2021 05.30,0.3112,0.2792875,0.3594,0.1246375,0.2792875,0.2686,0.349109375,0.209465625
01/07/2021 05.45,0.324,0.2804625,0.37,0.1287125,0.2804625,0.3112,0.350578125,0.210346875
01/07/2021 06.00,0.3055,0.2605625,0.3934625,0.1423875,0.2605625,0.324,0.325703125,0.195421875
01/07/2021 06.15,0.3303,0.2757875,0.3954875,0.1400625,0.2757875,0.3055,0.344734375,0.206840625
01/07/2021 06.30,0.2897,0.2910125,0.3975125,0.1377375,0.2910125,0.3303,0.363765625,0.218259375
01/07/2021 06.45,0.269,0.3062375,0.3995375,0.1354125,0.3062375,0.2897,0.382796875,0.229678125
