Datetime,AT,BE,DE,DK,ES,FR,GB,NL,PT
2018-04-29 10:00:00+00:00,0.6982397317686505,0.21441381164630016,0.5040288053615214,0.5447968927892446,0.5429796756306188,0.3957804655458513,0.25255066146957195,0.09796756297979532,0.462178664667535
2018-04-29 10:15:00+00:00,0.7141659681475272,,0.5103804717590984,,,,,0.09565076250392178,
2018-04-29 10:30:00+00:00,0.7284157585917854,,0.5153104655333911,,,,0.2719173219424016,0.09333396202804824,
2018-04-29 10:45:00+00:00,0.7426655490360435,,0.5185665544447844,,,,,0.09101716155217472,
2018-04-29 11:00:00+00:00,0.7351215423302598,0.247126492879346,0.5195066927924402,0.5517559771861875,0.5715028213819399,0.4100488313859477,0.2838352668487583,0.08870036107630118,0.5444168612275946
2018-04-29 11:15:00+00:00,0.7275775356244761,,0.5187041356663926,,,,,0.08737647509008772,
2018-04-29 11:30:00+00:00,0.7200335289186923,,0.5165028361206621,,,,0.2956748042228364,0.08638356060042764,
2018-04-29 11:45:00+00:00,0.7133277451802179,,0.513017445173255,,,,,0.08505967461421418,
2018-04-29 12:00:00+00:00,0.7032690695725062,0.26526421712737136,0.5069409412188942,0.516960555201473,0.5700172408740586,0.4089820376782769,0.2953611740937217,0.0840667601245541,0.5937597791636303
2018-04-29 12:15:00+00:00,0.691533948030176,,0.4985714169043974,,,,,0.08572161760732093,
2018-04-29 12:30:00+00:00,0.6781223805532272,,0.4886655689486094,,,,0.2949691364323284,0.08770744658664109,
2018-04-29 12:45:00+00:00,0.6672254819782062,,0.4769482349083137,,,,,0.08969327556596128,
2018-04-29 13:00:00+00:00,0.6454316848281643,0.2623492257303673,0.4634194147835106,0.4235099932996682,0.5469907430018983,0.3801786075711665,0.2831295990582504,0.09134813304872808,0.6102074184756422
2018-04-29 13:15:00+00:00,0.6236378876781223,,0.4476434347057741,,,,,0.09234104753838816,
2018-04-29 13:30:00+00:00,0.5993294216261525,,0.429987177932726,,,,0.27121165415189363,0.09333396202804824,
2018-04-29 13:45:00+00:00,0.5750209555741828,,0.4110009693507988,,,,,0.09399590502115496,
2018-04-29 14:00:00+00:00,0.5414920368818106,0.22089157030630924,0.3899969028519519,0.29128738975775303,0.5048002565780689,0.34617455813916104,0.251844993679064,0.09498881951081506,0.5230349301219791
2018-04-29 14:15:00+00:00,0.5104777870913663,,0.36692911802898254,,,,,0.09267201903494153,
2018-04-29 14:30:00+00:00,0.4777870913663034,,0.3421186377323097,,,,0.2324783332062344,0.09002424706251462,
2018-04-29 14:45:00+00:00,0.4459346186085499,,0.31620750766277145,,,,,0.08770744658664109,
2018-04-29 15:00:00+00:00,0.4098910310142498,0.16388729409822944,0.2879804270294958,0.16801218044047872,0.4447828040596642,0.2863007612961397,0.20950492624858624,0.08505967461421418,0.4720472482547421
2018-04-29 15:15:00+00:00,0.37133277451802177,,0.2573686052216785,,,,,0.08439773162110746,
2018-04-29 15:30:00+00:00,0.3336127409891031,,0.22606887730582045,,,,0.1865315192909381,0.08340481713144737,
2018-04-29 15:45:00+00:00,0.2950544844928751,,0.19453984735394875,,,,,0.08274287413834065,
2018-04-29 16:00:00+00:00,0.2564962279966471,0.1049396902921469,0.1631025382164825,0.07853823819406994,0.3508941159615654,0.20295750288436173,0.1608922562358155,0.08174995964868056,0.3914538156258837
2018-04-29 16:15:00+00:00,0.2179379715004191,,0.13388945882834827,,,,,0.07711635869693348,
2018-04-29 16:30:00+00:00,0.1785414920368818,,0.10584581982388347,,,,0.13517458564841414,0.07248275774518641,
2018-04-29 16:45:00+00:00,0.14082145850796313,,0.0800952011795548,,,,,0.06784915679343934,
2018-04-29 17:00:00+00:00,0.10477787091366304,0.048583189950068016,0.05778411307543033,0.030818802329318582,0.226848143553476,0.10827956132858196,0.10906487739961956,0.06321555584169225,0.24835935361138
2018-04-29 17:15:00+00:00,0.07879295892707461,,0.04090748322482845,,,,,0.05494126842785819,
2018-04-29 17:30:00+00:00,0.053646269907795474,,0.02595699047674092,,,,0.08295516915082495,0.046997952510577486,
2018-04-29 17:45:00+00:00,0.02933780385582565,,0.015523747838121556,,,,,0.03905463659329678,
2018-04-29 18:00:00+00:00,0.020955574182732608,0.008744974191012242,0.008002641056875072,0.003976619655395946,0.11944067283365732,0.031470414376287364,0.05951131699950485,0.030780349179462718,0.10197536373447393
2018-04-29 18:15:00+00:00,0.014249790444258172,,0.003347809725798741,,,,,0.02416091924839547,
2018-04-29 18:30:00+00:00,0.007544006705783738,,0.0010318591620612557,,,,0.0359890573159061,0.01787246081388158,
2018-04-29 18:45:00+00:00,0.0,,0.00027516244321633486,,,,,0.011253030882814328,
2018-04-29 19:00:00+00:00,0.0,0.0,2.293020360136124e-05,0.0,0.07932999912086194,0.00013334921345884478,0.02148366384435353,0.004633600951747076,0.003289527862402384
2018-04-29 19:15:00+00:00,0.0,,0.0,,,,,0.003640686462086988,
2018-04-29 19:30:00+00:00,0.0,,0.0,,,,0.0069782703728009645,0.002316800475873538,
2018-04-29 19:45:00+00:00,0.0,,0.0,,,,,0.0013238859862134507,
2018-04-29 20:00:00+00:00,0.0,0.0,0.0,0.0,0.06625689065150643,0.0,0.0035283389525398133,0.0,0.0
2018-04-29 20:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 20:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-29 20:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 21:00:00+00:00,0.0,0.0,0.0,0.0,0.05734340760421856,0.0,0.0,0.0,0.0
2018-04-29 21:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 21:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-29 21:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 22:00:00+00:00,0.0,0.0,0.0,0.0,0.02941449405604993,0.0,0.0,0.0,0.0
2018-04-29 22:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 22:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-29 22:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 23:00:00+00:00,0.0,0.0,0.0,0.0,0.027483239395804236,0.0,0.0,0.0,0.0
2018-04-29 23:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-29 23:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-29 23:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.016044080112951626,0.0,0.0,0.0,0.0
2018-04-30 00:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 00:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 00:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 01:00:00+00:00,0.0,0.0,0.0,0.0,0.015746967518267336,0.0,0.0,0.0,0.0
2018-04-30 01:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 01:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 01:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 02:00:00+00:00,0.0,0.0,0.0,0.0,0.015449854923583048,0.0,0.0,0.0,0.0
2018-04-30 02:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 02:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 02:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 03:00:00+00:00,0.0,0.0,0.0,0.0,0.00980471562458155,0.0,0.0,0.0,0.0
2018-04-30 03:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 03:30:00+00:00,0.0008382229673093043,,6.877983011067901e-05,,,,0.0,0.0,
2018-04-30 03:45:00+00:00,0.0016764459346186086,,0.00068779830110679,,,,,0.0,
2018-04-30 04:00:00+00:00,0.009220452640402345,0.004208989407894095,0.003255578625238806,0.0159059587425577,0.009359046732555115,0.0,0.00109749916237833,0.0,0.0
2018-04-30 04:15:00+00:00,0.01844090528080469,,0.007611634532248475,,,,,0.0013222637517694331,
2018-04-30 04:30:00+00:00,0.028499580888516344,,0.0140769385626523,,,,0.0021166055274439224,0.002644527503538867,
2018-04-30 04:45:00+00:00,0.038558256496228,,0.023408068847667756,,,,,0.0039667912553083004,
2018-04-30 05:00:00+00:00,0.06957250628667226,0.03885220991902241,0.03638453012854919,0.05169436591331252,0.021986332006637414,0.004398888025383172,0.010896598826470564,0.0052890550070777325,0.0
2018-04-30 05:15:00+00:00,0.09471919530595138,,0.05266242325474322,,,,,0.008925280324443676,
2018-04-30 05:30:00+00:00,0.12070410729253983,,0.07111834433444209,,,,0.019676592125497203,0.012561505641809616,
2018-04-30 05:45:00+00:00,0.14836546521374686,,0.09090400879628073,,,,,0.015867165021233202,
2018-04-30 06:00:00+00:00,0.18105616093880966,0.09551168271759676,0.11222575613059124,0.11631232330495317,0.12092482603650577,0.06225093054102854,0.038647649075179764,0.01950339033859914,0.014796994692090532
2018-04-30 06:15:00+00:00,0.21374685666387255,,0.13510651294741044,,,,,0.02280904971802273,
2018-04-30 06:30:00+00:00,0.2472757753562448,,0.15933993975640634,,,,0.057618706024862326,0.026114709097446308,
2018-04-30 06:45:00+00:00,0.2808046940486169,,0.18359629317543916,,,,,0.029420368476869893,
2018-04-30 07:00:00+00:00,0.3176865046102263,0.1544375344281141,0.20762338049410295,0.19683623943915154,0.2387299698288265,0.1724897304498735,0.0817636875971856,0.03272602785629348,0.10357896284463372
2018-04-30 07:15:00+00:00,0.3528918692372171,,0.2313294952722504,,,,,0.038015082863371207,
2018-04-30 07:30:00+00:00,0.38725901089689857,,0.2540956190388851,,,,0.10590866916950886,0.04297357193250658,
2018-04-30 07:45:00+00:00,0.4224643755238894,,0.2760363848441917,,,,,0.04793206100164196,
2018-04-30 08:00:00+00:00,0.4610226320201173,0.2046216389068514,0.297610324888908,0.2684130537806612,0.3785214456277847,0.3068557646797595,0.1310727571068977,0.05322111600871969,0.22359903090270136
2018-04-30 08:15:00+00:00,0.501257334450964,,0.3174418425708205,,,,,0.06313809414699044,
2018-04-30 08:30:00+00:00,0.539815590947192,,0.3373192134728067,,,,0.15615845224697386,0.07338563822320356,
2018-04-30 08:45:00+00:00,0.5775356244761106,,0.35618781353316964,,,,,0.0833026163614743,
2018-04-30 09:00:00+00:00,0.5859178541492037,0.2489779118977353,0.3735891105511714,0.28034252283757943,0.4648326543835707,0.3988325143014077,0.1780300426972277,0.09321959449974504,0.40445118825047455
2018-04-30 09:15:00+00:00,0.5943000838222967,,0.3894084714766276,,,,,0.10809506170715118,
2018-04-30 09:30:00+00:00,0.6010058675607711,,0.40431076800060795,,,,0.1998232403501688,0.12263996297661495,
2018-04-30 09:45:00+00:00,0.6077116512992456,,0.4174247889417108,,,,,0.13751543018402107,
2018-04-30 10:00:00+00:00,0.6295054484492875,0.2900965007287007,0.4284524883694563,0.22168929997439796,0.5137076762091364,0.4669486288762804,0.21667769177240745,0.15206033145348485,0.5310476983939157
2018-04-30 10:15:00+00:00,0.6512992455993294,,0.4372563066236233,,,,,0.1689191942885451,
2018-04-30 10:30:00+00:00,0.6714165968147527,,0.444157216244728,,,,0.23345375039733335,0.18544749118566306,
2018-04-30 10:45:00+00:00,0.6906957250628667,,0.4491093640126969,,,,,0.2023063540207233,
2018-04-30 11:00:00+00:00,0.6932103939647947,0.3079037636082526,0.4526400619583785,0.13122415962610098,0.5346541141343788,0.4877433722690009,0.2441935636291785,0.2188346509178412,0.5409123615219761
2018-04-30 11:15:00+00:00,0.694048616932104,,0.4550473560122522,,,,,0.2370157775046709,
2018-04-30 11:30:00+00:00,0.6965632858340318,,0.4557580809233959,,,,0.2549333768610235,0.2548663381535583,
2018-04-30 11:45:00+00:00,0.6990779547359598,,0.4551161358423629,,,,,0.273047464740388,
2018-04-30 12:00:00+00:00,0.691533948030176,0.2884776586487414,0.4523878692479726,0.12327118025482214,0.5404478097307224,0.4694813219818041,0.2562660544153401,0.2912285913272177,0.5622857982994403
2018-04-30 12:15:00+00:00,0.6839899413243923,,0.4476191343602989,,,,,0.2991621738378343,
2018-04-30 12:30:00+00:00,0.6747694886839899,,0.4423460140518135,,,,0.2575203391723439,0.3070957563484509,
2018-04-30 12:45:00+00:00,0.6672254819782062,,0.4357202237511513,,,,,0.3150293388590675,
2018-04-30 13:00:00+00:00,0.6454316848281643,0.2447689224898412,0.42654957973639424,0.10835934393367433,0.524700842212455,0.4516191706060058,0.2506217730088229,0.3229629213696841,0.5524211351713798
2018-04-30 13:15:00+00:00,0.6253143336127409,,0.41430676997669336,,,,,0.3196572619902605,
2018-04-30 13:30:00+00:00,0.6026823134953898,,0.4001610515839304,,,,0.2436448140479893,0.3166821685487793,
2018-04-30 13:45:00+00:00,0.5808885163453479,,0.38502948895958095,,,,,0.3133765091693557,
2018-04-30 14:00:00+00:00,0.5498742665549036,0.1926422075151528,0.368109650752354,0.07654742644855893,0.4839964167407074,0.4050975972466504,0.23086678808601305,0.3104014157278745,0.5474888036073496
2018-04-30 14:15:00+00:00,0.5188600167644594,,0.3486678854410687,,,,,0.2985010419619496,
2018-04-30 14:30:00+00:00,0.4861693210393965,,0.32730028488668444,,,,0.218010369326724,0.28693123413396704,
2018-04-30 14:45:00+00:00,0.4526404023470243,,0.3045800143401235,,,,,0.2753614263059845,
2018-04-30 15:00:00+00:00,0.4165968147527242,0.13792534521252958,0.2785583119482499,0.05368261075613224,0.4272479111560081,0.33938087614016843,0.1999800259447943,0.2634610525400596,0.4652832775401801
2018-04-30 15:15:00+00:00,0.3788767812238055,,0.2510693065140152,,,,,0.24164370063586396,
2018-04-30 15:30:00+00:00,0.34115674769488685,,0.2232364019292271,,,,0.18187128976555186,0.21949578279372595,
2018-04-30 15:45:00+00:00,0.30259849119865884,,0.19432594667270506,,,,,0.1976784308895303,
2018-04-30 16:00:00+00:00,0.2640402347024308,0.08644616706982487,0.1650715922656296,0.05567085559895195,0.33410311272248344,0.23580705808796465,0.16070523449111265,0.17553051304739228,0.3699248673022633
2018-04-30 16:15:00+00:00,0.2254819782062029,,0.1362528434492551,,,,,0.15371316114319666,
2018-04-30 16:30:00+00:00,0.18692372170997484,,0.10830530581428252,,,,0.13946078641936066,0.131895809239001,
2018-04-30 16:45:00+00:00,0.14836546521374686,,0.08242116308263032,,,,,0.11007845733480533,
2018-04-30 17:00:00+00:00,0.11232187761944676,0.03917597833501426,0.059861378806327616,0.0318119174851154,0.21213839260458264,0.12436856144492425,0.11547259044166287,0.08826110543060968,0.2400401361161353
2018-04-30 17:15:00+00:00,0.08549874266554904,,0.042368375348178264,,,,,0.07371620416114591,
2018-04-30 17:30:00+00:00,0.060352053646269915,,0.028406069835710424,,,,0.09140600166665236,0.0595018688296245,
2018-04-30 17:45:00+00:00,0.03520536462699078,,0.017080324477485285,,,,,0.04495696756016074,
2018-04-30 18:00:00+00:00,0.025984911986588432,0.007770441983804483,0.008826744864203805,0.003976489685639425,0.09121356656807683,0.036124201662995147,0.06632030652657624,0.030412066290696968,0.12166417857941104
2018-04-30 18:15:00+00:00,0.01760268231349539,,0.003943376926345596,,,,,0.024131313469792158,
2018-04-30 18:30:00+00:00,0.009220452640402345,,0.0012609635520291148,,,,0.041234611386500114,0.01785056064888735,
2018-04-30 18:45:00+00:00,0.0,,0.000320972540516502,,,,,0.011569807827982542,
2018-04-30 19:00:00+00:00,0.0,0.0,2.2926610036893e-05,0.0,0.032830941712613984,0.00039989891139847024,0.024850516748137902,0.0052890550070777325,0.0065764420853735685
2018-04-30 19:15:00+00:00,0.0,,0.0,,,,,0.0039667912553083004,
2018-04-30 19:30:00+00:00,0.0,,0.0,,,,0.00846642210977569,0.002644527503538867,
2018-04-30 19:45:00+00:00,0.0,,0.0,,,,,0.0013222637517694331,
2018-04-30 20:00:00+00:00,0.0,0.0,0.0,0.0,0.022283444601321704,0.0,0.004233211054887845,0.0,0.0
2018-04-30 20:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 20:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 20:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 21:00:00+00:00,0.0,0.0,0.0,0.0,0.02362045127740101,0.0,0.0,0.0,0.0
2018-04-30 21:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 21:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 21:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 22:00:00+00:00,0.0,0.0,0.0,0.0,0.02005510014118953,0.0,0.0,0.0,0.0
2018-04-30 22:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 22:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 22:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 23:00:00+00:00,0.0,0.0,0.0,0.0,0.022283444601321704,0.0,0.0,0.0,0.0
2018-04-30 23:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-04-30 23:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-04-30 23:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.02466005429363332,0.0,0.0,0.0,0.0
2018-05-01 00:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 00:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-05-01 00:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.02599704518907127,0.0,0.0,0.0,0.0
2018-05-01 01:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 01:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-05-01 01:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.02406583611788312,0.0,0.0,0.0,0.0
2018-05-01 02:15:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 02:30:00+00:00,0.0,,0.0,,,,0.0,0.0,
2018-05-01 02:45:00+00:00,0.0,,0.0,,,,,0.0,
2018-05-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.01559822711344276,0.0,0.0,0.0,0.0
