Datetime,AT,BE,DE,DK,ES,FR,GB,IT,NL,PT
2018-02-06 09:15:00+00:00,0.12657166806370496,,0.18854783978901926,,,,,,0.3444409941645461,0.4060007074106541
2018-02-06 09:30:00+00:00,0.13914501257334452,,0.21114942265395892,,,,0.12821226094516866,,0.3661525525573968,0.4537754975205342
2018-02-06 09:45:00+00:00,0.15088013411567475,,0.23173010345389375,,,,,,0.3882321034653805,0.4908392136911886
2018-02-06 10:00:00+00:00,0.16093880972338642,0.1927168310272222,0.2472236859522646,0.18241925705015813,0.3082591928375351,0.23354955989716994,0.1632516366072023,0.0888194682177348,0.4099436618582312,0.5204221798090504
2018-02-06 10:15:00+00:00,0.17015926236378875,,0.2560041569933203,,,,,,0.4239273774332875,0.5477949243204051
2018-02-06 10:30:00+00:00,0.17937971500419111,,0.26822248442082114,,,,0.19271656614118512,,0.4375431004932108,0.5732974813185618
2018-02-06 10:45:00+00:00,0.18860016764459347,,0.2776765894835451,,,,,,0.4515268160682672,0.5879189473308383
2018-02-06 11:00:00+00:00,0.19279128248114,0.20741274188545056,0.28366960940045616,0.20036213479279666,0.3620893075539788,0.2629839567275553,0.214218001206524,0.097944756048324,0.4651425391281905,0.6032204815297323
2018-02-06 11:15:00+00:00,0.1953059513830679,,0.2803478968108504,,,,,,0.4662465166735896,0.6098511463492529
2018-02-06 11:30:00+00:00,0.19865884325230512,,0.282438485153959,,,,0.222181495675168,,0.4673504942189888,0.6241325782682208
2018-02-06 11:45:00+00:00,0.201173512154233,,0.28162547857608344,,,,,,0.468086479249255,0.6334835158342116
2018-02-06 12:00:00+00:00,0.1978206202849958,0.19472081887152606,0.27398321674405346,0.18142243050890045,0.344096368657046,0.26380922019008946,0.2174033989939816,0.0931793279590163,0.4691904567946542,0.6277029362479627
2018-02-06 12:15:00+00:00,0.19279128248114,,0.26838508573639624,,,,,,0.4592546588860615,0.6373939079072622
2018-02-06 12:30:00+00:00,0.18860016764459347,,0.2598136735296513,,,,0.2150143506533884,,0.4493188609774688,0.6385840272338429
2018-02-06 12:45:00+00:00,0.18357082984073764,,0.25396002616894753,,,,,,0.4390150705537431,0.6392640954204604
2018-02-06 13:00:00+00:00,0.173512154233026,0.2147606973145648,0.23795541096448355,0.12659697073972725,0.35182887132349644,0.2232337666154928,0.2260039730201171,0.0772607702989885,0.4290792726451504,0.6394341124671148
2018-02-06 13:15:00+00:00,0.16261525565800505,,0.22550479594330405,,,,,,0.40810369928256585,0.6321233794609765
2018-02-06 13:30:00+00:00,0.15171835708298406,,0.2112655664507983,,,,0.17917862554449032,,0.3871281259199813,0.630083174901124
2018-02-06 13:45:00+00:00,0.14082145850796313,,0.1888962711795373,,,,,,0.3657845600422637,0.6149516577488844
2018-02-06 14:00:00+00:00,0.12573344509639564,0.15530905793354996,0.1674561262829912,0.07874929675935788,0.3222371784268879,0.17000427328203888,0.14891734656364305,0.050696043503273294,0.3448089866796792,0.5948896462436678
2018-02-06 14:15:00+00:00,0.11064543168482817,,0.14192771973769958,,,,,,0.3146336004387681,0.5807782313713544
2018-02-06 14:30:00+00:00,0.09555741827326067,,0.11999977089442815,,,,0.1122852720078806,,0.2840902216827239,0.5602061687261747
2018-02-06 14:45:00+00:00,0.08046940486169321,,0.09530759968637993,,,,,,0.2539148354418128,0.5498351288802577
2018-02-06 15:00:00+00:00,0.06705783738474434,0.06078763127721741,0.07228789915281851,0.023923836990184674,0.2890766381457638,0.0880281026703114,0.08361669192076214,0.016932478530093283,0.22373944920090172,0.5221223502755942
2018-02-06 15:15:00+00:00,0.053646269907795474,,0.04973277380661453,,,,,,0.18951614529352695,0.4961097421374743
2018-02-06 15:30:00+00:00,0.041072925398155914,,0.028826890375529487,,,,0.05749643006360978,,0.15566083390128527,0.4617662987132901
2018-02-06 15:45:00+00:00,0.027661357921207042,,0.012799046411697622,,,,,,0.12180552250904356,0.4211322245628937
2018-02-06 16:00:00+00:00,0.02179379715004191,0.005677965558860965,0.0037630590175953076,0.0009968265412576948,0.19569179825093885,0.028471589457428843,0.025483182299660845,0.001977145696627659,0.08795021111680182,0.3827083720190043
2018-02-06 16:15:00+00:00,0.01676445934618609,,0.0004645751873574454,,,,,,0.06734263026935036,0.33476356486246983
2018-02-06 16:30:00+00:00,0.012573344509639563,,0.00020905883431085044,,,,0.0042206520683813285,,0.04636705690676582,0.2711771894137325
2018-02-06 16:45:00+00:00,0.008382229673093045,,9.291503747148907e-05,,,,,,0.025759476059314345,0.20742079691834087
2018-02-06 17:00:00+00:00,0.007544006705783738,0.0,0.0,0.0,0.06751069635708681,0.0,0.0002389048340593204,0.0009125287830589194,0.004783902696729807,0.12581261452423956
2018-02-06 17:15:00+00:00,0.007544006705783738,,0.0,,,,,,0.003679925151330621,0.0664766652418617
2018-02-06 17:30:00+00:00,0.007544006705783738,,0.0,,,,0.0003185397787457605,,0.002575947605931435,0.027372744511354824
2018-02-06 17:45:00+00:00,0.007544006705783738,,0.0,,,,,,0.0011039775453991862,0.0042504261663594434
2018-02-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.02527933564031885,0.0,0.0,0.000861832739555646,0.0,0.0
2018-02-06 18:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 18:30:00+00:00,0.0,,0.0,,,,7.963494468644012e-05,,0.0,0.0
2018-02-06 18:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.01457279348677204,0.0,0.0,0.0006590485655425528,0.0,0.0
2018-02-06 19:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 19:30:00+00:00,0.0,,0.0,,,,7.963494468644012e-05,,0.0,0.0
2018-02-06 19:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.002527933564031885,0.0,0.0,0.0003041762610196397,0.0,0.0
2018-02-06 20:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 20:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-06 20:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0023792315896770683,0.0,0.0,0.0003041762610196397,0.0,0.0
2018-02-06 21:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 21:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-06 21:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0023792315896770683,0.0,0.0,0.00020278417401309318,0.0,0.0
2018-02-06 22:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 22:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-06 22:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.001933125666612618,0.0,0.0,0.0,0.0,0.0
2018-02-06 23:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-06 23:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-06 23:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0019331028276263003,0.0,0.0,0.0,0.0,0.0
2018-02-07 00:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 00:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 00:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0019331028276263003,0.0,0.0,0.0,0.0,0.0
2018-02-07 01:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 01:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 01:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0019331028276263003,0.0,0.0,0.0,0.0,0.0
2018-02-07 02:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 02:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 02:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0022305032626457307,0.0,0.0,0.0,0.0,0.0
2018-02-07 03:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 03:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 03:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0019331028276263003,0.0,0.0,0.0,0.0,0.0
2018-02-07 04:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 04:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 04:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0022305032626457307,0.0,0.0,0.0,0.0,0.0
2018-02-07 05:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 05:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 05:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 06:00:00+00:00,0.008382229673093045,0.0,2.3225071623893826e-05,0.0009967938739506355,0.0023792034801554465,0.0,0.00015923948964834247,0.0030922759906311928,0.0,0.0
2018-02-07 06:15:00+00:00,0.010058675607711651,,9.290028649557529e-05,,,,,,0.011024736690021656,0.0
2018-02-07 06:30:00+00:00,0.01173512154233026,,0.00025547578786283207,,,,7.961974482417124e-05,,0.022049473380043316,0.0
2018-02-07 06:45:00+00:00,0.013411567476948869,,0.0018580057299115058,,,,,,0.03307421007006497,0.0
2018-02-07 07:00:00+00:00,0.020955574182732608,0.011351609943681014,0.0076410485642610685,0.021929465226913983,0.020966730668869882,0.03808505316576236,0.0,0.030821373808258445,0.04409894676008663,0.0
2018-02-07 07:15:00+00:00,0.02933780385582565,,0.01470147033792479,,,,,,0.12862192805025266,0.0
2018-02-07 07:30:00+00:00,0.038558256496228,,0.028079111593287638,,,,0.002229352855076795,,0.2131449093404187,0.0020393667626519307
2018-02-07 07:45:00+00:00,0.047778709136630335,,0.04329153350693809,,,,,,0.2980353818535855,0.02481229561226516
2018-02-07 08:00:00+00:00,0.0586756077116513,0.10416771477730813,0.06047808650861952,0.07575633442024829,0.16624684317586186,0.13185402883020256,0.03288295461238272,0.0696015563137152,0.38255836314375147,0.07290736176480654
2018-02-07 08:15:00+00:00,0.06957250628667226,,0.0790349187361107,,,,,,0.4119576609838093,0.118113325003591
2018-02-07 08:30:00+00:00,0.08130762782900251,,0.09931040626377,,,,0.10430186571966432,,0.441356958823867,0.19441963137281745
2018-02-07 08:45:00+00:00,0.09220452640402348,,0.11724016155741605,,,,,,0.470388765440924,0.2561104759430383
2018-02-07 09:00:00+00:00,0.10310142497904444,0.2504031605223753,0.1358666689997789,0.1236024403698788,0.3244638746061991,0.2399220858276365,0.1735710437166933,0.10625263076004884,0.4997880632809818,0.3149122175995024
2018-02-07 09:15:00+00:00,0.11232187761944676,,0.15435382601239836,,,,,,0.5181626244310179,0.3630072837520437
2018-02-07 09:30:00+00:00,0.12154233025984912,,0.16954302285442496,,,,0.24204402426548055,,0.5365371855810539,0.40821324699082817
2018-02-07 09:45:00+00:00,0.12992455993294216,,0.1873334277183276,,,,,,0.5549117467310899,0.4605569938988944
2018-02-07 10:00:00+00:00,0.13411567476948869,0.3672579687661505,0.19927111453300905,0.16546778307580548,0.4795582014688322,0.3166421568258149,0.3001664379871256,0.1338803424796226,0.5732863078811261,0.4899578647271265
2018-02-07 10:15:00+00:00,0.13914501257334452,,0.21246295521538072,,,,,,0.5696113956511191,0.532784566742817
2018-02-07 10:30:00+00:00,0.14333612740989102,,0.21787439690374802,,,,0.3551040619158037,,0.5663039746441124,0.5587864929666292
2018-02-07 10:45:00+00:00,0.14752724224643754,,0.2292314569278321,,,,,,0.5629965536371059,0.5827490524277893
2018-02-07 11:00:00+00:00,0.15171835708298406,0.4306934360984856,0.2359667276987613,0.20733312578173216,0.5390382884727184,0.3669639238246201,0.3973025266726145,0.16977102119055515,0.5596891326300995,0.6024629311334246
2018-02-07 11:15:00+00:00,0.1567476948868399,,0.2388001864368763,,,,,,0.5479294134940763,0.6187778652346402
2018-02-07 11:30:00+00:00,0.1601005867560771,,0.2402865910208055,,,,0.4291504246022829,,0.5358022031350526,0.6233664404506071
2018-02-07 11:45:00+00:00,0.16429170159262366,,0.24432775348336305,,,,,,0.5240424839990294,0.6327135381127617
2018-02-07 12:00:00+00:00,0.16093880972338642,0.41233053766017796,0.2403794913073011,0.22826579713469555,0.5681835311046226,0.3570645598248551,0.43233521439524986,0.1857393316339785,0.5119152736400056,0.6367922716380655
2018-02-07 12:15:00+00:00,0.1567476948868399,,0.23664025477585415,,,,,,0.4891308178139608,0.6367922716380655
2018-02-07 12:30:00+00:00,0.15171835708298406,,0.2311126877293675,,,,0.4148188705339322,,0.4667138532109168,0.6189478124648611
2018-02-07 12:45:00+00:00,0.14668901927912825,,0.22658379876270815,,,,,,0.44392939738487197,0.6080711897307175
2018-02-07 13:00:00+00:00,0.13914501257334452,0.3241886251563019,0.2117894281382878,0.18939083605062074,0.5082573434482073,0.32062940065905354,0.34491273457830984,0.14275162605930228,0.421512432781828,0.6014432477520987
2018-02-07 13:15:00+00:00,0.13160100586756074,,0.1989924136735223,,,,,,0.3866007665967594,0.589546941636629
2018-02-07 13:30:00+00:00,0.12489522212908635,,0.18419804304910192,,,,0.3383839155027278,,0.3516891004116908,0.5649045932545849
2018-02-07 13:45:00+00:00,0.1165129924559933,,0.16745276640827447,,,,,,0.31677743422662225,0.5586165457364081
2018-02-07 14:00:00+00:00,0.10393964794635373,0.20065639929859674,0.14390254378164616,0.12160885262197753,0.4156171079396546,0.22301067232803806,0.2627451579197651,0.09550570436637977,0.2818657680415537,0.5055930099074579
2018-02-07 14:15:00+00:00,0.09136630343671416,,0.1226283781741594,,,,,,0.2396042773964707,0.4901278119573474
2018-02-07 14:30:00+00:00,0.07795473595976529,,0.10198128950051777,,,,0.19506837481921954,,0.1969752955283869,0.413821505588121
2018-02-07 14:45:00+00:00,0.06538139145012574,,0.07977812102807529,,,,,,0.1547138048833039,0.4068536691490603
2018-02-07 15:00:00+00:00,0.053646269907795474,0.06343546733233509,0.058202029489477926,0.041865342705926685,0.2914524263190422,0.11631752699723813,0.13057638151164086,0.03467404553429075,0.11208482301522016,0.3713346980328725
2018-02-07 15:15:00+00:00,0.041911148365465216,,0.0387394194686549,,,,,,0.0856254549591682,0.3783025344719333
2018-02-07 15:30:00+00:00,0.03185247275775356,,0.02317862148064604,,,,0.07165777034175412,,0.05953357812611695,0.3506011359459112
2018-02-07 15:45:00+00:00,0.020117351215423303,,0.010474507302376116,,,,,,0.03307421007006497,0.3446529828881764
2018-02-07 16:00:00+00:00,0.01676445934618609,0.005341934091144007,0.0028334587381150466,0.001993587747901271,0.14959241881477373,0.04289724399898144,0.026752234260921538,0.0010138609805348173,0.006614842014012994,0.2917993942894471
2018-02-07 16:15:00+00:00,0.013411567476948869,,0.0004877265041017703,,,,,,0.005144877122010107,0.2282391301867953
2018-02-07 16:30:00+00:00,0.010896898575020957,,0.0,,,,0.004299466220505247,,0.003307421007006497,0.21141435439491688
2018-02-07 16:45:00+00:00,0.007544006705783738,,0.0,,,,,,0.0018374561150036094,0.15635145180331472
2018-02-07 17:00:00+00:00,0.007544006705783738,0.0,0.0,0.0,0.026319938499219632,0.0,0.0003980987241208562,0.0,0.0,0.10587712442767942
2018-02-07 17:15:00+00:00,0.007544006705783738,,0.0,,,,,,0.0,0.06746905039773472
2018-02-07 17:30:00+00:00,0.007544006705783738,,0.0,,,,7.961974482417124e-05,,0.0,0.025662031763370133
2018-02-07 17:45:00+00:00,0.007544006705783738,,0.0,,,,,,0.0,0.005098416906629828
2018-02-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.006096708917898332,0.0,0.0,0.0,0.0,0.00016994723022099428
2018-02-07 18:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 18:30:00+00:00,0.0,,0.0,,,,7.961974482417124e-05,,0.0,0.0
2018-02-07 18:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.00520450761284004,0.0,0.0,0.0,0.0,0.0
2018-02-07 19:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 19:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 19:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.003122704567704024,0.0,0.0,0.0,0.0,0.0
2018-02-07 20:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 20:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 20:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0023792034801554465,0.0,0.0,0.0,0.0,0.0
2018-02-07 21:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 21:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 21:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.002081803045136016,0.0,0.0,0.0,0.0,0.0
2018-02-07 22:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 22:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 22:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0022305032626457307,0.0,0.0,0.0,0.0,0.0
2018-02-07 23:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-07 23:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-07 23:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0023791753712980195,0.0,0.0,0.0,0.0,0.0
2018-02-08 00:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 00:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 00:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0022304769105918935,0.0,0.0,0.0,0.0,0.0
2018-02-08 01:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 01:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 01:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0022304769105918935,0.0,0.0,0.0,0.0,0.0
2018-02-08 02:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 02:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 02:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0022304769105918935,0.0,0.0,0.0,0.0,0.0
2018-02-08 03:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 03:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 03:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0022304769105918935,0.0,0.0,0.0,0.0,0.0
2018-02-08 04:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 04:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 04:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0020817784498857674,0.0,0.0,0.0,0.0,0.0
2018-02-08 05:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 05:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 05:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 06:00:00+00:00,0.008382229673093045,0.0,4.644277010128977e-05,0.0009967612087846069,0.0019330799891796406,0.0,0.00015920910152633546,0.009884560706268027,0.0,0.0
2018-02-08 06:15:00+00:00,0.009220452640402345,,0.00013932831030386927,,,,,,0.011743721432492705,0.0
2018-02-08 06:30:00+00:00,0.010058675607711651,,0.0002554352355570937,,,,7.960455076316773e-05,,0.02348744286498541,0.0
2018-02-08 06:45:00+00:00,0.010896898575020957,,0.0015790541834438524,,,,,,0.03523116429747812,0.0
2018-02-08 07:00:00+00:00,0.01844090528080469,0.011347292056986995,0.005248033021445744,0.030899597472322807,0.02394045217368632,0.03944483897860252,0.0,0.07127021719493767,0.04697488572997082,0.0
2018-02-08 07:15:00+00:00,0.026823134953897737,,0.013398739174222098,,,,,,0.0965187105232994,0.0
2018-02-08 07:30:00+00:00,0.03520536462699078,,0.025497080785608084,,,,0.005413109451895407,,0.14606253531662802,0.003737304364275569
2018-02-08 07:45:00+00:00,0.04442581726739313,,0.03847783502891857,,,,,,0.195973351404722,0.03312610686516981
2018-02-08 08:00:00+00:00,0.05699916177703269,0.068417496225951,0.05331630007628065,0.1036631657135991,0.19152361738949056,0.1316660478797952,0.03088656569610908,0.1554663983903797,0.2455171761980506,0.0903748146270274
2018-02-08 08:15:00+00:00,0.06957250628667226,,0.06820120789374402,,,,,,0.2693716103578014,0.1571366607706773
2018-02-08 08:30:00+00:00,0.08214585079631181,,0.08496704790030964,,,,0.06702703174258723,,0.2935930358123176,0.22882495357632684
2018-02-08 08:45:00+00:00,0.09471919530595138,,0.10210443006768556,,,,,,0.3174474699720684,0.3047601831595623
2018-02-08 09:00:00+00:00,0.10813076278290024,0.1581946010297599,0.12010100348193535,0.21330689867990585,0.36773129332625015,0.2351572107748743,0.10587405251501307,0.2376349773896642,0.34166889542658463,0.36540644034348857
2018-02-08 09:15:00+00:00,0.11986588432523053,,0.13877099706265386,,,,,,0.3567155385119659,0.4165395591456225
2018-02-08 09:30:00+00:00,0.13160100586756074,,0.1561405930805362,,,,0.13373564528212178,,0.3717621815973472,0.4527234604906541
2018-02-08 09:45:00+00:00,0.14333612740989102,,0.17183824937477216,,,,,,0.3868088246827285,0.4916254013733407
2018-02-08 10:00:00+00:00,0.15255658005029338,0.2633239244989041,0.18512088162374105,0.3030154074705205,0.5518199876804344,0.31555871182882017,0.16318932906449385,0.2779842610931993,0.4014884764733444,0.5305273422560274
2018-02-08 10:15:00+00:00,0.16177703269069574,,0.194734535034708,,,,,,0.4047913981262329,0.5519319036150601
2018-02-08 10:30:00+00:00,0.17099748533109807,,0.2053234866178021,,,,0.1791102392171274,,0.4080943197791215,0.5692594056676106
2018-02-08 10:45:00+00:00,0.18021793797150046,,0.2147049261782626,,,,,,0.4113972414320101,0.5818303385292647
2018-02-08 11:00:00+00:00,0.18692372170997484,0.33407762791305834,0.2150996897241236,0.34986318428339697,0.6590315778495514,0.3676478894347099,0.19184696733923426,0.27823771136771897,0.41470016308489865,0.5957602911597463
2018-02-08 11:15:00+00:00,0.19195305951383068,,0.2201387302801135,,,,,,0.4073603371895907,0.6137673030967105
2018-02-08 11:30:00+00:00,0.1969823973176865,,0.2217874486187093,,,,0.1934390583544976,,0.4000205112942827,0.6271876233138818
2018-02-08 11:45:00+00:00,0.201173512154233,,0.22438824374438152,,,,,,0.3926806853989748,0.634662232042433
2018-02-08 12:00:00+00:00,0.1969823973176865,0.3437562005499002,0.2240167015835712,0.3468729006570431,0.6701839624025109,0.38001735113531704,0.17672210269423236,0.2486347193038189,0.3853408595036669,0.6339827221580192
2018-02-08 12:15:00+00:00,0.19279128248114,,0.2189544396425306,,,,,,0.3666243034706316,0.6333032122736055
2018-02-08 12:30:00+00:00,0.18860016764459347,,0.2116861461216788,,,,0.15920910152633547,,0.3482747387323617,0.6458741451352596
2018-02-08 12:45:00+00:00,0.18524727577535624,,0.20718119742185365,,,,,,0.32992517399409194,0.6419669632998806
2018-02-08 13:00:00+00:00,0.1760268231349539,0.30070323951015543,0.19642969614340508,0.271119048789413,0.6486226856001226,0.3348000966964312,0.11136676651767166,0.22339107196165744,0.31120861796105664,0.6365308842245707
2018-02-08 13:15:00+00:00,0.16680637049455155,,0.1854227596293994,,,,,,0.2825832969693557,0.6360212518112603
2018-02-08 13:30:00+00:00,0.1567476948868399,,0.16696175851413672,,,,0.11861078063711993,,0.25395797597765474,0.6334730897447088
2018-02-08 13:45:00+00:00,0.14752724224643754,,0.15586193645992846,,,,,,0.2249656636911884,0.6287165205538128
2018-02-08 14:00:00+00:00,0.13411567476948869,0.2089236714021724,0.13763314919517222,0.15549474857039866,0.5861693321035496,0.2418916954785381,0.0947294154081696,0.15029601279017796,0.1963403426994874,0.5983084532262979
2018-02-08 14:15:00+00:00,0.11986588432523053,,0.11694289511504764,,,,,,0.16624705652872485,0.5869266626623677
2018-02-08 14:30:00+00:00,0.10561609388097233,,0.09910887139615236,,,,0.07299737304982483,,0.1361537703579623,0.5887953148445055
2018-02-08 14:45:00+00:00,0.09136630343671416,,0.07709499836814103,,,,,,0.10569349289243432,0.5641630815345074
2018-02-08 15:00:00+00:00,0.07460184409052809,0.08477094654337344,0.059377081574498974,0.04884129923044573,0.5109279109862497,0.1258936324195119,0.05245939895292754,0.05753321231597031,0.07560020672167178,0.5439476624731987
2018-02-08 15:15:00+00:00,0.0586756077116513,,0.04177527170611015,,,,,,0.05945258975199433,0.5201648165187178
2018-02-08 15:30:00+00:00,0.04274937133277452,,0.025613187710861303,,,,0.03136419300068809,,0.04367196407708224,0.4962120930931335
2018-02-08 15:45:00+00:00,0.026823134953897737,,0.012911090088158557,,,,,,0.027524347107404774,0.4579896620948606
2018-02-08 16:00:00+00:00,0.020955574182732608,0.00934482875281282,0.004365620389521238,0.0019935224175692133,0.3672851979441318,0.03422217737167954,0.013293959977449012,0.0023824325804851143,0.011743721432492705,0.4173889465011396
2018-02-08 16:15:00+00:00,0.01676445934618609,,0.0011146264824309542,,,,,,0.008807791074369528,0.3747497012541775
2018-02-08 16:30:00+00:00,0.012573344509639563,,9.288554020257954e-05,,,,0.0018309046675528578,,0.0058718607162463535,0.31308417924363063
2018-02-08 16:45:00+00:00,0.007544006705783738,,4.644277010128977e-05,,,,,,0.0029359303581231767,0.24411392597563603
2018-02-08 17:00:00+00:00,0.007544006705783738,0.0,0.0,0.0,0.13070594696068494,0.0,0.00023881365228950316,0.0,0.0,0.17378465293881393
2018-02-08 17:15:00+00:00,0.007544006705783738,,0.0,,,,,,0.0,0.10124697277764724
2018-02-08 17:30:00+00:00,0.007544006705783738,,0.0,,,,0.0005572318553421742,,0.0,0.04043083812261752
2018-02-08 17:45:00+00:00,0.007544006705783738,,0.0,,,,,,0.0,0.0067950988441373966
2018-02-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.045799125897486866,0.0,0.0003184182030526709,0.0,0.0,0.0
2018-02-08 18:15:00+00:00,0.0,,0.0,,,,,,0.0,0.0
2018-02-08 18:30:00+00:00,0.0,,0.0,,,,0.0,,0.0,0.0
2018-02-08 18:45:00+00:00,0.0,,0.0,,,,,,0.0,0.0
