Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,NL,NO,PT,SE,CA-QC
2018-12-25 07:15:00+00:00,0.5997819466138572,,0.31501443627632914,,,,,,,,0.22983749323620065,,,,
2018-12-25 07:30:00+00:00,0.6063585030460267,,0.3158652645358835,,,,,0.16431054546653673,,,0.22517665687146146,,,,
2018-12-25 07:45:00+00:00,0.6116197481917622,,0.3162812250183323,,,,,,,,0.22080712277951847,,,,
2018-12-25 08:00:00+00:00,0.6195116159103656,0.036391417683301015,0.31679172197406485,0.620448657195778,0.0896216044129736,0.4571159726491504,0.09196518147030666,0.16945762279440416,0.3819095477386935,0.3453784987285981,0.2167288909603717,0.4826484430699369,0.21360943484582445,0.6410117114563787,0.54323161223068
2018-12-25 08:15:00+00:00,0.6274034836289689,,0.3173589408137677,,,,,,,,0.21410717050520592,,,,
2018-12-25 08:30:00+00:00,0.6352953513475724,,0.3177181794122462,,,,,0.16945762279440416,,,0.21323326368681733,,,,
2018-12-25 08:45:00+00:00,0.6431872190661758,,0.3177181794122462,,,,,,,,0.21148545005004013,,,,
2018-12-25 09:00:00+00:00,0.6510790867847792,0.03454881425629844,0.3176803648229327,0.6324238133616106,0.0860009597480008,0.4723041775281683,0.08234320162964112,0.1759508588080215,0.4170854271356784,0.35952176239479783,0.21061154323165154,0.4850526694364123,0.1935312634242848,0.6294390649703763,0.5695971368597601
2018-12-25 09:15:00+00:00,0.6563403319305148,,0.31705642409925955,,,,,,,,0.21002893868605912,,,,
2018-12-25 09:30:00+00:00,0.6629168883626843,,0.3165837417328405,,,,,0.1759508588080215,,,0.20915503186767054,,,,
2018-12-25 09:45:00+00:00,0.6694934447948537,,0.31667827820612426,,,,,,,,0.20740721823089334,,,,
2018-12-25 10:00:00+00:00,0.6747546899405893,0.02948165483204133,0.3165837417328405,0.6184151401110141,0.08110244049539055,0.4776935405497553,0.07749948388672105,0.180464449695536,0.4402010050251256,0.3697049122344617,0.2059507068669124,0.4748347073788918,0.15820855444194654,0.611515575900592,0.5777631915365761
2018-12-25 10:15:00+00:00,0.6813312463727588,,0.3175291064656786,,,,,,,,0.20682461368530086,,,,
2018-12-25 10:30:00+00:00,0.6865924915184944,,0.3183232128412627,,,,,0.180464449695536,,,0.2109028455044477,,,,
2018-12-25 10:45:00+00:00,0.6918537366642299,,0.31894715356493586,,,,,,,,0.21410717050520592,,,,
2018-12-25 11:00:00+00:00,0.6971149818099656,0.02349319369428294,0.3198357964138037,0.6091513400582002,0.07714102927371444,0.4889622086858008,0.072655766143801,0.18394862511747706,0.4542713567839196,0.3682905858678417,0.2178941000515565,0.4489892739392813,0.12344357244353996,0.5981082415570526,0.5856984618500839
2018-12-25 11:15:00+00:00,0.7023762269557011,,0.3202706641909093,,,,,,,,0.22022451823392608,,,,
2018-12-25 11:30:00+00:00,0.7063221608150029,,0.3206677173787013,,,,,0.18394862511747706,,,0.22226363414349948,,,,
2018-12-25 11:45:00+00:00,0.7115834059607384,,0.3211025851558068,,,,,,,,0.22430275005307287,,,,
2018-12-25 12:00:00+00:00,0.7155293398200402,0.019807986840277767,0.3215941748168827,0.5901718472670693,0.0765020919798957,0.4938616296145162,0.06794295969123011,0.1848196689729623,0.4864321608040201,0.36489620258795374,0.22634186596264624,0.4429787080230928,0.0933263153112305,0.5938743465011981,0.5878652013159592
2018-12-25 12:15:00+00:00,0.7207905849657757,,0.32252063225506405,,,,,,,,0.22925488869060826,,,,
2018-12-25 12:30:00+00:00,0.7247365188250774,,0.3229555000321696,,,,,0.1848196689729623,,,0.231876609145774,,,,
2018-12-25 12:45:00+00:00,0.7286824526843791,,0.32365506993446985,,,,,,,,0.23478963187373605,,,,
2018-12-25 13:00:00+00:00,0.7326283865436808,0.018886685126776482,0.3239954012382916,0.5892680618960631,0.07948379935104978,0.490921977057287,0.0666993024329128,0.18814547278481508,0.5055276381909548,0.3558445138415859,0.2374113523289018,0.4351649723320477,0.06897223701288151,0.5975437222162719,0.583713299883886
2018-12-25 13:15:00+00:00,0.7365743204029825,,0.32282314896957226,,,,,,,,0.2394504682384752,,,,
2018-12-25 13:30:00+00:00,0.7405202542622842,,0.3214618237542853,,,,,0.18814547278481508,,,0.2400330727840676,,,,
2018-12-25 13:45:00+00:00,0.7444661881215859,,0.32038410795884986,,,,,,,,0.24061567732966002,,,,
2018-12-25 14:00:00+00:00,0.7484121219808876,0.020729288553779063,0.31934420675272784,0.5813599398997585,0.08617134302635246,0.4904320349644154,0.0653901895294209,0.1934509217227708,0.4954773869346734,0.3433984418153301,0.2409069796024562,0.4351649723320477,0.05465724442530233,0.6007897084257605,0.5772332759901948
2018-12-25 14:15:00+00:00,0.7523580558401892,,0.31915513380616023,,,,,,,,0.2423634909664372,,,,
