Datetime,BE,DE,DK,GB,NL
2018-10-07 18:45:00+00:00,,0.017718118342512232,,,0.06799069601001967
2018-10-07 19:00:00+00:00,0.01974845922668673,0.02178190695318017,0.101969357488806,0.2430351017427737,0.06262300948291287
2018-10-07 19:15:00+00:00,,0.027796314096968724,,,0.05814993737699053
2018-10-07 19:30:00+00:00,,0.03364816969633056,,0.2430351017427737,0.05367686527106817
2018-10-07 19:45:00+00:00,,0.03998767992897255,,,0.049203793165145816
2018-10-07 20:00:00+00:00,0.014362515801226716,0.047465050972601563,0.15295403623320902,0.2612918055579008,0.044730721059223474
2018-10-07 20:15:00+00:00,,0.0578683498159115,,,0.040257648953301126
2018-10-07 20:30:00+00:00,,0.06745889093708785,,0.2612918055579008,0.03757380568974772
2018-10-07 20:45:00+00:00,,0.07802474132482448,,,0.033995348005009834
2018-10-07 21:00:00+00:00,0.011669544088496709,0.08891569480141458,0.2206799527742816,0.2807113567497875,0.030416890320271964
2018-10-07 21:15:00+00:00,,0.10322023071096573,,,0.026838432635534086
2018-10-07 21:30:00+00:00,,0.11817497279822375,,0.2807113567497875,0.024154589371980683
2018-10-07 21:45:00+00:00,,0.13231695716334818,,,0.02147074610842727
2018-10-07 22:00:00+00:00,0.017055487513956726,0.2969816716676132,0.38504846932340175,0.297107504762099,0.01878690284487386
2018-10-07 22:15:00+00:00,,0.3199014394317804,,,0.02325997495079621
2018-10-07 22:30:00+00:00,,0.3415207948405339,,0.297107504762099,0.029522275899087493
2018-10-07 22:45:00+00:00,,0.3644405626047009,,,0.035784576847378784
2018-10-07 23:00:00+00:00,0.01974845922668673,0.38654757264673467,0.4816910693314492,0.3119919511846229,0.0411522633744856
2018-10-07 23:15:00+00:00,,0.4050784487113805,,,0.04741456432277689
2018-10-07 23:30:00+00:00,,0.4239344278648797,,0.3119919511846229,0.05188763642869923
2018-10-07 23:45:00+00:00,,0.4432780616516591,,,0.05636070853462157
2018-10-08 00:00:00+00:00,0.02511533517299477,0.4607973681033528,0.5942381217518481,0.3412848825089787,0.0617283950617284
