Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE,US-TX,CA-QC
2018-04-26 22:00:00+00:00,0.4667579001251837,0.1007291335376186,0.1891749933203692,0.3869220160492941,0.12995624086876273,0.15441329697529935,0.059176567852340815,0.18333864217028226,0.01507537688442211,0.010567943310142032,0.039384846184925264,0.3171546513710641,0.11124265903949174,0.4836598559232958,0.22602622672601705,0.1843748684316004,0.3736194346535931
2018-04-26 22:15:00+00:00,0.4354572598072826,,,,,,,,,,,0.3241484739803973,,0.4977332273694465,,,
2018-04-26 22:30:00+00:00,0.3910860224335548,,,,,,,0.1807369408179767,0.01407035175879397,0.014971253022701213,,0.3165464928832961,,0.5034598918142897,,,
2018-04-26 22:45:00+00:00,0.35462593590940633,,,,,,,,,,,0.29100383639703586,,0.5064729407542237,,,
2018-04-26 23:00:00+00:00,0.34533893273816096,0.07468696730594161,0.18531190743259326,0.3848229816041803,0.17079101592464174,0.12030719506700276,0.0562984666875176,0.16285024402087594,0.011055276381909548,0.014090591080189376,0.04011035650938441,0.2770161911783696,0.1250828828397228,0.5158863793678058,0.21256077569213844,0.1848073382417444,0.3879635673590505
2018-04-26 23:15:00+00:00,0.3381157080494145,,,,,,,,,,,0.2703264478129204,,0.5257115389545466,,,
2018-04-26 23:30:00+00:00,0.306471104651097,,,,,,,0.14496354722377527,0.006030150753768844,0.01878745477358584,,0.2657652591546597,,0.5349939754403056,,,
2018-04-26 23:45:00+00:00,0.2789540582177774,,,,,,,,,,,0.2608999912525149,,0.5482064757607609,,,
2018-04-27 00:00:00+00:00,0.2283482327508801,0.061894583927824376,0.18464125779486987,0.3635512087898004,0.2032599044707302,0.09273141091731917,0.06365023764223007,0.12998946070526854,0.006030150753768844,0.022893650469764118,0.03492365750364402,0.2642241713239906,0.14622088497081967,0.5513915736611206,0.22498219539063397,0.23700610483551665,0.3700388286672687
2018-04-27 00:15:00+00:00,0.19189505101655288,,,,,,,,,,,0.24506867904158394,,0.5471621921906001,,,
2018-04-27 00:30:00+00:00,0.16713439927248155,,,,,,,0.12226650963147212,0.006030150753768844,0.027002767220747417,,0.23321051715247504,,0.5412111156081865,,,
2018-04-27 00:45:00+00:00,0.14374933929196973,,,,,,,,,,,0.22348074329474468,,0.5415479689996439,,,
2018-04-27 01:00:00+00:00,0.1138302184345502,0.061894583927824376,0.17830378712360145,0.3269395732670303,0.21941215371347733,0.0766134663187744,0.0846330612971659,0.10308107327972517,0.006030150753768844,0.036688542419493785,0.0350272885348121,0.20462930644539207,0.13031276632122366,0.5362893132774481,0.2199556178580092,0.29038656529562223,0.4225171318023481
2018-04-27 01:15:00+00:00,0.09594752550827644,,,,,,,,,,,0.19915630865041872,,0.5402379835884208,,,
2018-04-27 01:30:00+00:00,0.0797843222864521,,,,,,,0.10462566349448446,0.006030150753768844,0.04402625090339253,,0.18699409132825576,,0.5393584219551709,,,
2018-04-27 01:45:00+00:00,0.06912348611886583,,,,,,,,,,,0.18364948156466093,,0.5448416466050049,,,
2018-04-27 02:00:00+00:00,0.05811875201038968,0.06533317192381463,0.16887142176350955,0.3229752560448195,0.21053918479612824,0.05451193553823927,0.11298443506503908,0.0925941186637279,0.004020100502512563,0.054592551120206737,0.03844711256335885,0.1793927055019039,0.10399746724665823,0.5465820557942013,0.20913812725846728,0.3683801203033937,0.5272288057540963
2018-04-27 02:15:00+00:00,0.04814571172458317,,,,,,,,,,,0.16601426644752462,,0.5375244423794585,,,
