iteration,timestamp,success,NPV_over_CAPEX,annual_carbon_offset,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h,time_sec
233,161711.6736558,1,-2.9127493370392306,-380265.46936896874,28.58246399204477,324.6437849698319,15.485230040468949,31.710343666323638,4.361843934301694,189.52139017820832,58.4122818788672,209.40538045290998,178.74480969453356,5.874941006151345,3563.141983599984
234,161720.1282118,1,-4.320498600795159,-290675.41033092805,28.625915477607485,341.2697061962267,7.71192546221007,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3571.5965395999956
235,161728.719378,1,-4.185921143981571,-301288.59292658156,30.029349815656644,269.3669841107035,7.221794777673896,43.70200690804542,5.717071319893479,36.192794331794374,50.023307832056254,185.7038314036342,30.06096806144356,4.72126314768867,3580.1877057999955
236,161739.0229323,1,-2.923663324215857,-384428.39987122326,35.26820625250523,252.70423984037205,9.930178049627546,45.30098802932037,5.269291836745061,188.4853970392252,61.8106008767034,171.398261093785,61.03259263851746,20.981676533539748,3590.4912600999814
237,161747.4202976,1,-2.1148914892256516,-406619.7345354283,40.2616077091628,243.10069448448257,13.458825353660082,45.63279107504538,5.664662820626344,181.160764660553,14.46076663361065,171.23078575758058,39.6558916516763,17.79753607315011,3598.8886253999954
238,161758.4312184,1,-2.37935156737403,-367670.1571584185,37.46037496997158,226.91148202862416,7.237510409362406,44.94535964341603,6.107486140148216,170.18535849150174,24.762521170617973,166.98438443637605,178.14722683162609,27.199035619444302,3609.899546199973
239,161769.5474608,1,-4.299586359998717,-287628.54978303035,43.61788320496662,334.1747149836146,7.658015666034956,41.82245191016908,6.319025387702789,52.468662443305526,50.78971195795962,186.7263335374415,42.9140613689532,4.4478371103056125,3621.0157885999943
240,161785.2060525,1,-4.421872340413318,-278975.32485266216,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3636.6743802999845
241,161793.6128734,1,-3.5717112137145506,-349551.0227434037,26.45416750524595,229.5926695511311,7.214553689145658,45.72127940200086,6.251519587445993,165.49371216847388,24.95983527010302,171.37372412928744,166.71542674527532,4.139451531589925,3645.081201199995
242,161802.8609004,1,-2.570020522752864,-368193.82886743115,28.52879461773206,323.2008594868246,13.638829997349374,45.213380303185104,6.119802337716912,47.45032457251899,55.834183131597214,199.6381782845488,33.084018088535615,26.759402970750145,3654.3292281999893
243,161812.4525415,1,-4.2184100526457335,-319121.56075833534,43.56066648279462,334.50867232783304,7.658015666034956,44.99370085400316,6.616547272040467,164.39406490234884,50.78971195795962,209.66558613869753,46.62862535723002,4.407234458177958,3663.9208692999964
244,161820.655161,1,-2.441625335996612,-386013.17731323326,32.02433845491703,324.24314768360637,13.749769016589873,44.85535728404445,4.965666493962394,61.612988283595605,61.76829928569806,189.82106151232367,175.0028356831735,9.85186888277276,3672.123488799989
245,161828.9104595,1,-3.9920842462723485,-326129.7657432783,35.214651292401996,269.6881221679686,7.087667529126883,43.53733715762422,5.821376990277325,189.97211170912516,71.12162237617657,191.30809902429527,61.73355092837166,4.095919484515503,3680.3787872999965
246,161836.841477,1,-3.0840068382626877,-372537.6007083702,34.163641283561674,249.02598137153214,10.051510628388158,45.460920858107876,5.707309717823972,121.09085806377452,64.65167378112181,204.24986055467218,30.086309252267775,18.793346534823428,3688.3098047999956
247,161847.6279553,1,-2.467737454333094,-403348.8908747821,31.08191098723915,227.33796702122396,10.045375376731572,44.54707542284901,6.65587541562449,158.04456333116744,63.93589403469559,170.79934988311277,177.86197781459097,17.488976601976045,3699.0962830999924
248,161857.733797,1,-2.4586546427373825,-402921.06102737365,33.99821570442625,267.13946985297054,11.147241864576547,44.54707542284901,5.271480921932237,170.28446933541835,0.20825968937115036,198.13119391700275,178.77179377717923,16.912263325366343,3709.20212479998
249,161865.3593887,1,-4.0310603593963865,-320991.2866312618,34.88555176524789,245.4664856865565,7.301429288549388,44.97668778363368,5.878340237142802,52.61403783327903,50.95840814346376,189.5864749971875,30.770131159431404,4.07152330184891,3716.8277164999745
250,161875.1761471,1,-3.412428951106287,-367838.13377748785,36.10361570817199,238.9939850080428,9.010653496410583,44.71727291976161,5.704171280184608,189.97211170912516,69.17144100897131,199.55994821463352,31.39699470410839,4.090884544739868,3726.6444748999784
251,161884.4997586,1,-1.6123721247821017,-450179.23190230515,26.692034393580908,219.89257805166278,13.76475406396213,45.6813661342161,6.169489633477991,170.18535849150174,24.727704270397314,171.45353434018662,184.27742948887519,27.199035619444302,3735.968086399982
252,161893.3181239,1,-2.057247031346471,-418165.401366747,31.632133975614444,331.48234264831257,13.749769016589873,44.873242384027954,6.122732190923478,170.7225379916302,24.98010350219327,209.28141125122906,178.74480969453356,27.352050030519905,3744.786451699998
253,161901.5143841,1,-2.3739562130269745,-405999.4635195388,31.967121723750566,325.5812529058169,14.258121469097123,44.84565399678004,5.246879223116278,173.50860893999032,56.59460287122183,209.40538045290998,178.74480969453356,9.963156962109842,3752.9827118999965
254,161910.2126945,1,-3.2454751310025727,-369525.0187685408,35.26820625250523,268.8550675374912,9.536799654783284,43.825491723627906,4.988079107591177,169.88960321057957,61.8106008767034,187.45850891002772,57.32284099740653,18.189270004253643,3761.6810222999775
255,161919.9095571,1,-4.421872340413318,-278975.32485266216,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3771.3778848999937
256,161927.9118221,1,-3.9988636781787643,-338593.46769145696,35.224106324636594,249.00378122005628,7.087667529126883,45.18504344106034,5.702150759425924,189.97211170912516,71.12162237617657,199.55994821463352,30.782848705509146,4.046942800771918,3779.380149899982
257,161935.7947755,1,-2.0318682259166705,-420316.12474889774,31.967121723750566,326.0439797935446,13.749769016589873,44.82112892612091,6.172419486684557,170.7225379916302,23.69403257078377,209.28141125122906,183.0538928836942,27.352050030519905,3787.263103299978
258,161947.6644666,1,-1.8090675869869646,-435086.28697313997,33.712309706613595,269.710322317316,15.508234301230853,44.54292200453746,5.264729684396241,169.66731594148624,55.61338093313171,201.3684582535728,171.89354761356452,17.51909958075978,3799.1327943999786
259,161961.1790464,1,-4.022417927997157,-320680.6075004097,37.583367259464254,238.24279466401492,7.095930947381356,44.97132822303491,5.878491057617379,49.20208468108625,50.91760856430782,198.86115406506872,31.384277158030645,4.071698183070669,3812.6473741999944
260,161968.7917707,1,-3.4590180712979794,-362550.53823974443,34.91719600315386,249.10242691512755,9.010653496410583,44.72263248036038,5.704020459710031,189.33888767199753,71.17543520640491,190.28526836192694,31.541328963997934,4.090709663518073,3820.2600984999735
261,161982.2829408,1,-4.393758630921217,-280531.0193874813,34.76622033380959,341.2697061962267,7.087932343597697,45.299159088334626,5.853272418904853,50.071288427534725,62.030580024728735,187.16288529757537,30.25932548538728,4.139451531589925,3833.7512685999973
262,161990.710786,1,-3.2917136623751153,-370042.5291352348,29.127901396425226,268.8550675374912,9.536799654783284,43.727512748323115,4.988079107591177,169.88960321057957,55.59127567264724,201.5314021182674,57.848229584312534,18.189270004253643,3842.179113799997
263,161999.7575411,1,-3.7639942888881315,-299478.6538290531,32.07873498322318,334.2557167480123,7.658015666034956,44.81841444816654,5.855433788795981,45.83837193333912,50.78971195795962,186.7263335374415,183.65385528792967,5.2070306955505,3851.2258688999864
264,162007.7449145,1,-2.0656670746135504,-402855.0628900781,43.50626995440365,325.9629780290646,15.958271872567163,45.541329131591766,6.170274680042741,177.63972757778282,23.69403257078377,209.28141125122906,41.69522013098397,26.85191973053339,3859.2132423000003
265,162019.6877861,1,-4.421872340413318,-278975.32485266216,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,50.071288427534725,55.81125482067578,199.55994821463352,30.782848705509146,4.139451531589925,3871.1561138999823
266,162031.4386617,1,-3.7157395045161388,-348576.15288825694,36.84353133165505,243.10069448448257,7.53264580333645,44.844671126338234,5.652346623057648,181.160764660553,14.46076663361065,169.14139584759891,23.93732107281684,17.79753607315011,3882.906989499985
267,162041.8118624,1,-4.402328074584412,-281797.24523768935,28.625915477607485,333.97288872377203,7.087932343597697,45.2011801130627,5.854101632634344,50.68533891618445,55.81125482067578,198.1971952645132,30.782848705509146,4.507782894412831,3893.280190199992
268,162051.7313026,1,-1.6332663050468306,-448908.0267595338,26.692034393580908,219.89257805166278,13.76475406396213,45.6813661342161,6.22899759645398,174.15180870448324,24.727704270397314,167.48605345839678,184.3146242552742,25.59749018327162,3903.1996303999913
269,162063.9533399,1,-3.1279003450568483,-374236.1469292714,33.64362756864332,252.70423984037205,9.930178049627546,45.30098802932037,5.269291836745061,188.4853970392252,62.16451539843102,171.398261093785,61.03259263851746,4.657243294050025,3915.421667699993
270,162073.6952226,1,-3.670968861946944,-329229.86452373886,34.53602614743333,334.1747149836146,8.782025189784363,44.832366814561674,6.213963381820526,116.65501901514898,50.61965116769551,186.7263335374415,43.50863791826616,20.86168271643247,3925.1635504000005
271,162084.3236661,1,-3.1199861218719005,-379693.71339257935,34.89306557248063,248.91759784292753,10.025829639114988,43.86655816063517,5.685705318797111,189.97211170912516,62.8481101231814,199.55994821463352,33.169172983004344,20.213016850006873,3935.7919938999985
272,162093.8630416,1,-3.520011750107499,-356533.200798636,35.26820625250523,269.94567037952726,9.029974667095699,45.08453610293264,5.287606977657981,174.92405353092087,70.08411312671284,187.45850891002772,58.647823978836286,4.025749586332832,3945.3313693999953
273,162102.2636973,1,-2.617088929903985,-393583.2346510363,26.971227665297775,269.75432855457836,10.045150809799123,43.81119909877931,5.084014998259558,169.77085396157236,61.8106008767034,188.81798442374517,190.55265584286934,18.189270004253643,3953.7320250999765
274,162111.6315741,1,-1.8067161568398324,-420777.5332799154,34.98901298552655,215.33061178055058,13.76475406396213,45.68338161026103,6.169489633477991,170.30410774050893,20.590752782077494,171.45353434018662,53.39076160831182,27.199035619444302,3963.0999018999864
275,162122.2556497,1,-2.030114073459796,-421630.3671190425,33.78132053427575,325.244342677213,15.449992411338618,44.723077651017995,5.264729684396241,173.82025462432654,56.71868110354122,200.87050309123066,171.89354761356452,17.51909958075978,3973.7239774999907
276,162130.4134441,1,-2.183261080280075,-419316.4093712513,31.89811089608841,257.51093174314485,13.79417999542761,43.864374777229926,5.246879223116278,169.3556702571499,55.489302700812324,209.40538045290998,178.74480969453356,9.963156962109842,3981.8817718999926
277,162141.0721496,1,-2.9400441975067904,-369626.6544996852,34.154186251327076,291.5679792893903,8.815240430138573,44.33809148135093,6.686589786360345,169.58062144000417,55.037399540339564,201.3684582535728,177.6777224740424,16.860541587877197,3992.540477399976
278,162154.1731372,1,-2.1940745010310847,-420321.3479530756,33.99821570442625,221.02867151645026,11.147241864576547,44.54707542284901,5.240766551080004,158.74841122799978,3.113884563519722,167.56849807742807,178.9560491177278,18.793233557345893,4005.6414649999933
279,162161.8480817,1,-3.0134045462326013,-381308.387348094,35.26820625250523,253.88291996581881,9.702998324522925,44.86394912219019,4.723717628095254,181.44604042457289,13.81466908296023,166.77110731785226,59.80098342070049,20.981676533539748,4013.3164094999956
280,162173.3042988,1,-3.534058362101883,-357678.6565580509,36.09610190093926,241.92201435909547,7.759825694602709,45.281710033468414,5.148586365559394,188.2001212504078,62.466269955299154,171.3887896297025,41.32051076517588,17.79753607315011,4024.7726265999954
281,162181.5110119,1,-4.040257205020518,-320801.22076052916,34.12662071357332,245.4664856865565,7.301429288549388,44.97668778363368,5.878340237142802,52.61403783327903,41.31226877897423,189.5864749971875,28.66347139603768,4.07152330184891,4032.9793396999885
282,162194.2751532,1,-4.3997789370646565,-277647.1832069189,28.625915477607485,341.2697061962267,7.087932343597697,45.2011801130627,5.853272418904853,42.46764015751983,55.81125482067578,199.55994821463352,37.49610650320131,4.139451531589925,4045.743480999983
283,162202.2601553,1,-2.2195248107161145,-414821.92226797563,33.48494069703767,257.17471659346336,14.26736246452609,41.41396271376384,5.136971424184083,169.66731594148624,55.61338093313171,199.9701022383594,172.077747555539,8.917120813707523,4053.728483099985
284,162210.5198716,1,-2.017808624037239,-423537.1585825778,32.19449073332649,325.5812529058169,15.498993305799358,44.84433735613835,5.246879223116278,173.50860893999032,56.59460287122183,209.40538045290998,178.5606097525048,17.523812391452758,4061.988199399988
285,162220.1833107,1,-3.0058400442345623,-345452.51909339795,43.85378455595446,325.09159369242025,7.793301572769068,44.72672613018012,6.418579845505426,173.82025462432654,56.87235741241552,201.6362485028348,176.6780844584767,17.51909958075978,4071.651638499985
286,162229.4848894,1,-2.365226723985012,-371523.75376264786,33.79048317775541,334.3274639681231,15.315232448269208,44.98747851355244,5.1651752265615585,52.468662443305526,50.55390659869942,187.00670398751572,38.305721714266696,4.139451531589925,4080.9532171999745
287,162237.7644646,1,-4.241012421944766,-298660.65248054254,43.61788320496662,334.1747149836146,7.658015666034956,44.99112699271456,5.325966590285554,52.468662443305526,47.093493714148885,186.7263335374415,42.9140613689532,4.582993459562159,4089.2327923999983
288,162246.2534626,1,-2.923663324215857,-384428.39987122326,35.26820625250523,252.70423984037205,9.930178049627546,45.30098802932037,5.269291836745061,188.4853970392252,61.8106008767034,171.398261093785,61.03259263851746,20.981676533539748,4097.7217903999845
289,162258.1011361,1,-1.5965824554121915,-444047.80506820587,41.81398775747359,242.7421080224827,16.130128760325725,43.74179843146802,5.264729684396241,169.66731594148624,55.61338093313171,200.87050309123066,171.73524187628308,17.51909958075978,4109.569463899999
290,162266.7632531,1,-3.7885861943549908,-344522.757037959,36.09610190093926,242.9982662339513,7.554923333297449,44.844671126338234,6.104683039170398,181.58214718644567,58.322759650967214,165.9070905646166,41.16816227783536,4.268480114979745,4118.231580899999
291,162275.9478688,1,-3.2401893753922746,-368194.3420083016,29.127901396425226,268.95749585453063,9.568667761323486,43.727512748323115,4.961172200854211,169.46822059382498,11.749869509535571,201.5314021182674,57.37824989523127,18.500578306834466,4127.416196599981
292,162288.4902359,1,-2.689968105510946,-383000.2256138613,27.155628980125613,222.41099641614292,8.039314254021075,45.281710033468414,5.148586365559394,188.7838240898307,76.7003502445941,169.1540459208927,178.18547710506965,17.79753607315011,4139.958563699998
293,162296.9774364,1,-2.0430350838513722,-410980.8032664536,35.63250732552979,239.40360054286813,13.485360128199915,45.6813661342161,6.169489633477991,169.60152521012046,24.727704270397314,171.38793186495394,47.23958694584502,27.199035619444302,4148.445764199976
294,162306.1111211,1,-3.4405261772846063,-332583.01041198574,30.846608630614284,341.2697061962267,9.985017106211572,45.139731118114945,5.238072362215923,53.376736466023864,55.80742477498697,193.73433131899503,173.99493231773778,4.139451531589925,4157.579448899982
295,162316.1468364,1,-3.9195706980660177,-330409.33730096905,34.154186251327076,269.710322317316,7.148294625088143,44.60852441779676,5.87992974108517,155.42513849298555,55.61738296264019,201.3684582535728,36.271095161421385,16.882140346582613,4167.6151641999895
296,162328.312739,1,-3.802804063940649,-345479.3315278104,36.09610190093926,243.10069448448257,7.5867913851139175,44.844671126338234,6.15976617483657,181.160764660553,14.46076663361065,165.9070905646166,39.11696843010787,4.1579296581540195,4179.781066799973
297,162336.4133432,1,-2.5929923451923957,-398136.62395387725,57.57741343236146,271.90730354978814,10.021643386283767,43.541939856603506,5.361256128102038,175.2629681624966,53.279130332314296,205.32314280150305,165.8236618828255,21.160696079677983,4187.881670999981
298,162344.5621261,1,-2.127759108471376,-419848.8323356294,25.667869659278484,217.51280996637513,9.92465679164648,45.768465268547466,6.199776669583507,161.6677643129431,54.455593820556814,171.45353434018662,186.15037310345417,27.199035619444302,4196.030453899992
299,162353.144297,1,-2.117365855069035,-420289.3639322831,57.57741343236146,280.24203629259307,13.861740768005884,43.45484071856847,5.330969091996227,175.55155241088443,25.581560467544094,205.32314280150305,163.95059081419618,16.736489967170908,4204.612624799978
300,162362.4187962,1,-3.9305485680123136,-322210.27332445915,28.625915477607485,218.92293820240945,6.837898357221899,45.2011801130627,5.853272418904853,50.071288427534725,53.72460940624681,199.02232965029032,30.782848705509146,4.139451531589925,4213.887124000001
301,162370.95489,1,-2.612183856974171,-378890.9991597751,33.99821570442625,346.76026226413273,11.397543321742784,44.54707542284901,6.662626653278993,169.66731594148624,1.9047715548744284,165.80645937548613,177.69228547021783,17.502232977529843,4222.42321779998
302,162380.6470594,1,-4.2037836559515895,-297051.85279374453,33.92737994940578,353.2384908984117,8.24070718417003,45.25876491382861,5.853272418904853,50.071288427534725,54.45553717881373,201.42090737037546,30.76923055814479,4.2473719426199,4232.1153871999995
303,162388.5810993,1,-3.969255720330114,-264391.44471950136,28.852721779548133,269.710322317316,5.34555957939217,44.550939617030835,5.87992974108517,155.42513849298555,55.61738296264019,199.50749909783022,22.983478952033725,17.153109154445875,4240.049427099992
304,162398.1536374,1,-3.9246513305251214,-329075.6289223159,34.154186251327076,268.8841954256217,6.995138185506903,44.33851389775621,5.87992974108517,169.1682627148254,55.59164361269243,201.3684582535728,36.271095161421385,16.905894943239467,4249.6219652
305,162406.3504925,1,-3.2568441582697796,-371475.6143473986,29.127901396425226,269.6811944291855,9.689960947025183,43.76612484819232,4.988079107591177,169.88960321057957,55.617015022595005,201.5314021182674,57.848229584312534,18.165515407596793,4257.818820299988
306,162414.3426488,1,-2.1542720685315158,-411818.65113985806,32.204189569043166,327.7719370720202,15.420898729636907,44.84412817504514,5.246879223116278,170.88274916471838,56.59460287122183,209.69343037966723,178.7477680245091,9.963156962109842,4265.810976599983
307,162422.3494665,1,-2.215517886284101,-415061.29799404397,31.957422888033893,325.5812529058169,14.33621604525754,44.140274132993454,5.246879223116278,173.50860893999032,59.54628478405858,209.40538045290998,178.5576514225293,17.523812391452758,4273.8177942999755
308,162430.5960303,1,-3.224216868581999,-367458.8971048172,57.57741343236146,271.90730354978814,9.997477870394688,43.541939856603506,6.892549417925383,166.17316595752453,53.870735176383945,205.60020762170248,26.76894512364691,21.800119418988224,4282.064358099975
309,162440.3554745,1,-3.2646303565997594,-374737.0419917993,41.195596718117386,249.00378122005628,9.034819012300419,44.71727291976161,5.704020459710031,190.38893637184788,70.5300161247805,201.98334611148786,173.74510111399945,4.207712558054592,4291.823802299972
310,162449.3705589,1,-3.252469301563007,-354188.32884363225,35.26820625250523,332.7992211526215,9.759069920087775,44.98778852235517,6.4847702412405175,188.4853970392252,61.10512804142112,171.398261093785,61.03259263851746,21.547312572644437,4300.8388866999885
311,162458.4510632,1,-3.8723874076047475,-331829.7592418148,43.61788320496662,254.07184634159145,7.829123871677466,45.30432649967977,5.103546983097967,54.30138693047975,51.49518479275562,186.7263335374415,43.698580151320506,4.236498490928371,4309.919390999974
312,162467.4314269,1,-3.647427692637938,-345971.6922276274,34.154186251327076,333.36500833390164,10.045375376731572,44.54707542284901,5.264729684396241,158.6617167267933,55.597826815229084,201.3684582535728,33.84476179184651,4.5224490397027,4318.899754699989
313,162476.8177364,1,-2.8958632273785745,-317692.9181186244,28.625915477607485,270.3161088810586,7.087932343597697,45.2011801130627,5.854101632634344,50.68533891618445,66.7622192456379,194.86376403651138,176.44042746616645,17.033280652343805,4328.286064199987
314,162485.3613713,1,-1.9823372164374018,-414399.1732388681,54.72542734410379,258.5834344911532,14.905325419366902,43.74179843146802,5.434342675408466,169.66731594148624,55.61338093313171,198.35130121837372,171.89354761356452,5.393246825433893,4336.829699099995
315,162493.5414268,1,-4.154943484936232,-289386.50129463075,28.625915477607485,332.558571483696,7.278734413431691,45.2011801130627,5.854101632634344,50.68533891618445,55.81125482067578,200.7163971373622,30.782848705509146,16.76118321053896,4345.009754599974
316,162502.644201,1,-1.218361470848491,-461785.2575105575,35.12692993110345,219.89257805166278,16.771094722668483,45.6813661342161,6.251061549849722,170.1905410404849,20.461055213500288,202.40979543244657,177.17003939742204,27.199035619444302,4354.112528799975
317,162511.6932874,1,-2.0338608784980625,-426803.1355838814,25.277414248996855,257.17471659346336,13.471367593906184,43.74179843146802,5.183157768021208,169.6621333925031,59.88065244078065,169.89612118916037,198.30449938594822,17.51909958075978,4363.1616151999915
318,162522.4492378,1,-1.8700801994770304,-422551.8590107037,26.692034393580908,219.89257805166278,13.76475406396213,45.22498509174212,4.981756783781137,170.18819961343735,24.025103645008876,171.45353434018662,58.739452877487054,27.319727523446595,4373.917565599986
319,162532.4290315,1,-2.792736379816361,-367787.813766762,26.51746865695381,268.8550675374912,9.536799654783284,37.454182792832775,6.175811957285409,169.88676208864393,55.59127567264724,201.5314021182674,191.13206012842858,18.068578025325465,4383.897359299997
320,162542.0509991,1,-2.2627247941947286,-404956.0943047831,25.277414248996855,326.77440452204945,13.471367593906184,43.74179843146802,5.176499497525457,169.6621333925031,59.87363958234954,167.52249255169085,199.5733169954727,17.51909958075978,4393.5193268999865
321,162550.6372802,1,-2.0671416446458597,-422568.455375688,31.967121723750566,255.9801723144669,14.258121469097123,44.84565399678004,5.253537493612029,173.50860893999032,56.601615729652934,209.58574472140558,178.74480969453356,8.80405712036596,4402.1056079999835
322,162559.027801,1,-1.094480369635125,-461644.3187588324,26.692034393580908,219.89257805166278,17.991363563792557,45.6813661342161,6.269936103787853,170.18535849150174,24.727704270397314,171.13984216834456,161.45914921978988,27.199035619444302,4410.496128799976
323,162567.3886723,1,-1.5640595251153637,-452246.4763929501,40.28825452894799,219.89257805166278,13.7712395072121,45.6813661342161,6.15061507953986,170.1905410404849,10.602687586598025,204.62146237084104,196.50627233605354,27.199035619444302,4418.85700009999
324,162577.2782903,1,-1.3733845766514623,-420269.1463938317,35.11991858081047,219.89257805166278,16.771094722668483,45.6813661342161,6.251061549849722,48.74307161867933,20.461055213500288,202.40979543244657,177.17003939742204,4.922850943414799,4428.746618099976
325,162585.7661685,1,-3.700511051497278,-327707.05229419016,43.62489455537486,334.1747149836146,7.658015666034956,45.43660717582678,6.319025387702789,174.06621442041353,50.78971195795962,186.7263335374415,42.9140613689532,26.844461950776093,4437.234496299992
326,162607.7707978,1,-4.239946925211187,-317340.5073023113,43.56066648279462,334.50867232783304,7.658015666034956,44.247093330615336,6.616547272040467,164.39406490234884,50.78971195795962,209.66558613869753,46.62862535723002,4.407234458177958,4459.239125599997
327,162623.9911517,1,-2.8180434366731597,-388417.51740881766,32.87302483309855,252.70423984037205,10.399328005459346,45.30098802932037,5.269291836745061,188.4853970392252,61.8106008767034,171.398261093785,61.03259263851746,20.981676533539748,4475.459479499987
328,162632.6416419,1,-3.6691119860221604,-305030.99660626135,34.293921153545085,243.10069448448257,6.412892075159612,41.68139573868072,5.2557718075528905,181.160764660553,14.184077346937272,166.7616358537608,35.31556280759885,17.799349139216957,4484.109969699988
329,162641.0645863,1,-1.6060370899899947,-441933.8635011324,33.712309706613595,257.17471659346336,16.657973822609673,43.74179843146802,5.661304499900999,161.32431169041135,55.61338093313171,200.87050309123066,178.9252515137697,17.517286514692927,4492.532914099982
330,162650.7077101,1,-2.0290680470046634,-430025.439423748,26.083350530383317,257.17471659346336,13.471367593906184,43.77686712334937,5.183157768021208,189.0843422990071,59.366780264004,175.35744689847274,198.30449938594822,17.824154390768904,4502.176037899975
331,162658.7030588,1,-3.4759085482671286,-360634.129545309,34.08712931798665,249.00378122005628,9.010653496410583,44.68220422788022,5.704020459710031,170.54968238366266,71.63549444351392,194.0974464997895,30.782848705509146,4.9468752050453375,4510.171386599977
332,162667.4764126,1,-4.176986839192814,-310204.94960187917,39.635579816206786,268.1234345304484,7.087932343597697,45.21541970765595,5.286964576156088,50.071288427534725,55.64479472423979,199.55994821463352,30.782848705509146,4.139451531589925,4518.94474039998
333,162675.7544495,1,-2.864900595658392,-370367.0351821461,34.154186251327076,340.06618946959134,10.045375376731572,44.53283582825576,5.831037527145005,158.6617167267933,55.780013013387375,201.3684582535728,178.94148612155237,16.882140346582613,4527.22277729999
334,162687.0034566,1,-3.2646303565997594,-374737.0419917993,41.195596718117386,249.00378122005628,9.034819012300419,44.71727291976161,5.704020459710031,190.38893637184788,70.5300161247805,201.98334611148786,173.74510111399945,4.207712558054592,4538.471784399997
335,162695.3690756,1,-2.4367522979342633,-403664.0283971146,57.57741343236146,266.62891871036214,10.021643386283767,43.541939856603506,5.361256128102038,175.2629681624966,53.279130332314296,205.32314280150305,165.8236618828255,25.716398793618545,4546.837403399986
336,162703.2022226,1,-1.5405422143138345,-453471.2183649096,26.692034393580908,219.89257805166278,13.815369059315293,47.25925642426482,6.169489633477991,170.17980600577317,24.727704270397314,171.45353434018662,183.96295370931,28.392771181756515,4554.670550399984
337,162711.4509902,1,-2.2780647451669696,-413990.8867679113,33.99821570442625,224.76685917926733,11.096626869297634,44.52645683617699,6.662626653278993,169.67286842721484,1.9047715548744284,166.648169770682,178.0067612492151,16.32536262277898,4562.919318
338,162724.5024016,1,-4.391099802221816,-304254.43892661016,27.151710065903913,341.2697061962267,7.087932343597697,45.194711788383096,5.853272418904853,173.342200593154,55.81125482067578,209.9984364904273,30.782848705509146,4.139451531589925,4575.970729399996
339,162736.210155,1,-2.321841942218839,-388159.3523817055,31.99878644950444,325.5812529058169,14.258121469097123,44.85212232145964,5.246879223116278,50.31017481239667,56.59460287122183,195.29031607956026,178.74480969453356,9.963156962109842,4587.6784827999945
340,162743.6422996,1,-2.1043041118380392,-383507.5079833917,18.681239243693263,341.2697061962267,16.671818945237025,45.2011801130627,5.867608934370025,50.071288427534725,55.80112996259794,199.55994821463352,162.1428901164511,4.266711413514621,4595.11062739999
341,162752.7886972,1,-3.8023657256667476,-298425.7405940958,33.712309706613595,257.17471659346336,5.997919075462365,43.74179843146802,5.250393168931069,169.66731594148624,47.25703344357201,202.83472895685264,41.07230044720917,17.78227117001712,4604.257024999999
342,162760.8396133,1,-3.2683295618390784,-371947.33751625684,30.2559971139597,261.9461585169904,9.984803133345657,43.4680481418534,5.361256128102038,176.9301609531738,57.184463905493,205.32314280150305,28.932460276964804,21.160696079677983,4612.307941099978
343,162770.1294986,1,-3.9125882796424,-296249.1453314526,55.94739711052769,341.2697061962267,7.124776435666148,45.235657838178845,4.574281556329776,48.50821998461633,58.39702294835864,199.55994821463352,168.88636474901602,4.139451531589925,4621.597826399986
344,162778.2109012,1,-1.676045385753788,-444371.2884419655,26.692034393580908,250.61988665054542,13.815369059315293,47.25925642426482,6.169489633477991,170.17980600577317,59.44574564908251,171.45353434018662,186.51802856836684,28.392771181756515,4629.679228999972
345,162788.00965,1,-2.7423917459334444,-396518.15889460646,35.26820625250523,221.9770359055243,9.930178049627546,45.6923791473158,5.269291836745061,188.4853970392252,27.092597067339497,171.398261093785,57.97419564025843,20.981676533539748,4639.477977799979
346,162801.0430436,1,-1.9107345761169205,-406295.2065512524,33.712309706613595,257.17471659346336,15.858957369987658,43.74179843146802,5.34097471770366,168.24137444639337,55.51102875731542,199.05748690942124,32.50301348848585,4.196883722396423,4652.511371399974
347,162814.0124934,1,-2.795945324568384,-357094.0793208054,28.625915477607485,218.86215907782156,7.520776241814456,45.2011801130627,4.859611535347769,50.071288427534725,53.8269615820631,200.83534583209956,170.7887889347639,17.97001690583432,4665.480821199977
348,162827.9109734,1,-3.967671213992934,-338394.4788508534,36.09610190093926,241.58090676239638,7.086165717184652,44.78362039548849,5.957194995292633,173.42299032950743,14.46076663361065,208.74267230274862,31.106646406365783,4.1579296581540195,4679.379301199981
349,162835.8236557,1,-4.1309690179789476,-308913.8316335894,27.151710065903913,342.6769147311689,7.588558011527234,45.25576251923284,5.853272418904853,181.07997492352783,55.81125482067578,165.81032582051938,38.79317086709294,4.139451531589925,4687.2919834999775
350,162843.8607524,1,-2.3937968837934687,-358720.86923619325,35.12692993110345,219.7579355589774,6.712141493806184,45.6813661342161,6.251061549849722,170.76498814249186,20.461055213500288,202.40979543244657,177.17003939742204,27.199035619444302,4695.329080199997
