Iteration,Eval,New simulations,Time [min],NPV_over_CAPEX,clearance [m],sp [W/m2],p_rated [MW],Nwt,wind_MW_per_km2 [MW/km2],solar_MW [MW],surface_tilt [deg],surface_azimuth [deg],DC_AC_ratio,b_P [MW],b_E_h [h],cost_of_battery_P_fluct_in_peak_price_ratio
20,387,21,10.34,-0.998122345,92.20363784,306.9176447,10.406375,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,388,21,10.34,-0.974206973,92.20363784,318.0387199,9.363774195,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,389,21,10.34,-0.972403472,92.20363784,318.0387199,10.406375,26.25934719,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,390,21,10.34,-0.998992697,92.20363784,318.0387199,10.406375,29.3871496,4.172592883,30,24.20325,210,1.479,20,4,8.75
20,391,21,10.34,-0.997945831,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,17.94764517,210,1.479,20,4,8.75
20,392,21,10.34,-1.000054213,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,24.20325,205.8295968,1.479,20,4,8.75
20,393,21,10.34,-1.000353956,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,394,21,10.34,-1.002196646,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
20,395,21,10.34,-0.998780154,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,41.81614246,24.20325,210,1.479,20,4,8.75
20,396,21,10.34,-0.99876042,92.20363784,318.0387199,10.406375,29.3871496,5.423713849,30,24.20325,210,1.479,20,4,8.75
20,397,21,10.34,-0.985970154,92.20363784,318.0387199,10.406375,32.51495202,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,398,21,10.34,-0.983589519,92.20363784,318.0387199,11.44897581,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,399,21,10.34,-0.999683191,92.20363784,329.1597952,10.406375,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
20,400,21,10.34,0.997484145,99.84937708,318.0387199,10.406375,29.3871496,4.798153366,30,24.20325,210,1.479,20,4,8.75
21,398,21,11.1,-0.778319182,10,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,399,21,11.1,-0.803133726,22.67475,256.252,5.202875,47.643125,9.812575,171.97975,36.51525,198.1395,1.479,20,4,8.75
21,400,21,11.1,-0.773417011,23.21375,275.156,5.769125,45.921875,9.917875,177.55575,83.94525,203.7855,1.479,20,4,8.75
21,401,21,11.1,-0.9134402,81.07925,344.132,8.769125,32.732375,7.131925,180.00375,60.11325,193.7205,1.479,20,4,8.75
21,402,21,11.1,-0.975524857,84.14275,323.684,10.235375,28.925375,5.539375,52.11275,41.47425,196.7355,1.479,20,4,8.75
21,403,21,11.1,-0.931425257,87.42625,320.116,10.192625,26.713625,5.120425,118.23425,58.58325,169.0635,1.479,20,4,8.75
21,404,21,11.1,-0.952906483,90.42375,327.228,10.940375,26.785625,4.359475,124.82175,18.83025,178.0515,1.479,20,4,8.75
21,405,21,11.1,0.961904315,92.20363784,200,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,406,21,11.1,-0.699189849,92.20363784,318.0387199,5,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,407,21,11.1,-0.325703441,92.20363784,318.0387199,10.406375,5,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,408,21,11.1,0.978780383,92.20363784,318.0387199,10.406375,29.3871496,1,30,30.45885483,210,1.479,20,4,8.75
21,409,21,11.1,-0.988119996,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,0,210,1.479,20,4,8.75
21,410,21,11.1,-0.991366186,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,150,1.479,20,4,8.75
21,411,21,11.1,-1.002196646,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,412,21,11.1,-0.995297318,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,90,210,1.479,20,4,8.75
21,413,21,11.1,-0.971635142,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,200,30.45885483,210,1.479,20,4,8.75
21,414,21,11.1,-0.960013728,92.20363784,318.0387199,10.406375,29.3871496,10,30,30.45885483,210,1.479,20,4,8.75
21,415,21,11.1,-0.610779569,92.20363784,318.0387199,10.406375,50,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,416,21,11.1,1.025288292,92.20363784,318.0387199,20,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,417,21,11.1,-0.983262271,92.20363784,360,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
21,418,21,11.1,0.991045889,120,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,418,21,13.1,-0.653285878,20.67275,284.74,8.785625,47.985125,9.798175,189.73625,41.63175,175.0365,1.479,20,4,8.75
22,419,21,13.1,-0.988957454,85.63169047,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,420,21,13.1,-0.970164261,89.72525,300.524,10.199375,28.986125,4.565125,133.33875,29.59425,196.0305,1.479,20,4,8.75
22,421,21,13.1,-0.959634266,90.11575,321.772,9.296375,30.239375,3.737575,35.69925,10.23075,168.7635,1.479,20,4,8.75
22,422,21,13.1,-0.959909774,91.10025,337.676,11.325125,30.723125,4.650625,61.85375,62.90775,191.0175,1.479,20,4,8.75
22,423,21,13.1,-0.832358025,91.16075,344.132,7.856375,33.508625,9.709075,193.97775,84.12975,187.4235,1.479,20,4,8.75
22,424,21,13.1,-1.000419017,92.20363784,308.4795237,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,425,21,13.1,-0.98091795,92.20363784,318.0387199,9.510200358,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,426,21,13.1,-0.979125911,92.20363784,318.0387199,10.406375,26.69862568,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,427,21,13.1,-1.001237213,92.20363784,318.0387199,10.406375,29.3871496,4.26044858,30,30.45885483,210,1.479,20,4,8.75
22,428,21,13.1,-1.000651089,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,25.08180698,210,1.479,20,4,8.75
22,429,21,13.1,-1.001884839,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,206.4153014,1.479,20,4,8.75
22,430,21,13.1,-1.002196646,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,431,21,13.1,-1.003308662,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
22,432,21,13.1,-1.001434061,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,40.15664595,30.45885483,210,1.479,20,4,8.75
22,433,21,13.1,-1.000976445,92.20363784,318.0387199,10.406375,29.3871496,5.335858151,30,30.45885483,210,1.479,20,4,8.75
22,434,21,13.1,-0.993323221,92.20363784,318.0387199,10.406375,32.07567353,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,435,21,13.1,-0.991048908,92.20363784,318.0387199,11.30254964,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,436,21,13.1,-1.001822961,92.20363784,327.5979161,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
22,437,21,13.1,-0.665648735,93.01425,341.692,7.730375,23.552375,9.948025,156.79025,88.53075,158.1405,1.479,20,4,8.75
22,438,21,13.1,0.995873589,98.77558522,318.0387199,10.406375,29.3871496,4.798153366,30,30.45885483,210,1.479,20,4,8.75
23,436,21,13.62,-0.779616351,10,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,437,21,13.62,-0.640976102,31.29325,301.124,5.187875,37.259375,9.783775,158.09075,84.09375,172.8195,1.479,20,4,8.75
23,438,21,13.62,-0.768627857,43.54175,339.924,5.396375,46.855625,9.885025,104.41325,22.01625,199.6335,1.479,20,4,8.75
23,439,21,13.62,-0.647537237,45.75275,359.22,5.197625,38.859125,9.833725,117.58825,13.84425,161.3865,1.479,20,4,8.75
23,440,21,13.62,-0.836087586,59.05175,276.78,8.578625,29.629625,9.986275,144.87325,48.67875,192.0525,1.479,20,4,8.75
23,441,21,13.62,-0.972066206,89.06525,323.86,10.561625,29.044625,5.816125,147.04925,28.86525,206.3085,1.479,20,4,8.75
23,442,21,13.62,-0.98273057,90.02775,323.404,10.105625,30.365375,4.492675,42.72875,88.33275,189.8565,1.479,20,4,8.75
23,443,21,13.62,0.96110221,92.20363784,200,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,444,21,13.62,-0.701297886,92.20363784,318.0387199,5,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,445,21,13.62,-0.328948029,92.20363784,318.0387199,10.406375,5,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,446,21,13.62,0.977828762,92.20363784,318.0387199,10.406375,29.3871496,1,30,35.83590269,210,1.479,20,4,8.75
23,447,21,13.62,-0.988119996,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,0,210,1.479,20,4,8.75
23,448,21,13.62,-0.991258508,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,150,1.479,20,4,8.75
23,449,21,13.62,-1.003308662,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,450,21,13.62,-0.995297318,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,90,210,1.479,20,4,8.75
23,451,21,13.62,-0.977079287,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,200,35.83590269,210,1.479,20,4,8.75
23,452,21,13.62,-0.961158233,92.20363784,318.0387199,10.406375,29.3871496,10,30,35.83590269,210,1.479,20,4,8.75
23,453,21,13.62,-0.611345136,92.20363784,318.0387199,10.406375,50,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,454,21,13.62,1.024697551,92.20363784,318.0387199,20,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,455,21,13.62,-0.984518614,92.20363784,360,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
23,456,21,13.62,0.989985599,120,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,456,21,15.16,-0.729392461,12.08725,221.652,6.013625,49.058375,9.867475,192.65175,12.45825,159.4455,1.479,20,4,8.75
24,457,21,15.16,-0.964186516,75.3230844,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,458,21,15.16,-0.939434929,89.25775,327.812,8.806625,30.311375,6.429925,129.32675,49.06125,186.0495,1.479,20,4,8.75
24,459,21,15.16,-0.909549791,90.39075,328.492,8.997875,23.703125,5.733325,180.98125,54.56925,205.8915,1.479,20,4,8.75
24,460,21,15.16,-0.903690858,90.47875,321.044,9.189125,25.012625,7.334875,159.24675,36.41175,191.8965,1.479,20,4,8.75
24,461,21,15.16,-0.961686331,91.18825,341.212,10.796375,27.363875,5.178025,92.65775,75.69225,187.3125,1.479,20,4,8.75
24,462,21,15.16,-0.933969631,91.85925,313.516,9.179375,27.971375,5.872375,45.27025,56.44575,159.5295,1.479,20,4,8.75
24,463,21,15.16,-0.995885182,92.20363784,293.4851876,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,464,21,15.16,-0.92897194,92.20363784,318.0387199,8.104481348,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,465,21,15.16,-0.930837202,92.20363784,318.0387199,10.406375,22.48146865,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,466,21,15.16,-0.994183688,92.20363784,318.0387199,10.406375,29.3871496,3.417017175,30,35.83590269,210,1.479,20,4,8.75
24,467,21,15.16,-0.999576655,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,22.02454078,210,1.479,20,4,8.75
24,468,21,15.16,-1.002284471,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,200.7924254,1.479,20,4,8.75
24,469,21,15.16,-1.003308662,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,470,21,15.16,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
24,471,21,15.16,-1.001773873,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,56.08812805,35.83590269,210,1.479,20,4,8.75
24,472,21,15.16,-0.997256979,92.20363784,318.0387199,10.406375,29.3871496,6.179289557,30,35.83590269,210,1.479,20,4,8.75
24,473,21,15.16,-0.915046164,92.20363784,318.0387199,10.406375,36.29283056,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,474,21,15.16,1.008187351,92.20363784,318.0387199,12.70826865,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,475,21,15.16,-0.997176257,92.20363784,342.5922522,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
24,476,21,15.16,0.992460975,109.0841913,318.0387199,10.406375,29.3871496,4.798153366,30,35.83590269,210,1.479,20,4,8.75
25,474,21,18.28,-0.780963751,10,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,475,21,18.28,-0.487653208,25.82075,348.412,5.144375,24.825875,9.696925,182.72375,25.45875,162.5895,1.479,20,4,8.75
25,476,21,18.28,-0.635692918,26.21125,327.996,5.420375,26.074625,9.739225,193.10225,37.00575,190.5075,1.479,20,4,8.75
25,477,21,18.28,-0.759013712,34.65925,332.596,5.094125,48.599375,9.601525,140.47875,52.53525,180.7275,1.479,20,4,8.75
25,478,21,18.28,-0.930143038,89.47775,354.692,11.162375,26.396375,5.230225,108.25525,22.56525,150.9795,1.479,20,4,8.75
25,479,21,18.28,-0.946242433,91.84825,354.892,11.634875,30.516125,5.952925,35.03625,18.93375,205.6365,1.479,20,4,8.75
25,480,21,18.28,0.960459963,92.20363784,200,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,481,21,18.28,-0.703477348,92.20363784,318.0387199,5,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,482,21,18.28,-0.332959313,92.20363784,318.0387199,10.406375,5,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,483,21,18.28,0.977068277,92.20363784,318.0387199,10.406375,29.3871496,1,30,49.6472646,210,1.479,20,4,8.75
25,484,21,18.28,-0.988119996,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,0,210,1.479,20,4,8.75
25,485,21,18.28,-0.990079967,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,150,1.479,20,4,8.75
25,486,21,18.28,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,487,21,18.28,-0.995297318,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,90,210,1.479,20,4,8.75
25,488,21,18.28,-0.982339776,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,200,49.6472646,210,1.479,20,4,8.75
25,489,21,18.28,-0.962306068,92.20363784,318.0387199,10.406375,29.3871496,10,30,49.6472646,210,1.479,20,4,8.75
25,490,21,18.28,-0.61193304,92.20363784,318.0387199,10.406375,50,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,491,21,18.28,1.024228074,92.20363784,318.0387199,20,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,492,21,18.28,-0.985738021,92.20363784,360,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
25,493,21,18.28,-0.933674627,93.22875,342.036,11.280125,28.808375,4.286575,199.60475,19.17225,187.7655,1.479,20,4,8.75
25,494,21,18.28,0.989139472,120,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,494,21,21.57,-0.532231327,14.41925,343.932,5.111375,43.194875,9.946675,123.01975,4.60125,202.8825,1.479,20,4,8.75
26,495,21,21.57,-0.550912739,14.57875,326.74,9.466625,48.484625,9.927775,187.14375,83.30625,162.8835,1.479,20,4,8.75
26,496,21,21.57,-0.221343811,36.13325,348.788,5.337125,12.734375,9.806725,80.57075,85.81725,171.1875,1.479,20,4,8.75
26,497,21,21.57,-0.941501117,67.56090684,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,498,21,21.57,-0.957797435,88.82875,321.412,10.608125,31.760375,5.970025,60.74875,71.60625,169.8675,1.479,20,4,8.75
26,499,21,21.57,-0.926845636,91.23225,349.452,11.239625,29.564375,3.732175,168.39275,28.69875,172.1715,1.479,20,4,8.75
26,500,21,21.57,0.985980529,92.20363784,282.1947475,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,501,21,21.57,-0.873887812,92.20363784,318.0387199,7.04600259,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,502,21,21.57,-0.884603544,92.20363784,318.0387199,10.406375,19.30603237,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,503,21,21.57,0.991377323,92.20363784,318.0387199,10.406375,29.3871496,2.78192992,30,49.6472646,210,1.479,20,4,8.75
26,504,21,21.57,-1.001949656,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,29.48503014,210,1.479,20,4,8.75
26,505,21,21.57,-1.002388395,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,196.5585104,1.479,20,4,8.75
26,506,21,21.57,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,507,21,21.57,-1.001969667,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,69.80949905,210,1.479,20,4,8.75
26,508,21,21.57,-1.002927613,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,68.08422065,49.6472646,210,1.479,20,4,8.75
26,509,21,21.57,-0.993331166,92.20363784,318.0387199,10.406375,29.3871496,6.814376812,30,49.6472646,210,1.479,20,4,8.75
26,510,21,21.57,-0.844029251,92.20363784,318.0387199,10.406375,39.46826683,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,511,21,21.57,1.011461196,92.20363784,318.0387199,13.76674741,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,512,21,21.57,-0.990883699,92.20363784,353.8826923,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
26,513,21,21.57,-0.754131051,106.02175,352.42,5.004125,47.908625,9.488125,164.46575,77.14125,183.5685,1.479,20,4,8.75
26,514,21,21.57,0.989852177,116.8463688,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,514,21,22.38,-0.566685068,10.73425,356.74,5.487875,49.600625,8.676775,159.96925,87.26625,195.0135,1.479,20,4,8.75
27,515,21,22.38,-0.142948641,20.40875,359.94,5.542625,6.657125,9.770725,126.21575,39.39525,175.4805,1.479,20,4,8.75
27,516,21,22.38,-0.627692154,30.82025,355.74,5.067875,34.721375,9.889075,168.59675,63.74475,183.1935,1.479,20,4,8.75
27,517,21,22.38,-0.977681922,79.92906889,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,518,21,22.38,-0.921557619,89.71425,329.356,9.225875,31.377875,6.506425,194.23275,73.48725,187.4205,1.479,20,4,8.75
27,519,21,22.38,-0.801309043,89.98375,326.444,10.265375,39.939125,6.102775,156.36525,64.27575,172.4085,1.479,20,4,8.75
27,520,21,22.38,-0.999134989,92.20363784,300.1848014,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,521,21,22.38,-0.956893173,92.20363784,318.0387199,8.732570142,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,522,21,22.38,-0.956070609,92.20363784,318.0387199,10.406375,24.36573503,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,523,21,22.38,-1.000184354,92.20363784,318.0387199,10.406375,29.3871496,3.793870451,30,49.6472646,210,1.479,20,4,8.75
27,524,21,22.38,-1.003857552,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,39.60443545,210,1.479,20,4,8.75
27,525,21,22.38,-1.003519933,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,203.3047806,1.479,20,4,8.75
27,526,21,22.38,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,527,21,22.38,-1.003746573,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,59.69009374,210,1.479,20,4,8.75
27,528,21,22.38,-1.004093171,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,48.96978839,49.6472646,210,1.479,20,4,8.75
27,529,21,22.38,-1.000857101,92.20363784,318.0387199,10.406375,29.3871496,5.802436281,30,49.6472646,210,1.479,20,4,8.75
27,530,21,22.38,-0.955752496,92.20363784,318.0387199,10.406375,34.40856418,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,531,21,22.38,1.004659352,92.20363784,318.0387199,12.08017986,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,532,21,22.38,-1.001602732,92.20363784,335.8926384,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
27,533,21,22.38,-0.985195718,92.52475,341.452,10.793375,30.846875,5.214475,50.09825,57.50325,188.8755,1.479,20,4,8.75
27,534,21,22.38,0.992625973,104.4782068,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,534,21,26.93,-0.547352927,12.46675,358.124,5.600375,44.196125,9.521425,197.44575,14.45625,164.8515,1.479,20,4,8.75
28,535,21,26.93,-0.718721186,22.85075,343.588,8.103875,49.710875,9.994825,167.88275,62.25975,208.5225,1.479,20,4,8.75
28,536,21,26.93,-0.669804522,28.23525,357.964,5.081375,46.284125,8.913475,37.94325,83.01375,206.2695,1.479,20,4,8.75
28,537,21,26.93,-0.466331259,50.03725,355.692,5.122625,16.795625,8.804125,177.41975,85.31775,207.3795,1.479,20,4,8.75
28,538,21,26.93,-0.762373156,68.48975,330.068,5.628875,49.566875,9.634375,88.54375,88.49025,159.6555,1.479,20,4,8.75
28,539,21,26.93,-0.770028173,71.71275,336.66,5.384375,44.733875,9.815275,193.98625,56.11275,180.0465,1.479,20,4,8.75
28,540,21,26.93,-0.970900145,77.33776681,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,541,21,26.93,-0.998026865,92.20363784,296.4156348,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,542,21,26.93,-0.942624138,92.20363784,318.0387199,8.379210768,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,543,21,26.93,-0.943100039,92.20363784,318.0387199,10.406375,23.30565691,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,544,21,26.93,-0.997717379,92.20363784,318.0387199,10.406375,29.3871496,3.581854827,30,49.6472646,210,1.479,20,4,8.75
28,545,21,26.93,-1.00356904,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,37.48427921,210,1.479,20,4,8.75
28,546,21,26.93,-1.003296524,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,201.8913431,1.479,20,4,8.75
28,547,21,26.93,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,548,21,26.93,-1.0034621,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,61.81024998,210,1.479,20,4,8.75
28,549,21,26.93,-1.003911009,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,52.97452796,49.6472646,210,1.479,20,4,8.75
28,550,21,26.93,-0.999472702,92.20363784,318.0387199,10.406375,29.3871496,6.014451905,30,49.6472646,210,1.479,20,4,8.75
28,551,21,26.93,-0.933543488,92.20363784,318.0387199,10.406375,35.4686423,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,552,21,26.93,1.006268955,92.20363784,318.0387199,12.43353923,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,553,21,26.93,-0.999872965,92.20363784,339.6618051,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
28,554,21,26.93,0.992048037,107.0695089,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,554,21,29.83,-0.42184885,11.46575,354.9,5.255375,22.670375,9.087175,183.62475,32.00625,174.6615,1.479,20,4,8.75
29,555,21,29.83,-0.724476935,21.37125,349.868,5.409125,47.262875,9.716275,188.87775,46.25325,206.7105,1.479,20,4,8.75
29,556,21,29.83,-0.646050624,56.12575,299.14,5.068625,35.486375,9.975025,141.97475,88.63425,178.1835,1.479,20,4,8.75
29,557,21,29.83,-0.475704233,66.11375,351.948,5.262125,17.130875,9.687925,107.80475,73.71675,203.2875,1.479,20,4,8.75
29,558,21,29.83,-0.605834943,66.83425,352.588,5.171375,25.444625,9.295525,160.41975,69.74325,191.5335,1.479,20,4,8.75
29,559,21,29.83,-0.951538555,70.66533551,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,560,21,29.83,-0.993484443,92.20363784,286.7102802,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,561,21,29.83,-0.898550221,92.20363784,318.0387199,7.469333773,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,562,21,29.83,-0.905051712,92.20363784,318.0387199,10.406375,20.57602592,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,563,21,29.83,-0.987472001,92.20363784,318.0387199,10.406375,29.3871496,3.03592863,30,49.6472646,210,1.479,20,4,8.75
29,564,21,29.83,-1.002562728,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,32.02501723,210,1.479,20,4,8.75
29,565,21,29.83,-1.002682961,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,198.2518351,1.479,20,4,8.75
29,566,21,29.83,-1.004418202,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,567,21,29.83,-1.002517681,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,30,67.26951196,210,1.479,20,4,8.75
29,568,21,29.83,-1.003294106,92.20363784,318.0387199,10.406375,29.3871496,4.798153366,63.28646724,49.6472646,210,1.479,20,4,8.75
29,569,21,29.83,-0.995503553,92.20363784,318.0387199,10.406375,29.3871496,6.560378102,30,49.6472646,210,1.479,20,4,8.75
29,570,21,29.83,-0.873029029,92.20363784,318.0387199,10.406375,38.19827328,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,571,21,29.83,1.009950457,92.20363784,318.0387199,13.34341623,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,572,21,29.83,-0.994185013,92.20363784,349.3671597,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
29,573,21,29.83,-0.679436989,96.01175,358.7,5.016875,37.101875,9.981775,73.20125,78.19875,190.1805,1.479,20,4,8.75
29,574,21,29.83,0.990551818,113.7419402,318.0387199,10.406375,29.3871496,4.798153366,30,49.6472646,210,1.479,20,4,8.75
30,574,21,31.45,-0.704678785,18.01075,347.916,6.381125,46.511375,9.692875,115.25925,84.38175,202.2465,1.479,20,4,8.75
30,575,21,31.45,-0.67967057,18.03825,359.052,6.162875,46.236875,9.461575,43.71475,61.13925,199.8435,1.479,20,4,8.75
